Date,Conversion Factor,CTD CUSIP,Futures Ticker,Futures Price,CTD ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Issue Date,CTD Day Count,CTD Coupon Frequency,CTD Interest Accrual Start Date,CTD Settlement Year/Month,CTD Price
6-May-2014,0.90704,EK059249,DUM14,110.455,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.19
7-May-2014,0.90704,EK059249,DUM14,110.46,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.188
8-May-2014,0.90704,EK059249,DUM14,110.525,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.245
9-May-2014,0.90704,EK059249,DUM14,110.49,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.215
12-May-2014,0.90704,EK059249,DUM14,110.49,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.22
13-May-2014,0.90704,EK059249,DUM14,110.54,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.26
14-May-2014,0.90704,EK059249,DUM14,110.56,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.285
15-May-2014,0.90704,EK059249,DUM14,110.6,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.31
16-May-2014,0.90704,EK059249,DUM14,110.575,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.295
19-May-2014,0.90704,EK059249,DUM14,110.585,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.305
20-May-2014,0.90704,EK059249,DUM14,110.605,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.322
21-May-2014,0.90704,EK059249,DUM14,110.595,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.315
22-May-2014,0.90704,EK059249,DUM14,110.635,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.345
23-May-2014,0.90704,EK059249,DUM14,110.63,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.345
26-May-2014,0.90704,EK059249,DUM14,110.655,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.363
27-May-2014,0.90704,EK059249,DUM14,110.65,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.355
28-May-2014,0.90704,EK059249,DUM14,110.655,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.363
29-May-2014,0.90704,EK059249,DUM14,110.64,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.34
30-May-2014,0.90704,EK059249,DUM14,110.64,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.335
2-Jun-2014,0.90704,EK059249,DUM14,110.645,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.345
3-Jun-2014,0.90704,EK059249,DUM14,110.63,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.335
4-Jun-2014,0.90704,EK059249,DUM14,110.645,EK059249 Govt,DUM14 Comdty,0.25,11-Mar-2016,14-Feb-2014,ACT/ACT,1,14-Feb-2014,14-Jun-2016,100.345
9-Jun-2014,0.907178,EK258862,DUU14,110.605,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.383
10-Jun-2014,0.907178,EK258862,DUU14,110.595,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.373
11-Jun-2014,0.907178,EK258862,DUU14,110.64,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.42
12-Jun-2014,0.907178,EK258862,DUU14,110.655,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.433
13-Jun-2014,0.907178,EK258862,DUU14,110.66,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.443
16-Jun-2014,0.907178,EK258862,DUU14,110.66,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.443
17-Jun-2014,0.907178,EK258862,DUU14,110.62,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.41
18-Jun-2014,0.907178,EK258862,DUU14,110.635,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.42
19-Jun-2014,0.907178,EK258862,DUU14,110.655,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.428
20-Jun-2014,0.907178,EK258862,DUU14,110.64,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.42
23-Jun-2014,0.907178,EK258862,DUU14,110.64,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.415
24-Jun-2014,0.907178,EK258862,DUU14,110.64,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.42
25-Jun-2014,0.907178,EK258862,DUU14,110.66,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.43
26-Jun-2014,0.907178,EK258862,DUU14,110.67,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.44
27-Jun-2014,0.907178,EK258862,DUU14,110.65,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.42
30-Jun-2014,0.907178,EK258862,DUU14,110.66,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.435
1-Jul-2014,0.907178,EK258862,DUU14,110.68,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.447
2-Jul-2014,0.907178,EK258862,DUU14,110.665,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.433
3-Jul-2014,0.907178,EK258862,DUU14,110.675,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.443
4-Jul-2014,0.907178,EK258862,DUU14,110.68,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.445
7-Jul-2014,0.907178,EK258862,DUU14,110.685,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.45
8-Jul-2014,0.907178,EK258862,DUU14,110.685,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.45
9-Jul-2014,0.907178,EK258862,DUU14,110.685,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.438
10-Jul-2014,0.907178,EK258862,DUU14,110.685,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.445
11-Jul-2014,0.907178,EK258862,DUU14,110.685,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.445
14-Jul-2014,0.907178,EK258862,DUU14,110.68,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.435
15-Jul-2014,0.907178,EK258862,DUU14,110.68,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.438
16-Jul-2014,0.907178,EK258862,DUU14,110.68,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.44
17-Jul-2014,0.907178,EK258862,DUU14,110.68,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.44
18-Jul-2014,0.907178,EK258862,DUU14,110.665,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.423
21-Jul-2014,0.907178,EK258862,DUU14,110.67,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.428
22-Jul-2014,0.907178,EK258862,DUU14,110.66,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.415
23-Jul-2014,0.907178,EK258862,DUU14,110.665,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.42
24-Jul-2014,0.907178,EK258862,DUU14,110.65,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.408
25-Jul-2014,0.907178,EK258862,DUU14,110.665,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.42
28-Jul-2014,0.907178,EK258862,DUU14,110.655,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.408
29-Jul-2014,0.907178,EK258862,DUU14,110.665,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.413
30-Jul-2014,0.907178,EK258862,DUU14,110.655,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.4
31-Jul-2014,0.907178,EK258862,DUU14,110.66,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.42
1-Aug-2014,0.907178,EK258862,DUU14,110.675,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.428
4-Aug-2014,0.907178,EK258862,DUU14,110.67,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.42
5-Aug-2014,0.907178,EK258862,DUU14,110.665,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.413
6-Aug-2014,0.907178,EK258862,DUU14,110.695,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.447
7-Aug-2014,0.907178,EK258862,DUU14,110.705,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.45
8-Aug-2014,0.907178,EK258862,DUU14,110.705,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.445
11-Aug-2014,0.907178,EK258862,DUU14,110.725,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.463
12-Aug-2014,0.907178,EK258862,DUU14,110.725,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.468
13-Aug-2014,0.907178,EK258862,DUU14,110.73,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.473
14-Aug-2014,0.907178,EK258862,DUU14,110.73,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.447
15-Aug-2014,0.907178,EK258862,DUU14,110.74,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.477
18-Aug-2014,0.907178,EK258862,DUU14,110.73,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.46
19-Aug-2014,0.907178,EK258862,DUU14,110.74,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.468
20-Aug-2014,0.907178,EK258862,DUU14,110.735,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.463
21-Aug-2014,0.907178,EK258862,DUU14,110.74,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.458
22-Aug-2014,0.907178,EK258862,DUU14,110.74,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.465
25-Aug-2014,0.907178,EK258862,DUU14,110.81,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.533
26-Aug-2014,0.907178,EK258862,DUU14,110.775,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.49
27-Aug-2014,0.907178,EK258862,DUU14,110.76,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.475
28-Aug-2014,0.907178,EK258862,DUU14,110.765,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.473
29-Aug-2014,0.907178,EK258862,DUU14,110.79,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.5
1-Sep-2014,0.907178,EK258862,DUU14,110.815,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.53
2-Sep-2014,0.907178,EK258862,DUU14,110.8,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.508
3-Sep-2014,0.907178,EK258862,DUU14,110.775,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.48
4-Sep-2014,0.907178,EK258862,DUU14,110.87,EK258862 Govt,DUU14 Comdty,0.25,10-Jun-2016,16-May-2014,ACT/ACT,1,16-May-2014,14-Sep-2016,100.583
9-Sep-2014,0.902156,EK435575,DUZ14,111,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.155
10-Sep-2014,0.902156,EK435575,DUZ14,110.98,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.14
11-Sep-2014,0.902156,EK435575,DUZ14,111,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.153
12-Sep-2014,0.902156,EK435575,DUZ14,110.955,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.12
15-Sep-2014,0.902156,EK435575,DUZ14,110.985,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.145
16-Sep-2014,0.902156,EK435575,DUZ14,110.96,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.12
17-Sep-2014,0.902156,EK435575,DUZ14,110.985,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.138
18-Sep-2014,0.902156,EK435575,DUZ14,110.945,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.115
19-Sep-2014,0.902156,EK435575,DUZ14,110.985,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.14
22-Sep-2014,0.902156,EK435575,DUZ14,110.97,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.133
23-Sep-2014,0.902156,EK435575,DUZ14,110.94,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.1
24-Sep-2014,0.902156,EK435575,DUZ14,110.955,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.113
25-Sep-2014,0.902156,EK435575,DUZ14,110.985,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.133
26-Sep-2014,0.902156,EK435575,DUZ14,110.985,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.14
29-Sep-2014,0.902156,EK435575,DUZ14,110.985,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.14
30-Sep-2014,0.902156,EK435575,DUZ14,111.005,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.163
1-Oct-2014,0.902156,EK435575,DUZ14,111.015,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.17
2-Oct-2014,0.902156,EK435575,DUZ14,110.995,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.145
3-Oct-2014,0.902156,EK435575,DUZ14,110.975,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.133
6-Oct-2014,0.902156,EK435575,DUZ14,110.99,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.14
7-Oct-2014,0.902156,EK435575,DUZ14,110.975,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.13
8-Oct-2014,0.902156,EK435575,DUZ14,110.975,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.13
9-Oct-2014,0.902156,EK435575,DUZ14,110.97,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.123
10-Oct-2014,0.902156,EK435575,DUZ14,110.96,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.11
13-Oct-2014,0.902156,EK435575,DUZ14,110.94,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.093
14-Oct-2014,0.902156,EK435575,DUZ14,110.95,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.102
15-Oct-2014,0.902156,EK435575,DUZ14,110.975,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.123
16-Oct-2014,0.902156,EK435575,DUZ14,110.96,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.102
17-Oct-2014,0.902156,EK435575,DUZ14,110.96,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.102
20-Oct-2014,0.902156,EK435575,DUZ14,110.98,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.125
21-Oct-2014,0.902156,EK435575,DUZ14,110.955,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.098
22-Oct-2014,0.902156,EK435575,DUZ14,110.945,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.088
23-Oct-2014,0.902156,EK435575,DUZ14,110.95,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.088
24-Oct-2014,0.902156,EK435575,DUZ14,110.935,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.075
27-Oct-2014,0.902156,EK435575,DUZ14,110.95,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.088
28-Oct-2014,0.902156,EK435575,DUZ14,110.95,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.093
29-Oct-2014,0.902156,EK435575,DUZ14,110.935,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.078
30-Oct-2014,0.902156,EK435575,DUZ14,110.95,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.085
31-Oct-2014,0.902156,EK435575,DUZ14,110.97,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.108
3-Nov-2014,0.902156,EK435575,DUZ14,110.955,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.093
4-Nov-2014,0.902156,EK435575,DUZ14,110.97,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.102
5-Nov-2014,0.902156,EK435575,DUZ14,110.975,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.113
6-Nov-2014,0.902156,EK435575,DUZ14,110.97,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.113
7-Nov-2014,0.902156,EK435575,DUZ14,110.98,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.113
10-Nov-2014,0.902156,EK435575,DUZ14,110.965,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.098
11-Nov-2014,0.902156,EK435575,DUZ14,110.96,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.093
12-Nov-2014,0.902156,EK435575,DUZ14,110.965,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.095
13-Nov-2014,0.902156,EK435575,DUZ14,110.95,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.088
14-Nov-2014,0.902156,EK435575,DUZ14,110.95,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.083
17-Nov-2014,0.902156,EK435575,DUZ14,110.94,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.07
18-Nov-2014,0.902156,EK435575,DUZ14,110.905,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.048
19-Nov-2014,0.902156,EK435575,DUZ14,110.87,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.02
20-Nov-2014,0.902156,EK435575,DUZ14,110.88,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.03
21-Nov-2014,0.902156,EK435575,DUZ14,110.9,EK435575 Govt,DUZ14 Comdty,0,16-Sep-2016,22-Aug-2014,ACT/ACT,1,22-Aug-2014,14-Dec-2016,100.05
