,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN,CPN_FREQ,ISSUE_DT,DAY_CNT_DES,INT_ACC_DT,MATURITY,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
8/16/2013,0.957533,EJ525879,FBBU13,112.55,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,106.493
8/19/2013,0.957533,EJ525879,FBBU13,112.28,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,106.943
8/20/2013,0.957533,EJ525879,FBBU13,111.74,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,107.115
8/21/2013,0.957533,EJ525879,FBBU13,111.38,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,107.235
8/22/2013,0.957533,EJ525879,FBBU13,111.76,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,107.148
8/23/2013,0.957533,EJ525879,FBBU13,111.73,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,107.78
8/26/2013,0.957533,EJ525879,FBBU13,111.86,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,107.48
8/27/2013,0.957533,EJ525879,FBBU13,111.62,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,108.23
8/28/2013,0.957533,EJ525879,FBBU13,111.48,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,107.778
8/29/2013,0.957533,EJ525879,FBBU13,111.44,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,107.348
8/30/2013,0.957533,EJ525879,FBBU13,111.43,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,106.822
9/2/2013,0.957533,EJ525879,FBBU13,112.37,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,107.275
9/3/2013,0.957533,EJ525879,FBBU13,112.07,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,107.468
9/4/2013,0.957533,EJ525879,FBBU13,111.84,EJ525879 Govt,FBBU13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Sep,107.415
9/9/2013,0.95855,EJ525879,FBBZ13,110.08,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.1
9/10/2013,0.95855,EJ525879,FBBZ13,110.28,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,106.86
9/11/2013,0.95855,EJ525879,FBBZ13,110.53,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,106.85
9/12/2013,0.95855,EJ525879,FBBZ13,110.79,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,106.843
9/13/2013,0.95855,EJ525879,FBBZ13,110.43,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.678
9/16/2013,0.95855,EJ525879,FBBZ13,111.28,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.417
9/17/2013,0.95855,EJ525879,FBBZ13,111.45,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.075
9/18/2013,0.95855,EJ525879,FBBZ13,111.46,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,106.81
9/19/2013,0.95855,EJ525879,FBBZ13,112.12,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.028
9/20/2013,0.95855,EJ525879,FBBZ13,112.3,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.185
9/23/2013,0.95855,EJ525879,FBBZ13,112.71,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.385
9/24/2013,0.95855,EJ525879,FBBZ13,112.7,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.113
9/25/2013,0.95855,EJ525879,FBBZ13,112.72,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.765
9/26/2013,0.95855,EJ525879,FBBZ13,112.1,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.953
9/27/2013,0.95855,EJ525879,FBBZ13,111.93,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,107.94
9/30/2013,0.95855,EJ525879,FBBZ13,112.58,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.583
10/1/2013,0.95855,EJ525879,FBBZ13,113.68,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.78
10/2/2013,0.95855,EJ525879,FBBZ13,113.22,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.028
10/3/2013,0.95855,EJ525879,FBBZ13,113.02,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.955
10/4/2013,0.95855,EJ525879,FBBZ13,113.62,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.91
10/7/2013,0.95855,EJ525879,FBBZ13,113.66,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.463
10/8/2013,0.95855,EJ525879,FBBZ13,112.94,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.322
10/9/2013,0.95855,EJ525879,FBBZ13,112.56,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.833
10/10/2013,0.95855,EJ525879,FBBZ13,112.52,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.85
10/11/2013,0.95855,EJ525879,FBBZ13,112.92,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.233
10/14/2013,0.95855,EJ525879,FBBZ13,113.2,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.338
10/15/2013,0.95855,EJ525879,FBBZ13,112.85,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.658
10/16/2013,0.95855,EJ525879,FBBZ13,113.14,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.628
10/17/2013,0.95855,EJ525879,FBBZ13,113.04,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.925
10/18/2013,0.95855,EJ525879,FBBZ13,113.34,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.628
10/21/2013,0.95855,EJ525879,FBBZ13,113.18,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.57
10/22/2013,0.95855,EJ525879,FBBZ13,113.66,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.96
10/23/2013,0.95855,EJ525879,FBBZ13,114.3,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.16
10/24/2013,0.95855,EJ525879,FBBZ13,114.42,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.813
10/25/2013,0.95855,EJ525879,FBBZ13,114.18,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.85
10/28/2013,0.95855,EJ525879,FBBZ13,114.78,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,108.938
10/29/2013,0.95855,EJ525879,FBBZ13,115.14,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.23
10/30/2013,0.95855,EJ525879,FBBZ13,115.15,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.095
10/31/2013,0.95855,EJ525879,FBBZ13,115.38,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.733
11/1/2013,0.95855,EJ525879,FBBZ13,115.06,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.233
11/4/2013,0.95855,EJ525879,FBBZ13,115.51,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.137
11/5/2013,0.95855,EJ525879,FBBZ13,114.86,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,109.975
11/6/2013,0.95855,EJ525879,FBBZ13,114.34,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.568
11/7/2013,0.95855,EJ525879,FBBZ13,115.21,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.93
11/8/2013,0.95855,EJ525879,FBBZ13,114.84,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.82
11/11/2013,0.95855,EJ525879,FBBZ13,114.94,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,111.028
11/12/2013,0.95855,EJ525879,FBBZ13,114.76,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,111.542
11/13/2013,0.95855,EJ525879,FBBZ13,115.08,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,111.18
11/14/2013,0.95855,EJ525879,FBBZ13,115.34,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.46
11/15/2013,0.95855,EJ525879,FBBZ13,115.22,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.048
11/18/2013,0.95855,EJ525879,FBBZ13,115.27,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.833
11/19/2013,0.95855,EJ525879,FBBZ13,115.12,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.388
11/20/2013,0.95855,EJ525879,FBBZ13,115.04,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.47
11/21/2013,0.95855,EJ525879,FBBZ13,115.08,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.352
11/22/2013,0.95855,EJ525879,FBBZ13,115.2,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.53
11/25/2013,0.95855,EJ525879,FBBZ13,114.83,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.823
11/26/2013,0.95855,EJ525879,FBBZ13,114.84,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.708
11/27/2013,0.95855,EJ525879,FBBZ13,114.9,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.7
11/28/2013,0.95855,EJ525879,FBBZ13,115.01,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.663
11/29/2013,0.95855,EJ525879,FBBZ13,114.93,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.573
12/2/2013,0.95855,EJ525879,FBBZ13,114.8,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.475
12/3/2013,0.95855,EJ525879,FBBZ13,115.08,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.538
12/4/2013,0.95855,EJ525879,FBBZ13,114.48,EJ525879 Govt,FBBZ13 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,13-Dec,110.13
12/9/2013,0.959404,EJ525879,FBBH14,113.64,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.145
12/10/2013,0.959404,EJ525879,FBBH14,114.41,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.22
12/11/2013,0.959404,EJ525879,FBBH14,114.54,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.16
12/12/2013,0.959404,EJ525879,FBBH14,114.08,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.365
12/13/2013,0.959404,EJ525879,FBBH14,114.01,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.065
12/16/2013,0.959404,EJ525879,FBBH14,114.35,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.178
12/17/2013,0.959404,EJ525879,FBBH14,114.16,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,109.778
12/18/2013,0.959404,EJ525879,FBBH14,113.82,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.4
12/19/2013,0.959404,EJ525879,FBBH14,113.7,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.982
12/20/2013,0.959404,EJ525879,FBBH14,113.59,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.94
12/23/2013,0.959404,EJ525879,FBBH14,113.14,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.44
12/24/2013,0.959404,EJ525879,FBBH14,113.14,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.405
12/27/2013,0.959404,EJ525879,FBBH14,113.18,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.645
12/30/2013,0.959404,EJ525879,FBBH14,113.8,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.458
12/31/2013,0.959404,EJ525879,FBBH14,113.8,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,109.985
1/2/2014,0.959404,EJ525879,FBBH14,115.12,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.17
1/3/2014,0.959404,EJ525879,FBBH14,116.03,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.028
1/6/2014,0.959404,EJ525879,FBBH14,115.93,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,109.565
1/7/2014,0.959404,EJ525879,FBBH14,116.68,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,109.513
1/8/2014,0.959404,EJ525879,FBBH14,116.97,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,109.415
1/9/2014,0.959404,EJ525879,FBBH14,116.9,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.025
1/10/2014,0.959404,EJ525879,FBBH14,116.73,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,110.12
1/13/2014,0.959404,EJ525879,FBBH14,116.74,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,111.458
1/14/2014,0.959404,EJ525879,FBBH14,116.81,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,112.278
1/15/2014,0.959404,EJ525879,FBBH14,117.18,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,112.02
1/16/2014,0.959404,EJ525879,FBBH14,117.58,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,112.83
1/17/2014,0.959404,EJ525879,FBBH14,117.82,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,112.963
1/20/2014,0.959404,EJ525879,FBBH14,118.06,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,112.865
1/21/2014,0.959404,EJ525879,FBBH14,117.47,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,112.765
1/22/2014,0.959404,EJ525879,FBBH14,117.7,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,112.718
1/23/2014,0.959404,EJ525879,FBBH14,117.51,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,112.745
1/24/2014,0.959404,EJ525879,FBBH14,117.15,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.19
1/27/2014,0.959404,EJ525879,FBBH14,117.4,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.418
1/28/2014,0.959404,EJ525879,FBBH14,117.4,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.572
1/29/2014,0.959404,EJ525879,FBBH14,118,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.828
1/30/2014,0.959404,EJ525879,FBBH14,118.07,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.455
1/31/2014,0.959404,EJ525879,FBBH14,118.39,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.425
2/3/2014,0.959404,EJ525879,FBBH14,118.27,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.27
2/4/2014,0.959404,EJ525879,FBBH14,118.34,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,112.92
2/5/2014,0.959404,EJ525879,FBBH14,118.51,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.275
2/6/2014,0.959404,EJ525879,FBBH14,118.34,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.713
2/7/2014,0.959404,EJ525879,FBBH14,119.55,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.648
2/10/2014,0.959404,EJ525879,FBBH14,119.67,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.738
2/11/2014,0.959404,EJ525879,FBBH14,119.6,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,114.053
2/12/2014,0.959404,EJ525879,FBBH14,119.13,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.968
2/13/2014,0.959404,EJ525879,FBBH14,119.55,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,113.88
2/14/2014,0.959404,EJ525879,FBBH14,119.72,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,114.115
2/17/2014,0.959404,EJ525879,FBBH14,120.32,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,114.515
2/18/2014,0.959404,EJ525879,FBBH14,120.54,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,115.05
2/19/2014,0.959404,EJ525879,FBBH14,120.23,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,115.143
2/20/2014,0.959404,EJ525879,FBBH14,119.78,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,114.985
2/21/2014,0.959404,EJ525879,FBBH14,120.32,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,114.605
2/24/2014,0.959404,EJ525879,FBBH14,120.32,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,114.855
2/25/2014,0.959404,EJ525879,FBBH14,120.44,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,115.208
2/26/2014,0.959404,EJ525879,FBBH14,120.64,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,115.625
2/27/2014,0.959404,EJ525879,FBBH14,120.97,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,115.82
2/28/2014,0.959404,EJ525879,FBBH14,120.82,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,115.488
3/3/2014,0.959404,EJ525879,FBBH14,121,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,115.148
3/4/2014,0.959404,EJ525879,FBBH14,121.42,EJ525879 Govt,FBBH14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Mar,115.59
3/7/2014,0.960071,EJ525879,FBBM14,120.34,EJ525879 Govt,FBBM14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Jun,115.548
3/10/2014,0.960071,EJ525879,FBBM14,121.04,EJ525879 Govt,FBBM14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Jun,115.598
3/11/2014,0.960071,EJ525879,FBBM14,120.84,EJ525879 Govt,FBBM14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Jun,115.72
3/12/2014,0.960071,EJ525879,FBBM14,120.61,EJ525879 Govt,FBBM14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Jun,116.088
3/13/2014,0.960071,EJ525879,FBBM14,120.56,EJ525879 Govt,FBBM14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Jun,115.953
3/14/2014,0.960071,EJ525879,FBBM14,120.89,EJ525879 Govt,FBBM14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Jun,115.977
3/17/2014,0.960071,EJ525879,FBBM14,121.03,EJ525879 Govt,FBBM14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Jun,116.49
3/18/2014,0.960071,EJ525879,FBBM14,121.1,EJ525879 Govt,FBBM14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Jun,116.95
3/19/2014,0.960071,EJ525879,FBBM14,120.95,EJ525879 Govt,FBBM14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Jun,117.352
3/20/2014,0.960071,EJ525879,FBBM14,120.66,EJ525879 Govt,FBBM14 Comdty,5.4,1,1/29/2013,ACT/ACT,1/29/2013,1/31/2023,14-Jun,117.183
