,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST_FUTS,join_id_bonds,join_id_fut,DAY_CNT_DES,MATURITY,CPN,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
4/4/2013,0.9426,912828MW,TUM13,110.2578125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.4960938
4/5/2013,0.9426,912828MW,TUM13,110.2578125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.4726563
4/8/2013,0.9426,912828MW,TUM13,110.2578125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.4648438
4/9/2013,0.9426,912828MW,TUM13,110.25,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.4492188
4/10/2013,0.9426,912828MW,TUM13,110.25,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.4453125
4/11/2013,0.9426,912828MW,TUM13,110.25,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.4453125
4/12/2013,0.9426,912828MW,TUM13,110.2578125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.4296875
4/15/2013,0.9426,912828MW,TUM13,110.265625,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.4375
4/16/2013,0.9426,912828MW,TUM13,110.265625,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.4140625
4/17/2013,0.9426,912828MW,TUM13,110.265625,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.4140625
4/18/2013,0.9426,912828MW,TUM13,110.265625,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.40625
4/19/2013,0.9426,912828MW,TUM13,110.2578125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3789063
4/22/2013,0.9426,912828MW,TUM13,110.2734375,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.390625
4/23/2013,0.9426,912828MW,TUM13,110.2734375,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3828125
4/24/2013,0.9426,912828MW,TUM13,110.265625,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.375
4/25/2013,0.9426,912828MW,TUM13,110.28125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3710938
4/26/2013,0.9426,912828MW,TUM13,110.3046875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3867188
4/29/2013,0.9426,912828MW,TUM13,110.3125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3867188
4/30/2013,0.9426,912828MW,TUM13,110.3125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.375
5/1/2013,0.9426,912828MW,TUM13,110.328125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3828125
5/2/2013,0.9426,912828MW,TUM13,110.328125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3828125
5/3/2013,0.9426,912828MW,TUM13,110.296875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3359375
5/6/2013,0.9426,912828MW,TUM13,110.296875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3320313
5/7/2013,0.9426,912828MW,TUM13,110.28125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3046875
5/8/2013,0.9426,912828MW,TUM13,110.28125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.3007813
5/9/2013,0.9426,912828MW,TUM13,110.28125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.2929688
5/10/2013,0.9426,912828MW,TUM13,110.2578125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.2539063
5/13/2013,0.9426,912828MW,TUM13,110.25,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.234375
5/14/2013,0.9426,912828MW,TUM13,110.25,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.2226563
5/15/2013,0.9426,912828MW,TUM13,110.2578125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.2304688
5/16/2013,0.9426,912828MW,TUM13,110.28125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.2382813
5/17/2013,0.9426,912828MW,TUM13,110.2421875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.1953125
5/20/2013,0.9426,912828MW,TUM13,110.25,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.1992188
5/21/2013,0.9426,912828MW,TUM13,110.2578125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.203125
5/22/2013,0.9426,912828MW,TUM13,110.234375,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.1757813
5/23/2013,0.9426,912828MW,TUM13,110.2421875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.1679688
5/24/2013,0.9426,912828MW,TUM13,110.234375,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.1445313
5/28/2013,0.9426,912828MW,TUM13,110.171875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.0507813
5/29/2013,0.9426,912828MW,TUM13,110.171875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.0703125
5/30/2013,0.9426,912828MW,TUM13,110.171875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.0625
5/31/2013,0.9426,912828MW,TUM13,110.1640625,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.0429688
6/3/2013,0.9426,912828MW,TUM13,110.1796875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.0429688
6/4/2013,0.9426,912828MW,TUM13,110.1796875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.03125
6/5/2013,0.9426,912828MW,TUM13,110.1875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.046875
6/6/2013,0.9426,912828MW,TUM13,110.1953125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.0273438
6/7/2013,0.9426,912828MW,TUM13,110.1796875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.984375
6/10/2013,0.9426,912828MW,TUM13,110.15625,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.9648438
6/11/2013,0.9426,912828MW,TUM13,110.1484375,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.9492188
6/12/2013,0.9426,912828MW,TUM13,110.1328125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.9296875
6/13/2013,0.9426,912828MW,TUM13,110.1640625,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.9921875
6/14/2013,0.9426,912828MW,TUM13,110.234375,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.9960938
6/17/2013,0.9426,912828MW,TUM13,110.2421875,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.0039063
6/18/2013,0.9426,912828MW,TUM13,110.25,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,104.0078125
6/19/2013,0.9426,912828MW,TUM13,110.1953125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.9296875
6/20/2013,0.9426,912828MW,TUM13,110.1484375,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.875
6/21/2013,0.9426,912828MW,TUM13,110.0703125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.8046875
6/24/2013,0.9426,912828MW,TUM13,110.0234375,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.7734375
6/25/2013,0.9426,912828MW,TUM13,110.0078125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.71875
6/26/2013,0.9426,912828MW,TUM13,110.0703125,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.8046875
6/27/2013,0.9426,912828MW,TUM13,110.140625,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.8398438
6/28/2013,0.9426,912828MW,TUM13,110.09375,912828MW Govt,TUM13 Comdty,ACT/ACT,3/31/2015,2.5,3/31/2010,2,3/31/2010,13-Jun,103.8085938
7/1/2013,0.9324,912828NL,TUU13,110,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0039063
7/2/2013,0.9324,912828NL,TUU13,110.0078125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0117188
7/3/2013,0.9324,912828NL,TUU13,109.96875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.9765625
7/5/2013,0.9324,912828NL,TUU13,109.90625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.8828125
7/8/2013,0.9324,912828NL,TUU13,109.96875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.9609375
7/9/2013,0.9324,912828NL,TUU13,109.96875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.9375
7/10/2013,0.9324,912828NL,TUU13,109.9765625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.9726563
7/11/2013,0.9324,912828NL,TUU13,110.0546875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0234375
7/12/2013,0.9324,912828NL,TUU13,110.0234375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.9765625
7/15/2013,0.9324,912828NL,TUU13,110.0625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0039063
7/16/2013,0.9324,912828NL,TUU13,110.0859375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.015625
7/17/2013,0.9324,912828NL,TUU13,110.125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0546875
7/18/2013,0.9324,912828NL,TUU13,110.109375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0429688
7/19/2013,0.9324,912828NL,TUU13,110.1328125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0351563
7/22/2013,0.9324,912828NL,TUU13,110.125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0273438
7/23/2013,0.9324,912828NL,TUU13,110.1171875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0234375
7/24/2013,0.9324,912828NL,TUU13,110.078125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.9765625
7/25/2013,0.9324,912828NL,TUU13,110.09375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0234375
7/26/2013,0.9324,912828NL,TUU13,110.15625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0273438
7/29/2013,0.9324,912828NL,TUU13,110.1484375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0078125
7/30/2013,0.9324,912828NL,TUU13,110.140625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.015625
7/31/2013,0.9324,912828NL,TUU13,110.15625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0078125
8/1/2013,0.9324,912828NL,TUU13,110.109375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.96875
8/2/2013,0.9324,912828NL,TUU13,110.171875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,103.0078125
8/5/2013,0.9324,912828NL,TUU13,110.15625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.9921875
8/6/2013,0.9324,912828NL,TUU13,110.1640625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.984375
8/7/2013,0.9324,912828NL,TUU13,110.171875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.9921875
8/8/2013,0.9324,912828NL,TUU13,110.1796875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.984375
8/9/2013,0.9324,912828NL,TUU13,110.171875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.9648438
8/12/2013,0.9324,912828NL,TUU13,110.171875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.953125
8/13/2013,0.9324,912828NL,TUU13,110.1171875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.90625
8/14/2013,0.9324,912828NL,TUU13,110.125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.90625
8/15/2013,0.9324,912828NL,TUU13,110.09375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.8671875
8/16/2013,0.9324,912828NL,TUU13,110.0703125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.8632813
8/19/2013,0.9324,912828NL,TUU13,110.0625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.8359375
8/20/2013,0.9324,912828NL,TUU13,110.09375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.8515625
8/21/2013,0.9324,912828NL,TUU13,110.0546875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.8046875
8/22/2013,0.9324,912828NL,TUU13,109.9921875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7539063
8/23/2013,0.9324,912828NL,TUU13,110.0078125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7617188
8/26/2013,0.9324,912828NL,TUU13,110.03125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7734375
8/27/2013,0.9324,912828NL,TUU13,110.0625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.796875
8/28/2013,0.9324,912828NL,TUU13,110.03125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.765625
8/29/2013,0.9324,912828NL,TUU13,110.0390625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7617188
8/30/2013,0.9324,912828NL,TUU13,110.0625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.734375
9/3/2013,0.9324,912828NL,TUU13,110,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.6992188
9/4/2013,0.9324,912828NL,TUU13,109.9140625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.5976563
9/5/2013,0.9324,912828NL,TUU13,109.8203125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.5078125
9/6/2013,0.9324,912828NL,TUU13,109.921875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.6132813
9/9/2013,0.9324,912828NL,TUU13,109.9609375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.6328125
9/10/2013,0.9324,912828NL,TUU13,109.90625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.578125
9/11/2013,0.9324,912828NL,TUU13,109.9609375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.625
9/12/2013,0.9324,912828NL,TUU13,109.984375,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.6289063
9/13/2013,0.9324,912828NL,TUU13,109.9765625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.6367188
9/16/2013,0.9324,912828NL,TUU13,110.0625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7109375
9/17/2013,0.9324,912828NL,TUU13,110.1015625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.734375
9/18/2013,0.9324,912828NL,TUU13,110.1875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.8085938
9/19/2013,0.9324,912828NL,TUU13,110.1796875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7773438
9/20/2013,0.9324,912828NL,TUU13,110.1796875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7773438
9/23/2013,0.9324,912828NL,TUU13,110.1640625,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7695313
9/24/2013,0.9324,912828NL,TUU13,110.171875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7695313
9/25/2013,0.9324,912828NL,TUU13,110.1875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7773438
9/26/2013,0.9324,912828NL,TUU13,110.1875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7695313
9/27/2013,0.9324,912828NL,TUU13,110.203125,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7578125
9/30/2013,0.9324,912828NL,TUU13,110.1875,912828NL Govt,TUU13 Comdty,ACT/ACT,6/30/2015,1.875,6/30/2010,2,6/30/2010,13-Sep,102.7890625
10/1/2013,0.9222,912828NZ,TUZ13,110.1015625,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.828125
10/2/2013,0.9222,912828NZ,TUZ13,110.1328125,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.859375
10/3/2013,0.9222,912828NZ,TUZ13,110.1484375,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.859375
10/4/2013,0.9222,912828NZ,TUZ13,110.125,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8203125
10/7/2013,0.9222,912828NZ,TUZ13,110.0859375,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.7890625
10/8/2013,0.9222,912828NZ,TUZ13,110.015625,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.7109375
10/9/2013,0.9222,912828NZ,TUZ13,110.078125,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.75
10/10/2013,0.9222,912828NZ,TUZ13,110.0859375,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.7890625
10/11/2013,0.9222,912828NZ,TUZ13,110.109375,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.75
10/14/2013,0.9222,912828NZ,TUZ13,110.0546875,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.75
10/15/2013,0.9222,912828NZ,TUZ13,110.0859375,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.734375
10/16/2013,0.9222,912828NZ,TUZ13,110.1171875,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.78125
10/17/2013,0.9222,912828NZ,TUZ13,110.1484375,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8203125
10/18/2013,0.9222,912828NZ,TUZ13,110.1484375,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8046875
10/21/2013,0.9222,912828NZ,TUZ13,110.140625,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8046875
10/22/2013,0.9222,912828NZ,TUZ13,110.1875,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.84375
10/23/2013,0.9222,912828NZ,TUZ13,110.15625,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8046875
10/24/2013,0.9222,912828NZ,TUZ13,110.1484375,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8046875
10/25/2013,0.9222,912828NZ,TUZ13,110.171875,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8125
10/28/2013,0.9222,912828NZ,TUZ13,110.171875,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8046875
10/29/2013,0.9222,912828NZ,TUZ13,110.1875,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8203125
10/30/2013,0.9222,912828NZ,TUZ13,110.1953125,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8125
10/31/2013,0.9222,912828NZ,TUZ13,110.2109375,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8203125
11/1/2013,0.9222,912828NZ,TUZ13,110.1953125,912828NZ Govt,TUZ13 Comdty,ACT/ACT,9/30/2015,1.25,9/30/2010,2,9/30/2010,13-Dec,101.8125
