,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN,MATURITY,ISSUE_DT,DAY_CNT_DES,CPN_FREQ,INT_ACC_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
3/15/2010,0.918501,EI144989,DUM10,108.53,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,99.938
3/16/2010,0.918501,EI144989,DUM10,108.57,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,99.987
3/17/2010,0.918501,EI144989,DUM10,108.655,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.06
3/18/2010,0.918501,EI144989,DUM10,108.615,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.018
3/19/2010,0.918501,EI144989,DUM10,108.59,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,99.999
3/22/2010,0.918501,EI144989,DUM10,108.67,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.052
3/23/2010,0.918501,EI144989,DUM10,108.695,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.083
3/24/2010,0.918501,EI144989,DUM10,108.7,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.058
3/25/2010,0.918501,EI144989,DUM10,108.65,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.012
3/26/2010,0.918501,EI144989,DUM10,108.635,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.005
3/29/2010,0.918501,EI144989,DUM10,108.69,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.043
3/30/2010,0.918501,EI144989,DUM10,108.72,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.062
3/31/2010,0.918501,EI144989,DUM10,108.725,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.085
4/1/2010,0.918501,EI144989,DUM10,108.76,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.096
4/6/2010,0.918501,EI144989,DUM10,108.69,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.044
4/7/2010,0.918501,EI144989,DUM10,108.76,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.093
4/8/2010,0.918501,EI144989,DUM10,108.855,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.161
4/9/2010,0.918501,EI144989,DUM10,108.725,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.064
4/12/2010,0.918501,EI144989,DUM10,108.67,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.016
4/13/2010,0.918501,EI144989,DUM10,108.725,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.057
4/14/2010,0.918501,EI144989,DUM10,108.775,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.092
4/15/2010,0.918501,EI144989,DUM10,108.81,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.119
4/16/2010,0.918501,EI144989,DUM10,108.92,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.212
4/19/2010,0.918501,EI144989,DUM10,108.94,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.24
4/20/2010,0.918501,EI144989,DUM10,108.895,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.204
4/21/2010,0.918501,EI144989,DUM10,108.94,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.236
4/22/2010,0.918501,EI144989,DUM10,108.97,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.256
4/23/2010,0.918501,EI144989,DUM10,108.9,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.186
4/26/2010,0.918501,EI144989,DUM10,108.945,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.229
4/27/2010,0.918501,EI144989,DUM10,109.08,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.367
4/28/2010,0.918501,EI144989,DUM10,109.11,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.387
4/29/2010,0.918501,EI144989,DUM10,109.12,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.377
4/30/2010,0.918501,EI144989,DUM10,109.19,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.425
5/3/2010,0.918501,EI144989,DUM10,109.11,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.348
5/4/2010,0.918501,EI144989,DUM10,109.3,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.531
5/5/2010,0.918501,EI144989,DUM10,109.515,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.731
5/6/2010,0.918501,EI144989,DUM10,109.68,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.889
5/7/2010,0.918501,EI144989,DUM10,109.635,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.861
5/10/2010,0.918501,EI144989,DUM10,109.525,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.73
5/11/2010,0.918501,EI144989,DUM10,109.575,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.773
5/12/2010,0.918501,EI144989,DUM10,109.61,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.794
5/13/2010,0.918501,EI144989,DUM10,109.7,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.861
5/14/2010,0.918501,EI144989,DUM10,109.775,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.957
5/17/2010,0.918501,EI144989,DUM10,109.76,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.926
5/18/2010,0.918501,EI144989,DUM10,109.745,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.914
5/19/2010,0.918501,EI144989,DUM10,109.845,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.987
5/20/2010,0.918501,EI144989,DUM10,109.91,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,101.054
5/21/2010,0.918501,EI144989,DUM10,109.86,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.998
5/24/2010,0.918501,EI144989,DUM10,109.855,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.984
5/25/2010,0.918501,EI144989,DUM10,109.935,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,101.052
5/26/2010,0.918501,EI144989,DUM10,109.9,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,101.002
5/27/2010,0.918501,EI144989,DUM10,109.865,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.944
5/28/2010,0.918501,EI144989,DUM10,109.91,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.979
5/31/2010,0.918501,EI144989,DUM10,109.915,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,100.995
6/1/2010,0.918501,EI144989,DUM10,109.995,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,101.024
6/2/2010,0.918501,EI144989,DUM10,110,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,101.033
6/3/2010,0.918501,EI144989,DUM10,110.01,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,101.037
6/4/2010,0.918501,EI144989,DUM10,110.075,EI144989 Govt,DUM10 Comdty,1,3/16/2012,2/19/2010,ACT/ACT,1,2/19/2010,10-Jun,101.095
6/9/2010,0.910528,EI243322,DUU10,109.645,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,100.037
6/10/2010,0.910528,EI243322,DUU10,109.59,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.98
6/11/2010,0.910528,EI243322,DUU10,109.7,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,100.075
6/14/2010,0.910528,EI243322,DUU10,109.63,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,100.015
6/15/2010,0.910528,EI243322,DUU10,109.625,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.986
6/16/2010,0.910528,EI243322,DUU10,109.66,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,100.011
6/17/2010,0.910528,EI243322,DUU10,109.605,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.965
6/18/2010,0.910528,EI243322,DUU10,109.47,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.846
6/21/2010,0.910528,EI243322,DUU10,109.405,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.745
6/22/2010,0.910528,EI243322,DUU10,109.54,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.847
6/23/2010,0.910528,EI243322,DUU10,109.525,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.837
6/24/2010,0.910528,EI243322,DUU10,109.635,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.935
6/25/2010,0.910528,EI243322,DUU10,109.56,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.871
6/28/2010,0.910528,EI243322,DUU10,109.565,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.884
6/29/2010,0.910528,EI243322,DUU10,109.61,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.911
6/30/2010,0.910528,EI243322,DUU10,109.53,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.813
7/1/2010,0.910528,EI243322,DUU10,109.38,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.664
7/2/2010,0.910528,EI243322,DUU10,109.395,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.686
7/5/2010,0.910528,EI243322,DUU10,109.465,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.764
7/6/2010,0.910528,EI243322,DUU10,109.43,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.721
7/7/2010,0.910528,EI243322,DUU10,109.385,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.676
7/8/2010,0.910528,EI243322,DUU10,109.295,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.578
7/9/2010,0.910528,EI243322,DUU10,109.215,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.495
7/12/2010,0.910528,EI243322,DUU10,109.365,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.635
7/13/2010,0.910528,EI243322,DUU10,109.32,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.573
7/14/2010,0.910528,EI243322,DUU10,109.23,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.5
7/15/2010,0.910528,EI243322,DUU10,109.215,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.468
7/16/2010,0.910528,EI243322,DUU10,109.22,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.486
7/19/2010,0.910528,EI243322,DUU10,109.135,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.397
7/20/2010,0.910528,EI243322,DUU10,109.23,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.488
7/21/2010,0.910528,EI243322,DUU10,109.33,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.582
7/22/2010,0.910528,EI243322,DUU10,109.39,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.625
7/23/2010,0.910528,EI243322,DUU10,109.3,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.541
7/26/2010,0.910528,EI243322,DUU10,109.13,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.39
7/27/2010,0.910528,EI243322,DUU10,109.05,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.309
7/28/2010,0.910528,EI243322,DUU10,109.085,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.358
7/29/2010,0.910528,EI243322,DUU10,109.11,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.391
7/30/2010,0.910528,EI243322,DUU10,109.21,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.48
8/2/2010,0.910528,EI243322,DUU10,109.24,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.479
8/3/2010,0.910528,EI243322,DUU10,109.33,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.591
8/4/2010,0.910528,EI243322,DUU10,109.33,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.575
8/5/2010,0.910528,EI243322,DUU10,109.305,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.555
8/6/2010,0.910528,EI243322,DUU10,109.305,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.555
8/9/2010,0.910528,EI243322,DUU10,109.36,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.603
8/10/2010,0.910528,EI243322,DUU10,109.395,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.632
8/11/2010,0.910528,EI243322,DUU10,109.57,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.779
8/12/2010,0.910528,EI243322,DUU10,109.64,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.839
8/13/2010,0.910528,EI243322,DUU10,109.655,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.851
8/16/2010,0.910528,EI243322,DUU10,109.645,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.851
8/17/2010,0.910528,EI243322,DUU10,109.59,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.806
8/18/2010,0.910528,EI243322,DUU10,109.645,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.842
8/19/2010,0.910528,EI243322,DUU10,109.63,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.838
8/20/2010,0.910528,EI243322,DUU10,109.755,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.938
8/23/2010,0.910528,EI243322,DUU10,109.75,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.942
8/24/2010,0.910528,EI243322,DUU10,109.8,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.982
8/25/2010,0.910528,EI243322,DUU10,109.8,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.975
8/26/2010,0.910528,EI243322,DUU10,109.75,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.934
8/27/2010,0.910528,EI243322,DUU10,109.71,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.891
8/30/2010,0.910528,EI243322,DUU10,109.79,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.952
8/31/2010,0.910528,EI243322,DUU10,109.805,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.976
9/1/2010,0.910528,EI243322,DUU10,109.765,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.925
9/2/2010,0.910528,EI243322,DUU10,109.76,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.926
9/3/2010,0.910528,EI243322,DUU10,109.72,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.875
9/6/2010,0.910528,EI243322,DUU10,109.715,EI243322 Govt,DUU10 Comdty,0.5,6/15/2012,5/14/2010,ACT/ACT,1,5/14/2010,10-Sep,99.885
9/9/2010,0.91457,EI343795,DUZ10,109.34,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,100.104
9/10/2010,0.91457,EI343795,DUZ10,109.255,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,100.032
9/13/2010,0.91457,EI343795,DUZ10,109.235,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,100.015
9/14/2010,0.91457,EI343795,DUZ10,109.29,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,100.063
9/15/2010,0.91457,EI343795,DUZ10,109.23,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,100.002
9/16/2010,0.91457,EI343795,DUZ10,109.11,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.886
9/17/2010,0.91457,EI343795,DUZ10,109.17,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.957
9/20/2010,0.91457,EI343795,DUZ10,109.105,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.893
9/21/2010,0.91457,EI343795,DUZ10,109.125,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.915
9/22/2010,0.91457,EI343795,DUZ10,109.235,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,100.005
9/23/2010,0.91457,EI343795,DUZ10,109.355,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,100.112
9/24/2010,0.91457,EI343795,DUZ10,109.28,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,100.045
9/27/2010,0.91457,EI343795,DUZ10,109.295,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,100.06
9/28/2010,0.91457,EI343795,DUZ10,109.29,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,100.036
9/29/2010,0.91457,EI343795,DUZ10,109.18,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.937
9/30/2010,0.91457,EI343795,DUZ10,109.085,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.844
10/1/2010,0.91457,EI343795,DUZ10,109.05,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.806
10/4/2010,0.91457,EI343795,DUZ10,109.11,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.85
10/5/2010,0.91457,EI343795,DUZ10,109.165,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.904
10/6/2010,0.91457,EI343795,DUZ10,109.23,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.965
10/7/2010,0.91457,EI343795,DUZ10,109.155,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.905
10/8/2010,0.91457,EI343795,DUZ10,109.205,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.936
10/11/2010,0.91457,EI343795,DUZ10,109.195,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.923
10/12/2010,0.91457,EI343795,DUZ10,109.255,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.955
10/13/2010,0.91457,EI343795,DUZ10,109.225,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.942
10/14/2010,0.91457,EI343795,DUZ10,109.2,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.915
10/15/2010,0.91457,EI343795,DUZ10,109.17,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.883
10/18/2010,0.91457,EI343795,DUZ10,109.035,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.75
10/19/2010,0.91457,EI343795,DUZ10,108.995,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.728
10/20/2010,0.91457,EI343795,DUZ10,108.88,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.617
10/21/2010,0.91457,EI343795,DUZ10,108.82,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.547
10/22/2010,0.91457,EI343795,DUZ10,108.805,EI343795 Govt,DUZ10 Comdty,0.75,9/14/2012,8/13/2010,ACT/ACT,1,8/13/2010,10-Dec,99.534
