Date,Conversion Factor,CTD CUSIP,Futures Ticker,Futures Price,CTD ID,Futures ID,CTD Coupon,CTD Coupon Frequency,CTD Issue Date,CTD Day Count,CTD Interest Accrual Start,CTD Maturity Date,CTD Settlement Year/Month,CTD Price
10-Jan-2014,0.959404,EJ525879,FBBH14,116.73,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,110.12
13-Jan-2014,0.959404,EJ525879,FBBH14,116.74,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,111.458
14-Jan-2014,0.959404,EJ525879,FBBH14,116.81,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,112.278
15-Jan-2014,0.959404,EJ525879,FBBH14,117.18,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,112.02
16-Jan-2014,0.959404,EJ525879,FBBH14,117.58,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,112.83
17-Jan-2014,0.959404,EJ525879,FBBH14,117.82,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,112.963
20-Jan-2014,0.959404,EJ525879,FBBH14,118.06,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,112.865
21-Jan-2014,0.959404,EJ525879,FBBH14,117.47,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,112.765
22-Jan-2014,0.959404,EJ525879,FBBH14,117.7,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,112.718
23-Jan-2014,0.959404,EJ525879,FBBH14,117.51,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,112.745
24-Jan-2014,0.959404,EJ525879,FBBH14,117.15,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.19
27-Jan-2014,0.959404,EJ525879,FBBH14,117.4,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.418
28-Jan-2014,0.959404,EJ525879,FBBH14,117.4,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.572
29-Jan-2014,0.959404,EJ525879,FBBH14,118,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.828
30-Jan-2014,0.959404,EJ525879,FBBH14,118.07,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.455
31-Jan-2014,0.959404,EJ525879,FBBH14,118.39,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.425
3-Feb-2014,0.959404,EJ525879,FBBH14,118.27,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.27
4-Feb-2014,0.959404,EJ525879,FBBH14,118.34,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,112.92
5-Feb-2014,0.959404,EJ525879,FBBH14,118.51,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.275
6-Feb-2014,0.959404,EJ525879,FBBH14,118.34,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.713
7-Feb-2014,0.959404,EJ525879,FBBH14,119.55,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.648
10-Feb-2014,0.959404,EJ525879,FBBH14,119.67,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.738
11-Feb-2014,0.959404,EJ525879,FBBH14,119.6,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,114.053
12-Feb-2014,0.959404,EJ525879,FBBH14,119.13,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.968
13-Feb-2014,0.959404,EJ525879,FBBH14,119.55,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,113.88
14-Feb-2014,0.959404,EJ525879,FBBH14,119.72,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,114.115
17-Feb-2014,0.959404,EJ525879,FBBH14,120.32,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,114.515
18-Feb-2014,0.959404,EJ525879,FBBH14,120.54,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,115.05
19-Feb-2014,0.959404,EJ525879,FBBH14,120.23,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,115.143
20-Feb-2014,0.959404,EJ525879,FBBH14,119.78,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,114.985
21-Feb-2014,0.959404,EJ525879,FBBH14,120.32,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,114.605
24-Feb-2014,0.959404,EJ525879,FBBH14,120.32,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,114.855
25-Feb-2014,0.959404,EJ525879,FBBH14,120.44,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,115.208
26-Feb-2014,0.959404,EJ525879,FBBH14,120.64,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,115.625
27-Feb-2014,0.959404,EJ525879,FBBH14,120.97,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,115.82
28-Feb-2014,0.959404,EJ525879,FBBH14,120.82,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,115.488
3-Mar-2014,0.959404,EJ525879,FBBH14,121,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,115.148
4-Mar-2014,0.959404,EJ525879,FBBH14,121.42,EJ525879 Govt,FBBH14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Mar-2016,115.59
7-Mar-2014,0.960071,EJ525879,FBBM14,120.34,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,115.548
10-Mar-2014,0.960071,EJ525879,FBBM14,121.04,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,115.598
11-Mar-2014,0.960071,EJ525879,FBBM14,120.84,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,115.72
12-Mar-2014,0.960071,EJ525879,FBBM14,120.61,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,116.088
13-Mar-2014,0.960071,EJ525879,FBBM14,120.56,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,115.953
14-Mar-2014,0.960071,EJ525879,FBBM14,120.89,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,115.977
17-Mar-2014,0.960071,EJ525879,FBBM14,121.03,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,116.49
18-Mar-2014,0.960071,EJ525879,FBBM14,121.1,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,116.95
19-Mar-2014,0.960071,EJ525879,FBBM14,120.95,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.352
20-Mar-2014,0.960071,EJ525879,FBBM14,120.66,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.183
21-Mar-2014,0.960071,EJ525879,FBBM14,120.79,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,116.925
24-Mar-2014,0.960071,EJ525879,FBBM14,120.76,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,116.678
25-Mar-2014,0.960071,EJ525879,FBBM14,120.92,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.075
26-Mar-2014,0.960071,EJ525879,FBBM14,121.44,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.235
27-Mar-2014,0.960071,EJ525879,FBBM14,121.76,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.32
28-Mar-2014,0.960071,EJ525879,FBBM14,121.94,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.033
31-Mar-2014,0.960071,EJ525879,FBBM14,122.04,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,116.84
1-Apr-2014,0.960071,EJ525879,FBBM14,121.97,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,116.958
2-Apr-2014,0.960071,EJ525879,FBBM14,121.82,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.012
3-Apr-2014,0.960071,EJ525879,FBBM14,122.16,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.19
4-Apr-2014,0.960071,EJ525879,FBBM14,122.92,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.633
7-Apr-2014,0.960071,EJ525879,FBBM14,122.8,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.913
8-Apr-2014,0.960071,EJ525879,FBBM14,122.53,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,118.08
9-Apr-2014,0.960071,EJ525879,FBBM14,122.51,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,118.143
10-Apr-2014,0.960071,EJ525879,FBBM14,122.86,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.947
11-Apr-2014,0.960071,EJ525879,FBBM14,122.57,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,117.815
14-Apr-2014,0.960071,EJ525879,FBBM14,123.04,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,118.15
15-Apr-2014,0.960071,EJ525879,FBBM14,123.63,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,118.848
16-Apr-2014,0.960071,EJ525879,FBBM14,123.67,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,118.64
17-Apr-2014,0.960071,EJ525879,FBBM14,123.42,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,118.41
22-Apr-2014,0.960071,EJ525879,FBBM14,124.11,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,118.45
23-Apr-2014,0.960071,EJ525879,FBBM14,124.21,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,118.788
24-Apr-2014,0.960071,EJ525879,FBBM14,123.99,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,118.6
25-Apr-2014,0.960071,EJ525879,FBBM14,124.17,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,118.983
28-Apr-2014,0.960071,EJ525879,FBBM14,124.02,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.435
29-Apr-2014,0.960071,EJ525879,FBBM14,124.02,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.69
30-Apr-2014,0.960071,EJ525879,FBBM14,124.14,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.508
2-May-2014,0.960071,EJ525879,FBBM14,124.82,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.693
5-May-2014,0.960071,EJ525879,FBBM14,124.84,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.82
6-May-2014,0.960071,EJ525879,FBBM14,125.12,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.483
7-May-2014,0.960071,EJ525879,FBBM14,124.98,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.62
8-May-2014,0.960071,EJ525879,FBBM14,125.64,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.618
9-May-2014,0.960071,EJ525879,FBBM14,125.34,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.598
12-May-2014,0.960071,EJ525879,FBBM14,125.27,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.035
13-May-2014,0.960071,EJ525879,FBBM14,125.64,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.352
14-May-2014,0.960071,EJ525879,FBBM14,126.09,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.33
15-May-2014,0.960071,EJ525879,FBBM14,125.14,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.628
16-May-2014,0.960071,EJ525879,FBBM14,125.3,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.405
19-May-2014,0.960071,EJ525879,FBBM14,124.82,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,121.148
20-May-2014,0.960071,EJ525879,FBBM14,124.13,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.833
21-May-2014,0.960071,EJ525879,FBBM14,124.78,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.673
22-May-2014,0.960071,EJ525879,FBBM14,124.48,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.92
23-May-2014,0.960071,EJ525879,FBBM14,125.12,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,121.295
26-May-2014,0.960071,EJ525879,FBBM14,125.72,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.895
27-May-2014,0.960071,EJ525879,FBBM14,126.05,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.488
28-May-2014,0.960071,EJ525879,FBBM14,126.5,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.968
29-May-2014,0.960071,EJ525879,FBBM14,126.21,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.185
30-May-2014,0.960071,EJ525879,FBBM14,126.07,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.848
2-Jun-2014,0.960071,EJ525879,FBBM14,126.33,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,119.503
3-Jun-2014,0.960071,EJ525879,FBBM14,126.07,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.065
4-Jun-2014,0.960071,EJ525879,FBBM14,126.1,EJ525879 Govt,FBBM14 Comdty,5.4,1,29-Jan-2013,ACT/ACT,29-Jan-2013,31-Jan-2023,14-Jun-2016,120.863
11-Jun-2013,0.908824,EH547588,FBBU13,109.21,EH547588 Govt,FBBU13 Comdty,4.8,1,16-Sep-2008,ACT/ACT,16-Sep-2008,31-Jan-2024,13-Sep-2016,120.92
12-Jun-2013,0.908824,EH547588,FBBU13,109.42,EH547588 Govt,FBBU13 Comdty,4.8,1,16-Sep-2008,ACT/ACT,16-Sep-2008,31-Jan-2024,13-Sep-2016,121.473
13-Jun-2013,0.908824,EH547588,FBBU13,109.46,EH547588 Govt,FBBU13 Comdty,4.8,1,16-Sep-2008,ACT/ACT,16-Sep-2008,31-Jan-2024,13-Sep-2016,121.12
14-Jun-2013,0.908824,EH547588,FBBU13,109.76,EH547588 Govt,FBBU13 Comdty,4.8,1,16-Sep-2008,ACT/ACT,16-Sep-2008,31-Jan-2024,13-Sep-2016,121.123
20-Jun-2013,0.908824,EH547588,FBBU13,107.4,EH547588 Govt,FBBU13 Comdty,4.8,1,16-Sep-2008,ACT/ACT,16-Sep-2008,31-Jan-2024,13-Sep-2016,121.2
24-Jun-2013,0.908824,EH547588,FBBU13,106.18,EH547588 Govt,FBBU13 Comdty,4.8,1,16-Sep-2008,ACT/ACT,16-Sep-2008,31-Jan-2024,13-Sep-2016,121.255
25-Jun-2013,0.908824,EH547588,FBBU13,106.01,EH547588 Govt,FBBU13 Comdty,4.8,1,16-Sep-2008,ACT/ACT,16-Sep-2008,31-Jan-2024,13-Sep-2016,121.018
9-Jun-2014,0.889738,EJ678058,FBBU14,129.06,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.99
10-Jun-2014,0.889738,EJ678058,FBBU14,129.11,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.35
11-Jun-2014,0.889738,EJ678058,FBBU14,128.48,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.375
12-Jun-2014,0.889738,EJ678058,FBBU14,127.96,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.73
13-Jun-2014,0.889738,EJ678058,FBBU14,128.25,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.13
16-Jun-2014,0.889738,EJ678058,FBBU14,128.16,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.998
17-Jun-2014,0.889738,EJ678058,FBBU14,127.64,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.668
18-Jun-2014,0.889738,EJ678058,FBBU14,127.38,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.173
19-Jun-2014,0.889738,EJ678058,FBBU14,127.9,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.568
20-Jun-2014,0.889738,EJ678058,FBBU14,127.6,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.463
23-Jun-2014,0.889738,EJ678058,FBBU14,128.16,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.825
24-Jun-2014,0.889738,EJ678058,FBBU14,128.37,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.08
25-Jun-2014,0.889738,EJ678058,FBBU14,128.67,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.298
26-Jun-2014,0.889738,EJ678058,FBBU14,128.63,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.268
27-Jun-2014,0.889738,EJ678058,FBBU14,128.64,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.227
30-Jun-2014,0.889738,EJ678058,FBBU14,128.46,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.038
1-Jul-2014,0.889738,EJ678058,FBBU14,128.55,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.24
2-Jul-2014,0.889738,EJ678058,FBBU14,127.66,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.435
3-Jul-2014,0.889738,EJ678058,FBBU14,128.07,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.958
4-Jul-2014,0.889738,EJ678058,FBBU14,128.26,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.008
7-Jul-2014,0.889738,EJ678058,FBBU14,128.35,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.985
8-Jul-2014,0.889738,EJ678058,FBBU14,128.08,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.633
9-Jul-2014,0.889738,EJ678058,FBBU14,127.76,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.29
10-Jul-2014,0.889738,EJ678058,FBBU14,127.17,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,113.725
11-Jul-2014,0.889738,EJ678058,FBBU14,127.46,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.18
14-Jul-2014,0.889738,EJ678058,FBBU14,127.49,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.197
15-Jul-2014,0.889738,EJ678058,FBBU14,128.02,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,114.685
