Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Effective,CTD Interest Accrual Date,CTD Maturity,CTD Coupon Frequency,CTD Day Count,CTD Coupon,Futures Expiry Month/Year,CTD Price
17-Jan-2013,0.823,EI324751,CNH13,134.06,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.72
18-Jan-2013,0.823,EI324751,CNH13,134.37,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.971
21-Jan-2013,0.823,EI324751,CNH13,134.16,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.851
22-Jan-2013,0.823,EI324751,CNH13,134.37,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.034
23-Jan-2013,0.823,EI324751,CNH13,134.86,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.363
24-Jan-2013,0.823,EI324751,CNH13,134.8,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.277
25-Jan-2013,0.823,EI324751,CNH13,134.23,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.795
28-Jan-2013,0.823,EI324751,CNH13,133.84,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.666
29-Jan-2013,0.823,EI324751,CNH13,133.76,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.382
30-Jan-2013,0.823,EI324751,CNH13,133.56,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.376
31-Jan-2013,0.823,EI324751,CNH13,133.71,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.403
1-Feb-2013,0.823,EI324751,CNH13,133.23,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,109.921
4-Feb-2013,0.823,EI324751,CNH13,133.7,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.419
5-Feb-2013,0.823,EI324751,CNH13,133.31,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.149
6-Feb-2013,0.823,EI324751,CNH13,133.75,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.331
7-Feb-2013,0.823,EI324751,CNH13,133.74,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.334
8-Feb-2013,0.823,EI324751,CNH13,133.96,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.627
11-Feb-2013,0.823,EI324751,CNH13,133.98,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.496
12-Feb-2013,0.823,EI324751,CNH13,133.58,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.294
13-Feb-2013,0.823,EI324751,CNH13,133.31,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,109.933
14-Feb-2013,0.823,EI324751,CNH13,133.51,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.24
15-Feb-2013,0.823,EI324751,CNH13,133.48,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.103
19-Feb-2013,0.823,EI324751,CNH13,133.46,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.068
20-Feb-2013,0.823,EI324751,CNH13,133.41,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.089
21-Feb-2013,0.823,EI324751,CNH13,133.86,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.38
22-Feb-2013,0.823,EI324751,CNH13,134.22,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.701
25-Feb-2013,0.823,EI324751,CNH13,134.85,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.352
26-Feb-2013,0.823,EI324751,CNH13,135.23,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.425
27-Feb-2013,0.823,EI324751,CNH13,135.19,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.386
28-Feb-2013,0.823,EI324751,CNH13,135.41,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.654
1-Mar-2013,0.823,EI324751,CNH13,135.86,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.996
4-Mar-2013,0.823,EI324751,CNH13,135.92,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.969
5-Mar-2013,0.823,EI324751,CNH13,135.86,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.883
6-Mar-2013,0.823,EI324751,CNH13,135.51,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.648
7-Mar-2013,0.823,EI324751,CNH13,135.22,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.346
8-Mar-2013,0.823,EI324751,CNH13,134.61,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.911
11-Mar-2013,0.823,EI324751,CNH13,134.58,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.819
12-Mar-2013,0.823,EI324751,CNH13,134.89,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.105
13-Mar-2013,0.823,EI324751,CNH13,134.84,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.028
14-Mar-2013,0.823,EI324751,CNH13,134.58,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,110.743
15-Mar-2013,0.823,EI324751,CNH13,135,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.166
18-Mar-2013,0.823,EI324751,CNH13,135.41,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.441
19-Mar-2013,0.823,EI324751,CNH13,135.75,EI324751 Govt,CNH13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Mar-2016,111.794
20-Mar-2013,0.8273,EI324751,CNM13,134.22,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.416
21-Mar-2013,0.8273,EI324751,CNM13,134.36,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.836
22-Mar-2013,0.8273,EI324751,CNM13,134.55,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.777
25-Mar-2013,0.8273,EI324751,CNM13,134.56,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.817
26-Mar-2013,0.8273,EI324751,CNM13,134.6,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.798
27-Mar-2013,0.8273,EI324751,CNM13,135.03,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.292
28-Mar-2013,0.8273,EI324751,CNM13,135.02,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.209
1-Apr-2013,0.8273,EI324751,CNM13,135.35,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.443
2-Apr-2013,0.8273,EI324751,CNM13,134.99,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.184
3-Apr-2013,0.8273,EI324751,CNM13,135.41,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.539
4-Apr-2013,0.8273,EI324751,CNM13,135.88,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.819
5-Apr-2013,0.8273,EI324751,CNM13,136.28,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.089
8-Apr-2013,0.8273,EI324751,CNM13,136.13,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113
9-Apr-2013,0.8273,EI324751,CNM13,136,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.923
10-Apr-2013,0.8273,EI324751,CNM13,135.67,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.69
11-Apr-2013,0.8273,EI324751,CNM13,135.9,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.889
12-Apr-2013,0.8273,EI324751,CNM13,136.32,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.215
15-Apr-2013,0.8273,EI324751,CNM13,136.36,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.418
16-Apr-2013,0.8273,EI324751,CNM13,136.3,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.17
17-Apr-2013,0.8273,EI324751,CNM13,136.48,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.355
18-Apr-2013,0.8273,EI324751,CNM13,136.63,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.412
19-Apr-2013,0.8273,EI324751,CNM13,136.54,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.367
22-Apr-2013,0.8273,EI324751,CNM13,136.54,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.394
23-Apr-2013,0.8273,EI324751,CNM13,136.47,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.246
24-Apr-2013,0.8273,EI324751,CNM13,136.5,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.255
25-Apr-2013,0.8273,EI324751,CNM13,136.23,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.111
26-Apr-2013,0.8273,EI324751,CNM13,136.66,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.418
29-Apr-2013,0.8273,EI324751,CNM13,136.68,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.429
30-Apr-2013,0.8273,EI324751,CNM13,136.74,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.414
1-May-2013,0.8273,EI324751,CNM13,136.83,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.541
2-May-2013,0.8273,EI324751,CNM13,136.92,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,113.613
3-May-2013,0.8273,EI324751,CNM13,136.06,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.836
6-May-2013,0.8273,EI324751,CNM13,135.63,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.592
7-May-2013,0.8273,EI324751,CNM13,135.47,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.397
8-May-2013,0.8273,EI324751,CNM13,135.65,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.506
9-May-2013,0.8273,EI324751,CNM13,135.59,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,112.554
10-May-2013,0.8273,EI324751,CNM13,134.67,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.797
13-May-2013,0.8273,EI324751,CNM13,134.51,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.6
14-May-2013,0.8273,EI324751,CNM13,134.17,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.151
15-May-2013,0.8273,EI324751,CNM13,134.29,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.438
16-May-2013,0.8273,EI324751,CNM13,134.66,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.662
17-May-2013,0.8273,EI324751,CNM13,134.32,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.393
21-May-2013,0.8273,EI324751,CNM13,134.28,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.477
22-May-2013,0.8273,EI324751,CNM13,133.98,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.009
23-May-2013,0.8273,EI324751,CNM13,133.96,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.054
24-May-2013,0.8273,EI324751,CNM13,133.97,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,111.111
27-May-2013,0.8273,EI324751,CNM13,133.51,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,110.826
28-May-2013,0.8273,EI324751,CNM13,133.03,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,110.078
29-May-2013,0.8273,EI324751,CNM13,132.79,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,110.136
30-May-2013,0.8273,EI324751,CNM13,132.9,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,110.175
31-May-2013,0.8273,EI324751,CNM13,132.81,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,110.168
3-Jun-2013,0.8273,EI324751,CNM13,132.96,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,110.25
4-Jun-2013,0.8273,EI324751,CNM13,132.75,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,109.99
5-Jun-2013,0.8273,EI324751,CNM13,133.07,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,110.285
6-Jun-2013,0.8273,EI324751,CNM13,133.2,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,110.265
7-Jun-2013,0.8273,EI324751,CNM13,132.25,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,109.474
10-Jun-2013,0.8273,EI324751,CNM13,131.63,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,109.021
11-Jun-2013,0.8273,EI324751,CNM13,131.83,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,109.231
12-Jun-2013,0.8273,EI324751,CNM13,131.69,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,108.953
13-Jun-2013,0.8273,EI324751,CNM13,131.94,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,109.499
14-Jun-2013,0.8273,EI324751,CNM13,132.48,EI324751 Govt,CNM13 Comdty,19-Jul-2010,19-Jul-2010,1-Jun-2021,2,ACT/ACT,3.25,13-Jun-2016,109.646
