Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Interest Accrual Date,CTD Day Count,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
2-Apr-2013,0.921789,EH004740,OEM13,126.6,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.5
3-Apr-2013,0.921789,EH004740,OEM13,126.71,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.523
4-Apr-2013,0.921789,EH004740,OEM13,126.89,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.718
5-Apr-2013,0.921789,EH004740,OEM13,126.8,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.673
8-Apr-2013,0.921789,EH004740,OEM13,126.69,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.52
9-Apr-2013,0.921789,EH004740,OEM13,126.6,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.42
10-Apr-2013,0.921789,EH004740,OEM13,126.46,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.225
11-Apr-2013,0.921789,EH004740,OEM13,126.48,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.295
12-Apr-2013,0.921789,EH004740,OEM13,126.76,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.493
15-Apr-2013,0.921789,EH004740,OEM13,126.82,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.54
16-Apr-2013,0.921789,EH004740,OEM13,126.64,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.33
17-Apr-2013,0.921789,EH004740,OEM13,126.87,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.53
18-Apr-2013,0.921789,EH004740,OEM13,126.8,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.5
19-Apr-2013,0.921789,EH004740,OEM13,126.68,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.35
22-Apr-2013,0.921789,EH004740,OEM13,126.85,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.48
23-Apr-2013,0.921789,EH004740,OEM13,126.74,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.32
24-Apr-2013,0.921789,EH004740,OEM13,126.78,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.38
25-Apr-2013,0.921789,EH004740,OEM13,126.74,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.33
26-Apr-2013,0.921789,EH004740,OEM13,126.87,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.43
29-Apr-2013,0.921789,EH004740,OEM13,126.84,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.375
30-Apr-2013,0.921789,EH004740,OEM13,126.73,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.235
2-May-2013,0.921789,EH004740,OEM13,127.04,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.49
3-May-2013,0.921789,EH004740,OEM13,126.73,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.25
6-May-2013,0.921789,EH004740,OEM13,126.77,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.25
7-May-2013,0.921789,EH004740,OEM13,126.39,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.9
8-May-2013,0.921789,EH004740,OEM13,126.63,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.085
9-May-2013,0.921789,EH004740,OEM13,126.72,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.115
10-May-2013,0.921789,EH004740,OEM13,126.25,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.67
13-May-2013,0.921789,EH004740,OEM13,126.39,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.805
14-May-2013,0.921789,EH004740,OEM13,126.36,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.76
15-May-2013,0.921789,EH004740,OEM13,126.35,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.735
16-May-2013,0.921789,EH004740,OEM13,126.66,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117
17-May-2013,0.921789,EH004740,OEM13,126.78,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,117.07
20-May-2013,0.921789,EH004740,OEM13,126.53,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.83
21-May-2013,0.921789,EH004740,OEM13,126.3,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.7
22-May-2013,0.921789,EH004740,OEM13,126.45,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.738
23-May-2013,0.921789,EH004740,OEM13,126.28,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.585
24-May-2013,0.921789,EH004740,OEM13,126.34,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.655
27-May-2013,0.921789,EH004740,OEM13,126.19,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.47
28-May-2013,0.921789,EH004740,OEM13,126.07,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.32
29-May-2013,0.921789,EH004740,OEM13,125.85,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.098
30-May-2013,0.921789,EH004740,OEM13,125.94,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.125
31-May-2013,0.921789,EH004740,OEM13,126.03,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.258
3-Jun-2013,0.921789,EH004740,OEM13,125.88,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.107
4-Jun-2013,0.921789,EH004740,OEM13,125.84,EH004740 Govt,OEM13 Comdty,4,4-Jan-2018,16-Nov-2007,ACT/ACT,1,16-Nov-2007,13-Jun-2016,116.058
7-Jun-2013,0.928476,EH375794,OEU13,125.98,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,118.133
10-Jun-2013,0.928476,EH375794,OEU13,125.74,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.795
11-Jun-2013,0.928476,EH375794,OEU13,125.59,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.745
12-Jun-2013,0.928476,EH375794,OEU13,125.67,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.845
13-Jun-2013,0.928476,EH375794,OEU13,125.97,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,118.053
14-Jun-2013,0.928476,EH375794,OEU13,126.25,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,118.327
17-Jun-2013,0.928476,EH375794,OEU13,126.23,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,118.29
18-Jun-2013,0.928476,EH375794,OEU13,125.88,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.98
19-Jun-2013,0.928476,EH375794,OEU13,125.98,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,118.005
20-Jun-2013,0.928476,EH375794,OEU13,125.09,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.15
21-Jun-2013,0.928476,EH375794,OEU13,124.8,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.887
24-Jun-2013,0.928476,EH375794,OEU13,124.3,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.5
25-Jun-2013,0.928476,EH375794,OEU13,124.63,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.688
26-Jun-2013,0.928476,EH375794,OEU13,124.96,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.988
27-Jun-2013,0.928476,EH375794,OEU13,125.12,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.14
28-Jun-2013,0.928476,EH375794,OEU13,125.2,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.137
1-Jul-2013,0.928476,EH375794,OEU13,125.21,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.188
2-Jul-2013,0.928476,EH375794,OEU13,125.35,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.32
3-Jul-2013,0.928476,EH375794,OEU13,125.59,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.495
4-Jul-2013,0.928476,EH375794,OEU13,125.85,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.78
5-Jul-2013,0.928476,EH375794,OEU13,125.69,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.577
8-Jul-2013,0.928476,EH375794,OEU13,125.89,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.715
9-Jul-2013,0.928476,EH375794,OEU13,126.16,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.945
10-Jul-2013,0.928476,EH375794,OEU13,126,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.713
11-Jul-2013,0.928476,EH375794,OEU13,126.06,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.795
12-Jul-2013,0.928476,EH375794,OEU13,126.3,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.982
15-Jul-2013,0.928476,EH375794,OEU13,126.18,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.868
16-Jul-2013,0.928476,EH375794,OEU13,126.36,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,118.09
17-Jul-2013,0.928476,EH375794,OEU13,126.52,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,118.128
18-Jul-2013,0.928476,EH375794,OEU13,126.65,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,118.253
19-Jul-2013,0.928476,EH375794,OEU13,126.62,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,118.213
22-Jul-2013,0.928476,EH375794,OEU13,126.54,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,118.163
23-Jul-2013,0.928476,EH375794,OEU13,126.28,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.86
24-Jul-2013,0.928476,EH375794,OEU13,125.85,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.42
25-Jul-2013,0.928476,EH375794,OEU13,125.76,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.403
26-Jul-2013,0.928476,EH375794,OEU13,125.83,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.398
29-Jul-2013,0.928476,EH375794,OEU13,125.82,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.343
30-Jul-2013,0.928476,EH375794,OEU13,125.82,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.313
31-Jul-2013,0.928476,EH375794,OEU13,125.82,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.32
1-Aug-2013,0.928476,EH375794,OEU13,125.75,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.23
2-Aug-2013,0.928476,EH375794,OEU13,125.84,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.32
5-Aug-2013,0.928476,EH375794,OEU13,125.67,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.128
6-Aug-2013,0.928476,EH375794,OEU13,125.6,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.053
7-Aug-2013,0.928476,EH375794,OEU13,125.69,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.093
8-Aug-2013,0.928476,EH375794,OEU13,125.74,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.123
9-Aug-2013,0.928476,EH375794,OEU13,125.75,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.158
12-Aug-2013,0.928476,EH375794,OEU13,125.74,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,117.09
13-Aug-2013,0.928476,EH375794,OEU13,125.08,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.503
14-Aug-2013,0.928476,EH375794,OEU13,125.19,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.485
15-Aug-2013,0.928476,EH375794,OEU13,124.91,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.245
16-Aug-2013,0.928476,EH375794,OEU13,124.98,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.298
19-Aug-2013,0.928476,EH375794,OEU13,124.88,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.197
20-Aug-2013,0.928476,EH375794,OEU13,125.15,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.44
21-Aug-2013,0.928476,EH375794,OEU13,124.96,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.26
22-Aug-2013,0.928476,EH375794,OEU13,124.76,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.038
23-Aug-2013,0.928476,EH375794,OEU13,124.51,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,115.798
26-Aug-2013,0.928476,EH375794,OEU13,124.79,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.033
27-Aug-2013,0.928476,EH375794,OEU13,125.02,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.238
28-Aug-2013,0.928476,EH375794,OEU13,124.91,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.1
29-Aug-2013,0.928476,EH375794,OEU13,125.04,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.193
30-Aug-2013,0.928476,EH375794,OEU13,125.07,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,116.19
2-Sep-2013,0.928476,EH375794,OEU13,124.76,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,115.908
3-Sep-2013,0.928476,EH375794,OEU13,124.59,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,115.727
4-Sep-2013,0.928476,EH375794,OEU13,124.75,EH375794 Govt,OEU13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Sep-2016,115.798
9-Sep-2013,0.931583,EH375794,OEZ13,122.99,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,115.748
10-Sep-2013,0.931583,EH375794,OEZ13,122.67,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,115.475
11-Sep-2013,0.931583,EH375794,OEZ13,122.88,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,115.62
12-Sep-2013,0.931583,EH375794,OEZ13,123.18,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,115.825
13-Sep-2013,0.931583,EH375794,OEZ13,123.23,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,115.903
16-Sep-2013,0.931583,EH375794,OEZ13,123.48,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.072
17-Sep-2013,0.931583,EH375794,OEZ13,123.32,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,115.998
18-Sep-2013,0.931583,EH375794,OEZ13,123.16,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,115.79
19-Sep-2013,0.931583,EH375794,OEZ13,123.65,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.292
20-Sep-2013,0.931583,EH375794,OEZ13,123.56,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.19
23-Sep-2013,0.931583,EH375794,OEZ13,123.81,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.348
24-Sep-2013,0.931583,EH375794,OEZ13,124.09,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.645
25-Sep-2013,0.931583,EH375794,OEZ13,124.16,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.63
26-Sep-2013,0.931583,EH375794,OEZ13,124.17,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.62
27-Sep-2013,0.931583,EH375794,OEZ13,124.4,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.825
30-Sep-2013,0.931583,EH375794,OEZ13,124.44,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.838
1-Oct-2013,0.931583,EH375794,OEZ13,124.29,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.685
2-Oct-2013,0.931583,EH375794,OEZ13,124.34,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.678
3-Oct-2013,0.931583,EH375794,OEZ13,124.32,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.718
4-Oct-2013,0.931583,EH375794,OEZ13,124.2,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.47
7-Oct-2013,0.931583,EH375794,OEZ13,124.36,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.65
8-Oct-2013,0.931583,EH375794,OEZ13,124.25,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.555
9-Oct-2013,0.931583,EH375794,OEZ13,124.29,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.535
10-Oct-2013,0.931583,EH375794,OEZ13,124.11,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.31
11-Oct-2013,0.931583,EH375794,OEZ13,124.21,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.393
14-Oct-2013,0.931583,EH375794,OEZ13,124.22,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.43
15-Oct-2013,0.931583,EH375794,OEZ13,124.01,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.17
16-Oct-2013,0.931583,EH375794,OEZ13,123.86,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.03
17-Oct-2013,0.931583,EH375794,OEZ13,124.25,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.39
18-Oct-2013,0.931583,EH375794,OEZ13,124.41,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.52
21-Oct-2013,0.931583,EH375794,OEZ13,124.33,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.415
22-Oct-2013,0.931583,EH375794,OEZ13,124.64,EH375794 Govt,OEZ13 Comdty,4.25,4-Jul-2018,30-May-2008,ACT/ACT,1,30-May-2008,13-Dec-2016,116.688
