,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN,MATURITY,ISSUE_DT,DAY_CNT_DES,CPN_FREQ,INT_ACC_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
9/11/2012,0.819695,EI650542,RXZ12,140.38,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.878
9/12/2012,0.819695,EI650542,RXZ12,139.55,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.24
9/13/2012,0.819695,EI650542,RXZ12,140.29,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.845
9/14/2012,0.819695,EI650542,RXZ12,138.74,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,114.455
9/17/2012,0.819695,EI650542,RXZ12,139,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,114.75
9/18/2012,0.819695,EI650542,RXZ12,139.46,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.035
9/19/2012,0.819695,EI650542,RXZ12,139.71,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.16
9/20/2012,0.819695,EI650542,RXZ12,140.21,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.607
9/21/2012,0.819695,EI650542,RXZ12,140,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.415
9/24/2012,0.819695,EI650542,RXZ12,140.4,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.755
9/25/2012,0.819695,EI650542,RXZ12,140.06,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.533
9/26/2012,0.819695,EI650542,RXZ12,141.63,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.673
9/27/2012,0.819695,EI650542,RXZ12,141.57,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.598
9/28/2012,0.819695,EI650542,RXZ12,141.77,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.708
10/1/2012,0.819695,EI650542,RXZ12,141.4,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.643
10/2/2012,0.819695,EI650542,RXZ12,141.43,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.59
10/3/2012,0.819695,EI650542,RXZ12,141.59,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.655
10/4/2012,0.819695,EI650542,RXZ12,141.67,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.66
10/5/2012,0.819695,EI650542,RXZ12,140.87,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116
10/8/2012,0.819695,EI650542,RXZ12,141.39,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.425
10/9/2012,0.819695,EI650542,RXZ12,141.38,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.445
10/10/2012,0.819695,EI650542,RXZ12,141.23,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.34
10/11/2012,0.819695,EI650542,RXZ12,141.15,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.24
10/12/2012,0.819695,EI650542,RXZ12,141.7,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.74
10/15/2012,0.819695,EI650542,RXZ12,141.55,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.49
10/16/2012,0.819695,EI650542,RXZ12,140.77,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.845
10/17/2012,0.819695,EI650542,RXZ12,139.75,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.02
10/18/2012,0.819695,EI650542,RXZ12,139.82,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.01
10/19/2012,0.819695,EI650542,RXZ12,140.11,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.325
10/22/2012,0.819695,EI650542,RXZ12,139.87,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.095
10/23/2012,0.819695,EI650542,RXZ12,140.35,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.493
10/24/2012,0.819695,EI650542,RXZ12,140.47,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.625
10/25/2012,0.819695,EI650542,RXZ12,140.39,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.4
10/26/2012,0.819695,EI650542,RXZ12,140.85,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,115.81
10/29/2012,0.819695,EI650542,RXZ12,141.7,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.515
10/30/2012,0.819695,EI650542,RXZ12,141.54,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.335
10/31/2012,0.819695,EI650542,RXZ12,141.68,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.465
11/1/2012,0.819695,EI650542,RXZ12,141.71,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.533
11/2/2012,0.819695,EI650542,RXZ12,141.87,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.572
11/5/2012,0.819695,EI650542,RXZ12,142.13,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.79
11/6/2012,0.819695,EI650542,RXZ12,142.09,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.685
11/7/2012,0.819695,EI650542,RXZ12,142.75,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.213
11/8/2012,0.819695,EI650542,RXZ12,142.98,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.373
11/9/2012,0.819695,EI650542,RXZ12,143.14,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.52
11/12/2012,0.819695,EI650542,RXZ12,143.17,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.55
11/13/2012,0.819695,EI650542,RXZ12,143.14,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.57
11/14/2012,0.819695,EI650542,RXZ12,143.14,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.51
11/15/2012,0.819695,EI650542,RXZ12,143.13,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.53
11/16/2012,0.819695,EI650542,RXZ12,143.31,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.588
11/19/2012,0.819695,EI650542,RXZ12,143,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.375
11/20/2012,0.819695,EI650542,RXZ12,142.38,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.825
11/21/2012,0.819695,EI650542,RXZ12,142.17,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.67
11/22/2012,0.819695,EI650542,RXZ12,142.16,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.665
11/23/2012,0.819695,EI650542,RXZ12,142.12,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.625
11/26/2012,0.819695,EI650542,RXZ12,142.43,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.82
11/27/2012,0.819695,EI650542,RXZ12,142.23,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.585
11/28/2012,0.819695,EI650542,RXZ12,142.95,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.225
11/29/2012,0.819695,EI650542,RXZ12,142.84,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.24
11/30/2012,0.819695,EI650542,RXZ12,142.79,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,117.072
12/3/2012,0.819695,EI650542,RXZ12,142.51,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.84
12/4/2012,0.819695,EI650542,RXZ12,142.74,EI650542 Govt,RXZ12 Comdty,3.25,7/4/2021,4/29/2011,ACT/ACT,1,4/29/2011,12-Dec,116.96
12/7/2012,0.732026,EI879238,RXH13,145.72,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,107.167
12/10/2012,0.732026,EI879238,RXH13,145.6,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,107.063
12/11/2012,0.732026,EI879238,RXH13,145.41,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.945
12/12/2012,0.732026,EI879238,RXH13,145.26,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.808
12/13/2012,0.732026,EI879238,RXH13,145.06,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.653
12/14/2012,0.732026,EI879238,RXH13,144.93,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.69
12/17/2012,0.732026,EI879238,RXH13,144.86,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.488
12/18/2012,0.732026,EI879238,RXH13,144.41,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.148
12/19/2012,0.732026,EI879238,RXH13,144.15,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.963
12/20/2012,0.732026,EI879238,RXH13,144.32,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.07
12/21/2012,0.732026,EI879238,RXH13,144.77,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.408
12/27/2012,0.732026,EI879238,RXH13,145.54,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.933
12/28/2012,0.732026,EI879238,RXH13,145.64,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.975
12/31/2012,0.732026,EI879238,RXH13,145.64,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.923
1/2/2013,0.732026,EI879238,RXH13,144.07,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.773
1/3/2013,0.732026,EI879238,RXH13,143.57,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.425
1/4/2013,0.732026,EI879238,RXH13,142.75,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.915
1/7/2013,0.732026,EI879238,RXH13,143.06,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.085
1/8/2013,0.732026,EI879238,RXH13,143.43,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.303
1/9/2013,0.732026,EI879238,RXH13,143.58,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.445
1/10/2013,0.732026,EI879238,RXH13,142.7,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.73
1/11/2013,0.732026,EI879238,RXH13,142.31,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.535
1/14/2013,0.732026,EI879238,RXH13,142.77,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.798
1/15/2013,0.732026,EI879238,RXH13,143.29,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.12
1/16/2013,0.732026,EI879238,RXH13,143.37,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.205
1/17/2013,0.732026,EI879238,RXH13,142.76,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.788
1/18/2013,0.732026,EI879238,RXH13,143.32,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.205
1/21/2013,0.732026,EI879238,RXH13,142.9,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.865
1/22/2013,0.732026,EI879238,RXH13,143.12,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.035
1/23/2013,0.732026,EI879238,RXH13,143.59,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.325
1/24/2013,0.732026,EI879238,RXH13,143.2,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.11
1/25/2013,0.732026,EI879238,RXH13,142.5,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.54
1/28/2013,0.732026,EI879238,RXH13,141.79,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.025
1/29/2013,0.732026,EI879238,RXH13,141.82,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.025
1/30/2013,0.732026,EI879238,RXH13,141.43,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,103.79
1/31/2013,0.732026,EI879238,RXH13,141.9,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.03
2/1/2013,0.732026,EI879238,RXH13,142.01,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.115
2/4/2013,0.732026,EI879238,RXH13,142.64,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.64
2/5/2013,0.732026,EI879238,RXH13,142.2,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.325
2/6/2013,0.732026,EI879238,RXH13,142.54,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.49
2/7/2013,0.732026,EI879238,RXH13,142.82,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.715
2/8/2013,0.732026,EI879238,RXH13,142.83,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.705
2/11/2013,0.732026,EI879238,RXH13,142.85,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.7
2/12/2013,0.732026,EI879238,RXH13,142.55,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.565
2/13/2013,0.732026,EI879238,RXH13,142.05,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.16
2/14/2013,0.732026,EI879238,RXH13,142.59,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.405
2/15/2013,0.732026,EI879238,RXH13,142.34,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.368
2/18/2013,0.732026,EI879238,RXH13,142.76,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.577
2/19/2013,0.732026,EI879238,RXH13,142.82,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.63
2/20/2013,0.732026,EI879238,RXH13,142.42,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,104.395
2/21/2013,0.732026,EI879238,RXH13,143.38,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.115
2/22/2013,0.732026,EI879238,RXH13,143.62,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.173
2/25/2013,0.732026,EI879238,RXH13,143.52,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,105.275
2/26/2013,0.732026,EI879238,RXH13,144.9,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.178
2/27/2013,0.732026,EI879238,RXH13,145.09,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.183
2/28/2013,0.732026,EI879238,RXH13,144.99,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.175
3/1/2013,0.732026,EI879238,RXH13,145.51,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.56
3/4/2013,0.732026,EI879238,RXH13,145.51,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.495
3/5/2013,0.732026,EI879238,RXH13,145.03,EI879238 Govt,RXH13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Mar,106.23
3/8/2013,0.737805,EI879238,RXM13,142.46,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,105.607
3/11/2013,0.737805,EI879238,RXM13,142.72,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,105.685
3/12/2013,0.737805,EI879238,RXM13,143.04,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,106.028
3/13/2013,0.737805,EI879238,RXM13,143.14,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,106.02
3/14/2013,0.737805,EI879238,RXM13,143.14,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,106.08
3/15/2013,0.737805,EI879238,RXM13,143.39,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,106.23
3/18/2013,0.737805,EI879238,RXM13,143.94,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,106.645
3/19/2013,0.737805,EI879238,RXM13,144.62,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.18
3/20/2013,0.737805,EI879238,RXM13,144.3,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,106.81
3/21/2013,0.737805,EI879238,RXM13,144.46,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107
3/22/2013,0.737805,EI879238,RXM13,144.37,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,106.888
3/25/2013,0.737805,EI879238,RXM13,144.72,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.333
3/26/2013,0.737805,EI879238,RXM13,144.82,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.16
3/27/2013,0.737805,EI879238,RXM13,145.52,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.82
3/28/2013,0.737805,EI879238,RXM13,145.49,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.66
4/2/2013,0.737805,EI879238,RXM13,145.24,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.505
4/3/2013,0.737805,EI879238,RXM13,145.52,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.665
4/4/2013,0.737805,EI879238,RXM13,145.96,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.093
4/5/2013,0.737805,EI879238,RXM13,146.34,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.32
4/8/2013,0.737805,EI879238,RXM13,146.08,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.098
4/9/2013,0.737805,EI879238,RXM13,145.8,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.88
4/10/2013,0.737805,EI879238,RXM13,145.35,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.498
4/11/2013,0.737805,EI879238,RXM13,145.25,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.53
4/12/2013,0.737805,EI879238,RXM13,145.88,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.903
4/15/2013,0.737805,EI879238,RXM13,146.04,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.053
4/16/2013,0.737805,EI879238,RXM13,145.73,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.755
4/17/2013,0.737805,EI879238,RXM13,146.24,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.175
4/18/2013,0.737805,EI879238,RXM13,146.27,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.215
4/19/2013,0.737805,EI879238,RXM13,146.03,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.01
4/22/2013,0.737805,EI879238,RXM13,146.35,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.193
4/23/2013,0.737805,EI879238,RXM13,146.09,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,107.938
4/24/2013,0.737805,EI879238,RXM13,146.19,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.105
4/25/2013,0.737805,EI879238,RXM13,146.2,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.093
4/26/2013,0.737805,EI879238,RXM13,146.54,EI879238 Govt,RXM13 Comdty,2,1/4/2022,11/25/2011,ACT/ACT,1,11/25/2011,13-Jun,108.365
