Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Interest Accrual Date,CTD Day Count,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
22-Oct-2012,0.819695,EI650542,RXZ12,139.87,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,115.095
23-Oct-2012,0.819695,EI650542,RXZ12,140.35,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,115.493
24-Oct-2012,0.819695,EI650542,RXZ12,140.47,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,115.625
25-Oct-2012,0.819695,EI650542,RXZ12,140.39,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,115.4
26-Oct-2012,0.819695,EI650542,RXZ12,140.85,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,115.81
29-Oct-2012,0.819695,EI650542,RXZ12,141.7,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.515
30-Oct-2012,0.819695,EI650542,RXZ12,141.54,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.335
31-Oct-2012,0.819695,EI650542,RXZ12,141.68,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.465
1-Nov-2012,0.819695,EI650542,RXZ12,141.71,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.533
2-Nov-2012,0.819695,EI650542,RXZ12,141.87,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.572
5-Nov-2012,0.819695,EI650542,RXZ12,142.13,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.79
6-Nov-2012,0.819695,EI650542,RXZ12,142.09,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.685
7-Nov-2012,0.819695,EI650542,RXZ12,142.75,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.213
8-Nov-2012,0.819695,EI650542,RXZ12,142.98,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.373
9-Nov-2012,0.819695,EI650542,RXZ12,143.14,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.52
12-Nov-2012,0.819695,EI650542,RXZ12,143.17,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.55
13-Nov-2012,0.819695,EI650542,RXZ12,143.14,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.57
14-Nov-2012,0.819695,EI650542,RXZ12,143.14,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.51
15-Nov-2012,0.819695,EI650542,RXZ12,143.13,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.53
16-Nov-2012,0.819695,EI650542,RXZ12,143.31,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.588
19-Nov-2012,0.819695,EI650542,RXZ12,143,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.375
20-Nov-2012,0.819695,EI650542,RXZ12,142.38,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.825
21-Nov-2012,0.819695,EI650542,RXZ12,142.17,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.67
22-Nov-2012,0.819695,EI650542,RXZ12,142.16,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.665
23-Nov-2012,0.819695,EI650542,RXZ12,142.12,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.625
26-Nov-2012,0.819695,EI650542,RXZ12,142.43,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.82
27-Nov-2012,0.819695,EI650542,RXZ12,142.23,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.585
28-Nov-2012,0.819695,EI650542,RXZ12,142.95,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.225
29-Nov-2012,0.819695,EI650542,RXZ12,142.84,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.24
30-Nov-2012,0.819695,EI650542,RXZ12,142.79,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,117.072
3-Dec-2012,0.819695,EI650542,RXZ12,142.51,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.84
4-Dec-2012,0.819695,EI650542,RXZ12,142.74,EI650542 Govt,RXZ12 Comdty,3.25,4-Jul-2021,29-Apr-2011,ACT/ACT,1,29-Apr-2011,12-Dec-2016,116.96
7-Dec-2012,0.732026,EI879238,RXH13,145.72,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,107.167
10-Dec-2012,0.732026,EI879238,RXH13,145.6,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,107.063
11-Dec-2012,0.732026,EI879238,RXH13,145.41,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.945
12-Dec-2012,0.732026,EI879238,RXH13,145.26,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.808
13-Dec-2012,0.732026,EI879238,RXH13,145.06,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.653
14-Dec-2012,0.732026,EI879238,RXH13,144.93,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.69
17-Dec-2012,0.732026,EI879238,RXH13,144.86,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.488
18-Dec-2012,0.732026,EI879238,RXH13,144.41,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.148
19-Dec-2012,0.732026,EI879238,RXH13,144.15,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.963
20-Dec-2012,0.732026,EI879238,RXH13,144.32,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.07
21-Dec-2012,0.732026,EI879238,RXH13,144.77,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.408
27-Dec-2012,0.732026,EI879238,RXH13,145.54,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.933
28-Dec-2012,0.732026,EI879238,RXH13,145.64,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.975
31-Dec-2012,0.732026,EI879238,RXH13,145.64,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.923
2-Jan-2013,0.732026,EI879238,RXH13,144.07,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.773
3-Jan-2013,0.732026,EI879238,RXH13,143.57,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.425
4-Jan-2013,0.732026,EI879238,RXH13,142.75,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.915
7-Jan-2013,0.732026,EI879238,RXH13,143.06,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.085
8-Jan-2013,0.732026,EI879238,RXH13,143.43,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.303
9-Jan-2013,0.732026,EI879238,RXH13,143.58,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.445
10-Jan-2013,0.732026,EI879238,RXH13,142.7,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.73
11-Jan-2013,0.732026,EI879238,RXH13,142.31,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.535
14-Jan-2013,0.732026,EI879238,RXH13,142.77,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.798
15-Jan-2013,0.732026,EI879238,RXH13,143.29,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.12
16-Jan-2013,0.732026,EI879238,RXH13,143.37,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.205
17-Jan-2013,0.732026,EI879238,RXH13,142.76,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.788
18-Jan-2013,0.732026,EI879238,RXH13,143.32,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.205
21-Jan-2013,0.732026,EI879238,RXH13,142.9,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.865
22-Jan-2013,0.732026,EI879238,RXH13,143.12,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.035
23-Jan-2013,0.732026,EI879238,RXH13,143.59,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.325
24-Jan-2013,0.732026,EI879238,RXH13,143.2,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.11
25-Jan-2013,0.732026,EI879238,RXH13,142.5,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.54
28-Jan-2013,0.732026,EI879238,RXH13,141.79,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.025
29-Jan-2013,0.732026,EI879238,RXH13,141.82,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.025
30-Jan-2013,0.732026,EI879238,RXH13,141.43,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,103.79
31-Jan-2013,0.732026,EI879238,RXH13,141.9,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.03
1-Feb-2013,0.732026,EI879238,RXH13,142.01,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.115
4-Feb-2013,0.732026,EI879238,RXH13,142.64,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.64
5-Feb-2013,0.732026,EI879238,RXH13,142.2,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.325
6-Feb-2013,0.732026,EI879238,RXH13,142.54,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.49
7-Feb-2013,0.732026,EI879238,RXH13,142.82,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.715
8-Feb-2013,0.732026,EI879238,RXH13,142.83,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.705
11-Feb-2013,0.732026,EI879238,RXH13,142.85,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.7
12-Feb-2013,0.732026,EI879238,RXH13,142.55,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.565
13-Feb-2013,0.732026,EI879238,RXH13,142.05,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.16
14-Feb-2013,0.732026,EI879238,RXH13,142.59,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.405
15-Feb-2013,0.732026,EI879238,RXH13,142.34,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.368
18-Feb-2013,0.732026,EI879238,RXH13,142.76,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.577
19-Feb-2013,0.732026,EI879238,RXH13,142.82,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.63
20-Feb-2013,0.732026,EI879238,RXH13,142.42,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,104.395
21-Feb-2013,0.732026,EI879238,RXH13,143.38,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.115
22-Feb-2013,0.732026,EI879238,RXH13,143.62,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.173
25-Feb-2013,0.732026,EI879238,RXH13,143.52,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,105.275
26-Feb-2013,0.732026,EI879238,RXH13,144.9,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.178
27-Feb-2013,0.732026,EI879238,RXH13,145.09,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.183
28-Feb-2013,0.732026,EI879238,RXH13,144.99,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.175
1-Mar-2013,0.732026,EI879238,RXH13,145.51,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.56
4-Mar-2013,0.732026,EI879238,RXH13,145.51,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.495
5-Mar-2013,0.732026,EI879238,RXH13,145.03,EI879238 Govt,RXH13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Mar-2016,106.23
8-Mar-2013,0.737805,EI879238,RXM13,142.46,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,105.607
11-Mar-2013,0.737805,EI879238,RXM13,142.72,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,105.685
12-Mar-2013,0.737805,EI879238,RXM13,143.04,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,106.028
13-Mar-2013,0.737805,EI879238,RXM13,143.14,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,106.02
14-Mar-2013,0.737805,EI879238,RXM13,143.14,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,106.08
15-Mar-2013,0.737805,EI879238,RXM13,143.39,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,106.23
18-Mar-2013,0.737805,EI879238,RXM13,143.94,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,106.645
19-Mar-2013,0.737805,EI879238,RXM13,144.62,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.18
20-Mar-2013,0.737805,EI879238,RXM13,144.3,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,106.81
21-Mar-2013,0.737805,EI879238,RXM13,144.46,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107
22-Mar-2013,0.737805,EI879238,RXM13,144.37,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,106.888
25-Mar-2013,0.737805,EI879238,RXM13,144.72,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.333
26-Mar-2013,0.737805,EI879238,RXM13,144.82,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.16
27-Mar-2013,0.737805,EI879238,RXM13,145.52,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.82
28-Mar-2013,0.737805,EI879238,RXM13,145.49,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.66
2-Apr-2013,0.737805,EI879238,RXM13,145.24,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.505
3-Apr-2013,0.737805,EI879238,RXM13,145.52,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.665
4-Apr-2013,0.737805,EI879238,RXM13,145.96,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.093
5-Apr-2013,0.737805,EI879238,RXM13,146.34,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.32
8-Apr-2013,0.737805,EI879238,RXM13,146.08,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.098
9-Apr-2013,0.737805,EI879238,RXM13,145.8,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.88
10-Apr-2013,0.737805,EI879238,RXM13,145.35,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.498
11-Apr-2013,0.737805,EI879238,RXM13,145.25,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.53
12-Apr-2013,0.737805,EI879238,RXM13,145.88,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.903
15-Apr-2013,0.737805,EI879238,RXM13,146.04,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.053
16-Apr-2013,0.737805,EI879238,RXM13,145.73,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.755
17-Apr-2013,0.737805,EI879238,RXM13,146.24,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.175
18-Apr-2013,0.737805,EI879238,RXM13,146.27,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.215
19-Apr-2013,0.737805,EI879238,RXM13,146.03,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.01
22-Apr-2013,0.737805,EI879238,RXM13,146.35,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.193
23-Apr-2013,0.737805,EI879238,RXM13,146.09,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.938
24-Apr-2013,0.737805,EI879238,RXM13,146.19,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.105
25-Apr-2013,0.737805,EI879238,RXM13,146.2,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.093
26-Apr-2013,0.737805,EI879238,RXM13,146.54,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.365
29-Apr-2013,0.737805,EI879238,RXM13,146.66,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.38
30-Apr-2013,0.737805,EI879238,RXM13,146.58,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.265
2-May-2013,0.737805,EI879238,RXM13,147.16,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.695
3-May-2013,0.737805,EI879238,RXM13,146.15,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.05
6-May-2013,0.737805,EI879238,RXM13,146.16,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,108.02
7-May-2013,0.737805,EI879238,RXM13,145.43,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.525
8-May-2013,0.737805,EI879238,RXM13,145.85,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.77
9-May-2013,0.737805,EI879238,RXM13,145.89,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.762
10-May-2013,0.737805,EI879238,RXM13,144.66,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,106.82
13-May-2013,0.737805,EI879238,RXM13,144.89,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.025
14-May-2013,0.737805,EI879238,RXM13,144.74,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,106.893
15-May-2013,0.737805,EI879238,RXM13,144.64,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,106.83
16-May-2013,0.737805,EI879238,RXM13,145.31,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.292
17-May-2013,0.737805,EI879238,RXM13,145.45,EI879238 Govt,RXM13 Comdty,2,4-Jan-2022,25-Nov-2011,ACT/ACT,1,25-Nov-2011,13-Jun-2016,107.315
