Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Day Count,CTD Interest Accrual Date,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
5-Jan-2005,0.745838,EC523167,JBH05,138.73,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,93.9
6-Jan-2005,0.745838,EC523167,JBH05,138.68,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,94.5
7-Jan-2005,0.745838,EC523167,JBH05,138.75,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,93.9
11-Jan-2005,0.745838,EC523167,JBH05,138.93,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,92
12-Jan-2005,0.745838,EC523167,JBH05,139.16,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,89.5
13-Jan-2005,0.745838,EC523167,JBH05,139.12,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,90
14-Jan-2005,0.745838,EC523167,JBH05,139.01,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,91.5
17-Jan-2005,0.745838,EC523167,JBH05,138.9,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,92.4
18-Jan-2005,0.745838,EC523167,JBH05,139.16,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,90
19-Jan-2005,0.745838,EC523167,JBH05,139.26,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,88.9
20-Jan-2005,0.745838,EC523167,JBH05,139.3,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,88.5
21-Jan-2005,0.745838,EC523167,JBH05,139.43,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,87.4
24-Jan-2005,0.745838,EC523167,JBH05,139.45,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,87
25-Jan-2005,0.745838,EC523167,JBH05,139.54,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,86
26-Jan-2005,0.745838,EC523167,JBH05,139.51,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,86.5
27-Jan-2005,0.745838,EC523167,JBH05,139.6,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,85.5
28-Jan-2005,0.745838,EC523167,JBH05,139.78,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,83.5
31-Jan-2005,0.745838,EC523167,JBH05,139.6,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,85.5
1-Feb-2005,0.745838,EC523167,JBH05,139.8,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,83.5
2-Feb-2005,0.745838,EC523167,JBH05,139.94,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,82
3-Feb-2005,0.745838,EC523167,JBH05,139.7,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,84.9
4-Feb-2005,0.745838,EC523167,JBH05,139.53,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,86.5
7-Feb-2005,0.745838,EC523167,JBH05,139.54,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,86.5
8-Feb-2005,0.745838,EC523167,JBH05,139.47,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,87.4
9-Feb-2005,0.745838,EC523167,JBH05,138.96,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,92.9
10-Feb-2005,0.745838,EC523167,JBH05,138.65,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,96.5
11-Feb-2005,0.745838,EC523167,JBH05,138.69,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,96.4
14-Feb-2005,0.745838,EC523167,JBH05,138.39,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,99.4
15-Feb-2005,0.745838,EC523167,JBH05,138.39,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,99.5
16-Feb-2005,0.745838,EC523167,JBH05,138.66,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,96.6
17-Feb-2005,0.745838,EC523167,JBH05,138.78,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,95.4
18-Feb-2005,0.745838,EC523167,JBH05,138.72,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,96
21-Feb-2005,0.745838,EC523167,JBH05,138.45,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,99
22-Feb-2005,0.745838,EC523167,JBH05,138.53,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,98
23-Feb-2005,0.745838,EC523167,JBH05,138.85,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,94.5
24-Feb-2005,0.745838,EC523167,JBH05,138.89,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,94
25-Feb-2005,0.745838,EC523167,JBH05,138.64,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,96.9
28-Feb-2005,0.745838,EC523167,JBH05,138.19,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,101.9
1-Mar-2005,0.745838,EC523167,JBH05,138.03,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,103.9
2-Mar-2005,0.745838,EC523167,JBH05,138,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,104.4
3-Mar-2005,0.745838,EC523167,JBH05,137.82,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,106.4
4-Mar-2005,0.745838,EC523167,JBH05,137.98,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,104.4
7-Mar-2005,0.745838,EC523167,JBH05,138.14,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,103
8-Mar-2005,0.745838,EC523167,JBH05,138.14,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,103
9-Mar-2005,0.745838,EC523167,JBH05,138.19,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,102.6
10-Mar-2005,0.745838,EC523167,JBH05,138.47,EC523167 Govt,JBH05 Comdty,1.5,20-Mar-2012,NL/365,20-Mar-2002,2,20-Mar-2002,5-Mar-2016,99.9
11-Mar-2005,0.74019,EC568343,JBM05,137.7,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,105.4
14-Mar-2005,0.74019,EC568343,JBM05,137.55,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,107.4
15-Mar-2005,0.74019,EC568343,JBM05,137.9,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,103.9
16-Mar-2005,0.74019,EC568343,JBM05,137.9,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,103.9
17-Mar-2005,0.74019,EC568343,JBM05,138.41,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,98.5
18-Mar-2005,0.74019,EC568343,JBM05,138.34,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,99.4
22-Mar-2005,0.74019,EC568343,JBM05,138.3,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,99.9
23-Mar-2005,0.74019,EC568343,JBM05,138.47,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,98
24-Mar-2005,0.74019,EC568343,JBM05,138.74,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,95
25-Mar-2005,0.74019,EC568343,JBM05,138.89,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,93.6
28-Mar-2005,0.74019,EC568343,JBM05,138.89,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,93.5
29-Mar-2005,0.74019,EC568343,JBM05,139.19,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,90.6
30-Mar-2005,0.74019,EC568343,JBM05,139.16,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,90.9
31-Mar-2005,0.74019,EC568343,JBM05,139.41,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,88.4
1-Apr-2005,0.74019,EC568343,JBM05,139.43,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,88.4
4-Apr-2005,0.74019,EC568343,JBM05,139.49,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,87.9
5-Apr-2005,0.74019,EC568343,JBM05,139.18,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,91
6-Apr-2005,0.74019,EC568343,JBM05,139.09,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,91.9
7-Apr-2005,0.74019,EC568343,JBM05,139.34,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,89.4
8-Apr-2005,0.74019,EC568343,JBM05,139.32,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,89.5
11-Apr-2005,0.74019,EC568343,JBM05,139.37,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,89
12-Apr-2005,0.74019,EC568343,JBM05,139.53,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,87.4
13-Apr-2005,0.74019,EC568343,JBM05,139.45,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,88.4
14-Apr-2005,0.74019,EC568343,JBM05,139.53,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,87.5
15-Apr-2005,0.74019,EC568343,JBM05,139.84,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,84.4
18-Apr-2005,0.74019,EC568343,JBM05,140.17,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,80.9
19-Apr-2005,0.74019,EC568343,JBM05,140.13,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,81.4
20-Apr-2005,0.74019,EC568343,JBM05,140.44,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,78.5
21-Apr-2005,0.74019,EC568343,JBM05,140.21,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,80.9
22-Apr-2005,0.74019,EC568343,JBM05,140.06,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,82.5
25-Apr-2005,0.74019,EC568343,JBM05,140.26,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,80.4
26-Apr-2005,0.74019,EC568343,JBM05,140.36,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,79.4
27-Apr-2005,0.74019,EC568343,JBM05,140.34,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,79.9
28-Apr-2005,0.74019,EC568343,JBM05,140.51,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,77.9
2-May-2005,0.74019,EC568343,JBM05,140.63,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,76.9
6-May-2005,0.74019,EC568343,JBM05,140.83,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,75
9-May-2005,0.74019,EC568343,JBM05,140.24,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,81
10-May-2005,0.74019,EC568343,JBM05,140.22,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,81.5
11-May-2005,0.74019,EC568343,JBM05,140.42,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,79.4
12-May-2005,0.74019,EC568343,JBM05,140.46,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,79
13-May-2005,0.74019,EC568343,JBM05,140.43,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,79.4
16-May-2005,0.74019,EC568343,JBM05,140.14,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,82.4
17-May-2005,0.74019,EC568343,JBM05,140.14,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,82.4
18-May-2005,0.74019,EC568343,JBM05,140.3,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,81
19-May-2005,0.74019,EC568343,JBM05,140.38,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,80
20-May-2005,0.74019,EC568343,JBM05,140.38,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,79.9
23-May-2005,0.74019,EC568343,JBM05,140.18,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,82
24-May-2005,0.74019,EC568343,JBM05,140.54,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,78.4
25-May-2005,0.74019,EC568343,JBM05,140.78,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,76
26-May-2005,0.74019,EC568343,JBM05,140.7,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,76.9
27-May-2005,0.74019,EC568343,JBM05,140.64,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,77.5
30-May-2005,0.74019,EC568343,JBM05,140.71,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,76.9
31-May-2005,0.74019,EC568343,JBM05,140.7,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,77
1-Jun-2005,0.74019,EC568343,JBM05,140.97,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,73.9
2-Jun-2005,0.74019,EC568343,JBM05,140.91,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,74.3
3-Jun-2005,0.74019,EC568343,JBM05,141.02,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,73.5
6-Jun-2005,0.74019,EC568343,JBM05,140.96,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,74.4
7-Jun-2005,0.74019,EC568343,JBM05,141.15,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,72.5
8-Jun-2005,0.74019,EC568343,JBM05,141.1,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,73
9-Jun-2005,0.74019,EC568343,JBM05,141.17,EC568343 Govt,JBM05 Comdty,1.4,20-Jun-2012,NL/365,20-Jun-2002,2,20-Jun-2002,5-Jun-2016,71.5
10-Jun-2005,0.734542,EC655793,JBU05,140.74,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,75.9
13-Jun-2005,0.734542,EC655793,JBU05,140.55,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,78
14-Jun-2005,0.734542,EC655793,JBU05,140.55,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,78
15-Jun-2005,0.734542,EC655793,JBU05,140.51,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,78.4
16-Jun-2005,0.734542,EC655793,JBU05,139.93,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,84.4
17-Jun-2005,0.734542,EC655793,JBU05,139.8,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,86
20-Jun-2005,0.734542,EC655793,JBU05,139.97,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,84.4
21-Jun-2005,0.734542,EC655793,JBU05,139.85,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,85.5
22-Jun-2005,0.734542,EC655793,JBU05,140.05,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,83.4
23-Jun-2005,0.734542,EC655793,JBU05,140.62,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,77.5
24-Jun-2005,0.734542,EC655793,JBU05,140.78,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,76
27-Jun-2005,0.734542,EC655793,JBU05,141,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,73.9
28-Jun-2005,0.734542,EC655793,JBU05,140.85,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,75.5
29-Jun-2005,0.734542,EC655793,JBU05,141.15,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,72.5
30-Jun-2005,0.734542,EC655793,JBU05,141.2,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,71.9
1-Jul-2005,0.734542,EC655793,JBU05,141.14,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,72.4
4-Jul-2005,0.734542,EC655793,JBU05,140.7,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,76.9
5-Jul-2005,0.734542,EC655793,JBU05,140.66,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,77.5
6-Jul-2005,0.734542,EC655793,JBU05,140.49,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,79.4
7-Jul-2005,0.734542,EC655793,JBU05,140.64,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,77.9
8-Jul-2005,0.734542,EC655793,JBU05,140.91,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,75
11-Jul-2005,0.734542,EC655793,JBU05,140.62,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,78
12-Jul-2005,0.734542,EC655793,JBU05,140.59,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,78.5
13-Jul-2005,0.734542,EC655793,JBU05,140.29,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,81.4
14-Jul-2005,0.734542,EC655793,JBU05,140.4,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,80.5
15-Jul-2005,0.734542,EC655793,JBU05,140.14,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,83.4
19-Jul-2005,0.734542,EC655793,JBU05,140.15,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,83.4
20-Jul-2005,0.734542,EC655793,JBU05,140.2,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,82.9
21-Jul-2005,0.734542,EC655793,JBU05,140.37,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,81.4
22-Jul-2005,0.734542,EC655793,JBU05,140.7,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,77.9
25-Jul-2005,0.734542,EC655793,JBU05,140.51,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,79.9
26-Jul-2005,0.734542,EC655793,JBU05,140.42,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,81
27-Jul-2005,0.734542,EC655793,JBU05,140.02,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,84.9
28-Jul-2005,0.734542,EC655793,JBU05,140.01,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,84.9
29-Jul-2005,0.734542,EC655793,JBU05,139.93,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,85.9
1-Aug-2005,0.734542,EC655793,JBU05,139.51,EC655793 Govt,JBU05 Comdty,1.3,20-Sep-2012,NL/365,20-Sep-2002,2,20-Sep-2002,5-Sep-2016,90.4
