,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST_FUTS,join_id_bonds,join_id_fut,DAY_CNT_DES,MATURITY,CPN,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
9/7/2012,1.0123,912810FB,USU12,148.53125,912810FB Govt,USU12 Comdty,ACT/ACT,11/15/2027,6.125,11/15/1997,2,11/17/1997,12-Sep,150.515625
9/10/2012,1.0123,912810FB,USU12,148.1875,912810FB Govt,USU12 Comdty,ACT/ACT,11/15/2027,6.125,11/15/1997,2,11/17/1997,12-Sep,150.7890625
9/11/2012,1.0123,912810FB,USU12,148.09375,912810FB Govt,USU12 Comdty,ACT/ACT,11/15/2027,6.125,11/15/1997,2,11/17/1997,12-Sep,150.1015625
9/12/2012,1.0123,912810FB,USU12,146.90625,912810FB Govt,USU12 Comdty,ACT/ACT,11/15/2027,6.125,11/15/1997,2,11/17/1997,12-Sep,149.0546875
9/13/2012,1.0123,912810FB,USU12,146.65625,912810FB Govt,USU12 Comdty,ACT/ACT,11/15/2027,6.125,11/15/1997,2,11/17/1997,12-Sep,149.1171875
9/14/2012,1.0123,912810FB,USU12,144.5625,912810FB Govt,USU12 Comdty,ACT/ACT,11/15/2027,6.125,11/15/1997,2,11/17/1997,12-Sep,146.5703125
9/17/2012,1.0123,912810FB,USU12,145.15625,912810FB Govt,USU12 Comdty,ACT/ACT,11/15/2027,6.125,11/15/1997,2,11/17/1997,12-Sep,147.0234375
9/18/2012,1.0123,912810FB,USU12,145.625,912810FB Govt,USU12 Comdty,ACT/ACT,11/15/2027,6.125,11/15/1997,2,11/17/1997,12-Sep,147.5703125
9/19/2012,1.0123,912810FB,USU12,145.96875,912810FB Govt,USU12 Comdty,ACT/ACT,11/15/2027,6.125,11/15/1997,2,11/17/1997,12-Sep,148.1328125
9/20/2012,0.95,912810FE,USZ12,146.71875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,140.9609375
9/21/2012,0.95,912810FE,USZ12,146.875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.0546875
9/24/2012,0.95,912810FE,USZ12,147.59375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.75
9/25/2012,0.95,912810FE,USZ12,148.375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.5546875
9/26/2012,0.95,912810FE,USZ12,149.875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.8203125
9/27/2012,0.95,912810FE,USZ12,149.5,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.09375
9/28/2012,0.95,912810FE,USZ12,149.375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.2265625
10/1/2012,0.95,912810FE,USZ12,149.65625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.4140625
10/2/2012,0.95,912810FE,USZ12,149.90625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.515625
10/3/2012,0.95,912810FE,USZ12,149.6875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.5390625
10/4/2012,0.95,912810FE,USZ12,148.8125,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.4453125
10/5/2012,0.95,912810FE,USZ12,147.5,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.28125
10/8/2012,0.95,912810FE,USZ12,148.25,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.28125
10/9/2012,0.95,912810FE,USZ12,147.96875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.8515625
10/10/2012,0.95,912810FE,USZ12,148.71875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.6796875
10/11/2012,0.95,912810FE,USZ12,149.25,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.9609375
10/12/2012,0.95,912810FE,USZ12,149.5625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.2421875
10/15/2012,0.95,912810FE,USZ12,149.4375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.953125
10/16/2012,0.95,912810FE,USZ12,148.1875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.875
10/17/2012,0.95,912810FE,USZ12,146.65625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,140.09375
10/18/2012,0.95,912810FE,USZ12,146.375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,139.8984375
10/19/2012,0.95,912810FE,USZ12,147.5625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.171875
10/22/2012,0.95,912810FE,USZ12,147.125,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,140.3828125
10/23/2012,0.95,912810FE,USZ12,147.75,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.4140625
10/24/2012,0.95,912810FE,USZ12,147.46875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,140.8046875
10/25/2012,0.95,912810FE,USZ12,146.71875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,140.3359375
10/26/2012,0.95,912810FE,USZ12,148,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.6171875
10/29/2012,0.95,912810FE,USZ12,148.71875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.1640625
10/31/2012,0.95,912810FE,USZ12,149.3125,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.5703125
11/1/2012,0.95,912810FE,USZ12,148.59375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.8671875
11/2/2012,0.95,912810FE,USZ12,148.40625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.8984375
11/5/2012,0.95,912810FE,USZ12,149.25,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.5078125
11/6/2012,0.95,912810FE,USZ12,148.28125,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.5078125
11/7/2012,0.95,912810FE,USZ12,150.3125,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.296875
11/8/2012,0.95,912810FE,USZ12,151.1875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144.6328125
11/9/2012,0.95,912810FE,USZ12,151.625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144.84375
11/12/2012,0.95,912810FE,USZ12,151.65625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144.84375
11/13/2012,0.95,912810FE,USZ12,152.09375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,145.0703125
11/14/2012,0.95,912810FE,USZ12,152.03125,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,145.078125
11/15/2012,0.95,912810FE,USZ12,152.0625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144.9765625
11/16/2012,0.95,912810FE,USZ12,152.21875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144.984375
11/19/2012,0.95,912810FE,USZ12,151.4375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144.3828125
11/20/2012,0.95,912810FE,USZ12,150.53125,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.359375
11/21/2012,0.95,912810FE,USZ12,150.09375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.1953125
11/23/2012,0.95,912810FE,USZ12,150.03125,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.9921875
11/26/2012,0.95,912810FE,USZ12,150.59375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.5625
11/27/2012,0.95,912810FE,USZ12,150.875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.8984375
11/28/2012,0.95,912810FE,USZ12,151.375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.96875
11/29/2012,0.95,912810FE,USZ12,151.21875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144.1015625
11/30/2012,0.95,912810FE,USZ12,151.40625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.9765625
12/3/2012,0.95,912810FE,USZ12,151.0625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144
12/4/2012,0.95,912810FE,USZ12,151.46875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144.2578125
12/5/2012,0.95,912810FE,USZ12,151.59375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144.3359375
12/6/2012,0.95,912810FE,USZ12,151.84375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,144.4453125
12/7/2012,0.95,912810FE,USZ12,150.875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.6953125
12/10/2012,0.95,912810FE,USZ12,151.0625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.7890625
12/11/2012,0.95,912810FE,USZ12,150.375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,143.09375
12/12/2012,0.95,912810FE,USZ12,149.4375,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.2109375
12/13/2012,0.95,912810FE,USZ12,149.1875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.9375
12/14/2012,0.95,912810FE,USZ12,149.71875,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,142.4765625
12/17/2012,0.95,912810FE,USZ12,148.65625,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,141.1875
12/18/2012,0.95,912810FE,USZ12,147.3125,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,140.3046875
12/19/2012,0.95,912810FE,USZ12,148.03125,912810FE Govt,USZ12 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,12-Dec,140.578125
12/20/2012,0.9504,912810FE,USH13,146.5,912810FE Govt,USH13 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,13-Mar,140.6328125
12/21/2012,0.9504,912810FE,USH13,147.53125,912810FE Govt,USH13 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,13-Mar,141.3828125
12/24/2012,0.9504,912810FE,USH13,147.25,912810FE Govt,USH13 Comdty,ACT/ACT,8/15/2028,5.5,8/15/1998,2,8/17/1998,13-Mar,141.2265625
