Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Interest Accrual Date,CTD Day Count,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
9-Aug-2010,0.99983,ED783809,UBU10,113.2,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,104.446
10-Aug-2010,0.99983,ED783809,UBU10,112.64,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,104.744
11-Aug-2010,0.99983,ED783809,UBU10,114.38,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,105.44
12-Aug-2010,0.99983,ED783809,UBU10,114.44,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,105.127
13-Aug-2010,0.99983,ED783809,UBU10,114.74,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,105.086
16-Aug-2010,0.99983,ED783809,UBU10,116.74,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,105.543
17-Aug-2010,0.99983,ED783809,UBU10,116.9,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,106.146
18-Aug-2010,0.99983,ED783809,UBU10,117.72,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,106.29
19-Aug-2010,0.99983,ED783809,UBU10,117.9,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,106.682
20-Aug-2010,0.99983,ED783809,UBU10,119.46,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,106.348
23-Aug-2010,0.99983,ED783809,UBU10,119.26,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,107.407
24-Aug-2010,0.99983,ED783809,UBU10,121.7,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,107.569
25-Aug-2010,0.99983,ED783809,UBU10,123.46,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,108.288
26-Aug-2010,0.99983,ED783809,UBU10,124.38,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,107.944
27-Aug-2010,0.99983,ED783809,UBU10,123.94,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,108.16
30-Aug-2010,0.99983,ED783809,UBU10,124.32,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,107.935
31-Aug-2010,0.99983,ED783809,UBU10,124.74,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,108.662
1-Sep-2010,0.99983,ED783809,UBU10,121.84,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,108.928
2-Sep-2010,0.99983,ED783809,UBU10,119.98,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,108.773
3-Sep-2010,0.99983,ED783809,UBU10,118.22,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,108.092
6-Sep-2010,0.99983,ED783809,UBU10,118.36,ED783809 Govt,UBU10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Sep-2016,108.292
9-Sep-2010,0.99995,ED783809,UBZ10,118.66,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,107.085
10-Sep-2010,0.99995,ED783809,UBZ10,117,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,106.705
13-Sep-2010,0.99995,ED783809,UBZ10,115.98,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,107.195
14-Sep-2010,0.99995,ED783809,UBZ10,117.26,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,106.915
15-Sep-2010,0.99995,ED783809,UBZ10,116.1,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,106.195
16-Sep-2010,0.99995,ED783809,UBZ10,114.38,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,106.241
17-Sep-2010,0.99995,ED783809,UBZ10,115.48,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,106.05
20-Sep-2010,0.99995,ED783809,UBZ10,115.08,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,107.223
21-Sep-2010,0.99995,ED783809,UBZ10,115.96,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,107.393
22-Sep-2010,0.99995,ED783809,UBZ10,117.5,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,107.711
23-Sep-2010,0.99995,ED783809,UBZ10,118.6,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.808
24-Sep-2010,0.99995,ED783809,UBZ10,117.26,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.113
27-Sep-2010,0.99995,ED783809,UBZ10,118.6,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.276
28-Sep-2010,0.99995,ED783809,UBZ10,119.44,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.899
29-Sep-2010,0.99995,ED783809,UBZ10,119.64,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.456
30-Sep-2010,0.99995,ED783809,UBZ10,119.46,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,107.709
1-Oct-2010,0.99995,ED783809,UBZ10,119.24,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,108.378
4-Oct-2010,0.99995,ED783809,UBZ10,120.08,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,108.365
5-Oct-2010,0.99995,ED783809,UBZ10,119.32,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,108.409
6-Oct-2010,0.99995,ED783809,UBZ10,120.22,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,108.6
7-Oct-2010,0.99995,ED783809,UBZ10,119.16,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.912
8-Oct-2010,0.99995,ED783809,UBZ10,119.28,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.282
11-Oct-2010,0.99995,ED783809,UBZ10,118.94,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.187
12-Oct-2010,0.99995,ED783809,UBZ10,119.62,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.937
13-Oct-2010,0.99995,ED783809,UBZ10,118.58,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.803
14-Oct-2010,0.99995,ED783809,UBZ10,118.32,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.189
15-Oct-2010,0.99995,ED783809,UBZ10,116.84,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.179
18-Oct-2010,0.99995,ED783809,UBZ10,116.94,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.545
19-Oct-2010,0.99995,ED783809,UBZ10,116.48,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.89
20-Oct-2010,0.99995,ED783809,UBZ10,116.66,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.686
21-Oct-2010,0.99995,ED783809,UBZ10,116.24,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.531
22-Oct-2010,0.99995,ED783809,UBZ10,116.8,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.582
25-Oct-2010,0.99995,ED783809,UBZ10,117.16,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.627
26-Oct-2010,0.99995,ED783809,UBZ10,116.7,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.337
27-Oct-2010,0.99995,ED783809,UBZ10,115.2,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.783
28-Oct-2010,0.99995,ED783809,UBZ10,115.58,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.989
29-Oct-2010,0.99995,ED783809,UBZ10,116.12,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,107.491
1-Nov-2010,0.99995,ED783809,UBZ10,117.42,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,108.382
2-Nov-2010,0.99995,ED783809,UBZ10,118.16,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.701
3-Nov-2010,0.99995,ED783809,UBZ10,119.2,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.526
4-Nov-2010,0.99995,ED783809,UBZ10,117.88,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.282
5-Nov-2010,0.99995,ED783809,UBZ10,117.7,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,108.84
8-Nov-2010,0.99995,ED783809,UBZ10,117.78,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,108.502
9-Nov-2010,0.99995,ED783809,UBZ10,117.62,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,107.95
10-Nov-2010,0.99995,ED783809,UBZ10,117.48,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,107.526
11-Nov-2010,0.99995,ED783809,UBZ10,117.12,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,107.648
12-Nov-2010,0.99995,ED783809,UBZ10,115.92,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,108.18
15-Nov-2010,0.99995,ED783809,UBZ10,114.82,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,108.966
16-Nov-2010,0.99995,ED783809,UBZ10,113.5,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.419
17-Nov-2010,0.99995,ED783809,UBZ10,114.06,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.543
18-Nov-2010,0.99995,ED783809,UBZ10,112.14,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,111.213
19-Nov-2010,0.99995,ED783809,UBZ10,112.28,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,111.218
22-Nov-2010,0.99995,ED783809,UBZ10,113,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,111.585
23-Nov-2010,0.99995,ED783809,UBZ10,114.9,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,112.366
24-Nov-2010,0.99995,ED783809,UBZ10,112.9,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,112.436
25-Nov-2010,0.99995,ED783809,UBZ10,112.3,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,112.032
26-Nov-2010,0.99995,ED783809,UBZ10,112.24,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,112.718
29-Nov-2010,0.99995,ED783809,UBZ10,111.92,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,112.683
30-Nov-2010,0.99995,ED783809,UBZ10,113.96,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,111.485
1-Dec-2010,0.99995,ED783809,UBZ10,112.02,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,111.503
2-Dec-2010,0.99995,ED783809,UBZ10,111.34,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,111.165
3-Dec-2010,0.99995,ED783809,UBZ10,109.72,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,110.219
6-Dec-2010,0.99995,ED783809,UBZ10,110.16,ED783809 Govt,UBZ10 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,10-Dec-2016,109.068
9-Dec-2010,0.999886,ED783809,UBH11,108.24,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.362
10-Dec-2010,0.999886,ED783809,UBH11,108.58,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.271
13-Dec-2010,0.999886,ED783809,UBH11,107.54,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.068
14-Dec-2010,0.999886,ED783809,UBH11,106.38,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.583
15-Dec-2010,0.999886,ED783809,UBH11,106.42,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.875
16-Dec-2010,0.999886,ED783809,UBH11,106.04,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.116
17-Dec-2010,0.999886,ED783809,UBH11,106.46,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.009
20-Dec-2010,0.999886,ED783809,UBH11,108.06,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.13
21-Dec-2010,0.999886,ED783809,UBH11,107.62,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.456
22-Dec-2010,0.999886,ED783809,UBH11,108.14,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.803
23-Dec-2010,0.999886,ED783809,UBH11,107.74,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.251
27-Dec-2010,0.999886,ED783809,UBH11,107.06,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.912
28-Dec-2010,0.999886,ED783809,UBH11,107.86,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.412
29-Dec-2010,0.999886,ED783809,UBH11,106.98,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.558
30-Dec-2010,0.999886,ED783809,UBH11,107.9,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.29
3-Jan-2011,0.999886,ED783809,UBH11,108.5,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,107.923
4-Jan-2011,0.999886,ED783809,UBH11,109.24,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.676
5-Jan-2011,0.999886,ED783809,UBH11,108.08,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.216
6-Jan-2011,0.999886,ED783809,UBH11,108.02,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.233
7-Jan-2011,0.999886,ED783809,UBH11,108.5,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.862
10-Jan-2011,0.999886,ED783809,UBH11,108.62,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.613
11-Jan-2011,0.999886,ED783809,UBH11,107.96,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.523
12-Jan-2011,0.999886,ED783809,UBH11,106.18,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.426
13-Jan-2011,0.999886,ED783809,UBH11,106.72,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.536
14-Jan-2011,0.999886,ED783809,UBH11,107.36,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.931
17-Jan-2011,0.999886,ED783809,UBH11,107.2,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,111.081
18-Jan-2011,0.999886,ED783809,UBH11,106.32,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.527
19-Jan-2011,0.999886,ED783809,UBH11,106.3,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.61
20-Jan-2011,0.999886,ED783809,UBH11,105.1,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.193
21-Jan-2011,0.999886,ED783809,UBH11,105.4,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,111.055
24-Jan-2011,0.999886,ED783809,UBH11,105.7,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,111.081
25-Jan-2011,0.999886,ED783809,UBH11,105.44,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,111.976
26-Jan-2011,0.999886,ED783809,UBH11,104.6,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,111.663
27-Jan-2011,0.999886,ED783809,UBH11,104.36,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,111.293
28-Jan-2011,0.999886,ED783809,UBH11,105.2,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,111.042
31-Jan-2011,0.999886,ED783809,UBH11,105.28,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.493
1-Feb-2011,0.999886,ED783809,UBH11,103.86,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,111.413
2-Feb-2011,0.999886,ED783809,UBH11,103.76,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.506
3-Feb-2011,0.999886,ED783809,UBH11,104.1,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.192
4-Feb-2011,0.999886,ED783809,UBH11,103.34,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.639
7-Feb-2011,0.999886,ED783809,UBH11,103.44,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.159
8-Feb-2011,0.999886,ED783809,UBH11,103.02,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,111.023
9-Feb-2011,0.999886,ED783809,UBH11,102.08,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,112.123
10-Feb-2011,0.999886,ED783809,UBH11,102.16,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,112.267
11-Feb-2011,0.999886,ED783809,UBH11,102.72,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,111.277
14-Feb-2011,0.999886,ED783809,UBH11,102.44,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,110.478
15-Feb-2011,0.999886,ED783809,UBH11,102.42,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.339
16-Feb-2011,0.999886,ED783809,UBH11,103.14,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.014
17-Feb-2011,0.999886,ED783809,UBH11,104.1,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.824
18-Feb-2011,0.999886,ED783809,UBH11,103.24,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.483
21-Feb-2011,0.999886,ED783809,UBH11,104.38,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,109.01
22-Feb-2011,0.999886,ED783809,UBH11,105.2,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.937
23-Feb-2011,0.999886,ED783809,UBH11,105.7,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.501
24-Feb-2011,0.999886,ED783809,UBH11,105.72,ED783809 Govt,UBH11 Comdty,4,4-Jan-2037,28-Jan-2005,ACT/ACT,1,4-Jan-2005,11-Mar-2016,108.706
