,SFDR1T   Curncy,SF0001W  Index,SF0001M  Index,SF0002M  Index,SF0003M  Index,SF0006M  Index,SF0012M  Index,SFSW2    Curncy,SFSW3    Curncy,SFSW4    Curncy,SFSW5    Curncy,SFSW6    Curncy,SFSW7    Curncy,SFSW8    Curncy,SFSW9    Curncy,SFSW10   Curncy,SFSW12   Curncy,SFSW15   Curncy,SFSW20   Curncy,SFSW25   Curncy,SFSW30   Curncy
2/24/2006,0.75,0.955,0.9725,1.06167,1.13167,1.28,1.50167,1.875,2.055,2.17,2.25,2.325,2.39,2.445,2.495,2.535,2.61,2.7,2.785,2.8,2.82
2/27/2006,0.93,1.02,1.03167,1.11,1.16167,1.32,1.56,1.93,2.105,2.205,2.29,2.365,2.42,2.475,2.525,2.565,2.64,2.73,2.815,2.83,2.85
2/28/2006,0.84,1.02,1.03,1.1175,1.17583,1.34,1.58333,1.89,2.065,2.17,2.255,2.325,2.39,2.44,2.49,2.53,2.595,2.67,2.78,2.79,2.81
3/1/2006,0.75,1.03,1.03,1.11833,1.17667,1.34,1.58583,1.92,2.095,2.21,2.295,2.3675,2.43,2.485,2.535,2.5775,2.6425,2.7175,2.8,2.835,2.8575
3/2/2006,0.83,0.98833,1.03,1.12,1.17917,1.34917,1.6,1.945,2.12,2.24,2.33,2.405,2.47,2.52,2.5675,2.61,2.675,2.7525,2.8325,2.8675,2.89
3/3/2006,0.68,0.955,1.03417,1.12,1.18,1.365,1.63,1.99,2.165,2.28,2.365,2.435,2.495,2.545,2.59,2.63,2.695,2.77,2.88,2.89,2.91
3/6/2006,0.8,0.94,1.04,1.12583,1.18583,1.37,1.65,1.975,2.15,2.265,2.35,2.42,2.48,2.53,2.575,2.615,2.685,2.7625,2.845,2.865,2.885
3/7/2006,0.76,0.94167,1.04,1.12583,1.1875,1.37,1.65,1.9775,2.1525,2.27,2.3575,2.4325,2.4925,2.545,2.59,2.63,2.695,2.77,2.85,2.8775,2.8925
3/8/2006,0.83,0.93,1.04,1.13,1.19,1.37,1.64,1.995,2.175,2.3,2.39,2.465,2.525,2.575,2.62,2.665,2.735,2.815,2.8875,2.91,2.925
3/9/2006,0.715,0.92,1.04,1.13,1.19,1.37,1.64,2.02,2.205,2.335,2.43,2.505,2.57,2.625,2.675,2.715,2.785,2.865,2.94,2.97,2.99
3/10/2006,0.7325,0.9,1.05,1.14,1.19917,1.38,1.65833,2.03,2.2175,2.3475,2.4475,2.5225,2.6,2.6475,2.705,2.7425,2.805,2.89,2.965,3,3.015
3/13/2006,0.7325,0.93333,1.06,1.14167,1.20333,1.37917,1.66,2.05,2.2375,2.375,2.465,2.545,2.6025,2.6675,2.7175,2.76,2.825,2.905,2.98,3.01,3.045
3/14/2006,0.75,0.98,1.06,1.15,1.21,1.38,1.67,2.02,2.205,2.335,2.43,2.494,2.575,2.63,2.68,2.725,2.7975,2.875,2.95,2.98,3
3/15/2006,0.825,1.02,1.07833,1.15583,1.21167,1.38,1.66,2.015,2.2025,2.3325,2.4225,2.5025,2.5725,2.6325,2.6825,2.7275,2.8063,2.8825,2.9625,2.99,3.0125
3/16/2006,0.9,1.09667,1.10167,1.16,1.22167,1.38,1.66,1.97,2.155,2.275,2.37,2.45,2.52,2.58,2.63,2.675,2.75,2.825,2.9,2.93,2.95
3/17/2006,0.955,1.1,1.1025,1.16,1.2075,1.35,1.62,2,2.19,2.32,2.42,2.5,2.575,2.64,2.69,2.735,2.81,2.885,2.96,2.99,3.005
3/20/2006,0.975,1.135,1.12167,1.17,1.22,1.36667,1.64167,1.99,2.17,2.3,2.395,2.4775,2.5475,2.61,2.665,2.71,2.7775,2.855,2.935,2.9675,2.98
3/21/2006,1.05,1.14,1.12667,1.17,1.22,1.36667,1.64583,1.995,2.18,2.31,2.405,2.49,2.56,2.625,2.68,2.725,2.7925,2.87,2.945,2.975,2.99
3/22/2006,1.01,1.12,1.12,1.16,1.21417,1.36,1.64,1.975,2.16,2.29,2.385,2.47,2.54,2.605,2.66,2.704,2.7735,2.849,2.9235,2.9635,2.989
3/23/2006,1.05,1.12,1.12667,1.17,1.22,1.36,1.64,2.01,2.2,2.325,2.424,2.509,2.579,2.64,2.694,2.735,2.8025,2.88,2.955,2.985,3
3/24/2006,1.01,1.13167,1.1375,1.18,1.23,1.37333,1.655,2.02,2.215,2.34,2.445,2.53,2.605,2.655,2.71,2.755,2.84,2.915,2.9788,3.02,3.05
3/27/2006,1.05,1.12833,1.13333,1.18,1.23,1.37167,1.65,2.005,2.2,2.335,2.435,2.52,2.595,2.66,2.715,2.76,2.835,2.91,2.985,3.015,3.035
3/28/2006,0.96,1.13,1.13583,1.18,1.24,1.38417,1.66,2.07,2.265,2.4,2.505,2.59,2.665,2.725,2.78,2.825,2.9,2.975,3.05,3.08,3.1
3/29/2006,0.95,1.14,1.14,1.1875,1.2475,1.4,1.68,2.075,2.2725,2.41,2.515,2.605,2.6875,2.745,2.8015,2.8465,2.92,2.99,3.085,3.1,3.135
3/30/2006,1.005,1.14167,1.14083,1.19,1.25,1.40333,1.69,2.06,2.26,2.4,2.51,2.6,2.675,2.74,2.795,2.845,2.92,3,3.085,3.12,3.13
