,SDSW1    Curncy,SDSW10   Curncy,SDSW12   Curncy,SDSW15   Curncy,SDSW1F   Curncy,SDSW2    Curncy,SDSW20   Curncy,SDSW3    Curncy,SDSW30   Curncy,SDSW4    Curncy,SDSW5    Curncy,SDSW7    Curncy,SORF1D   Index,SORF1M   Index,SORF3M   Index,SORF6M   Index
1995-12-08,2.9699999999999998,,,,,3.7,,4.08,,4.28,4.48,4.85,,,,
1995-12-11,2.94,,,,,3.7800000000000002,,4.1,,4.33,4.58,4.85,,,,
1995-12-12,2.93,,,,,3.73,,4.05,,4.25,4.53,4.85,,,,
1995-12-13,2.95,,,,,3.68,,4.05,,4.28,4.53,4.85,,,,
1995-12-14,2.9699999999999998,,,,,3.7,,4.08,,4.3,4.55,4.88,,,,
1995-12-15,2.99,,,,,3.7,,4.08,,4.33,4.55,4.9,,,,
1995-12-18,2.99,,,,,3.68,,4.08,,4.33,4.55,4.9,,,,
1995-12-19,3.19,,,,,3.8,,4.15,,4.43,4.65,4.9,,,,
1995-12-20,3.03,,,,,3.86,,4.21,,4.49,4.71,4.9,,,,
1995-12-21,3.09,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
1995-12-22,3.02,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
1995-12-26,3.03,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
1995-12-27,2.99,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
1995-12-28,2.93,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
1995-12-29,2.89,,,,,3.85,,4.18,,4.45,4.75,4.9,,,,
1996-01-02,3.01,,,,,3.83,,4.15,,4.43,4.73,4.9,,,,
1996-01-03,2.91,,,,,3.8,,4.1,,4.4,4.73,4.9,,,,
1996-01-04,2.87,,,,,3.7800000000000002,,4.1,,4.43,4.7,4.9,,,,
1996-01-05,2.94,,,,,3.7,,4.1,,4.35,4.65,4.9,,,,
1996-01-08,2.88,,,,,3.7800000000000002,,4.15,,4.35,4.63,4.9,,,,
1996-01-09,3.0,,,,,3.65,,4.0,,4.3,4.55,4.9,,,,
1996-01-10,3.0,,,,,3.65,,4.0,,4.3,4.55,4.9,,,,
1996-01-11,3.09,,,,,3.65,,4.0,,4.3,4.5,4.9,,,,
1996-01-12,3.07,,,,,3.7,,4.0,,4.3,4.55,4.9,,,,
1996-01-15,3.08,,,,,3.63,,4.0,,4.3,4.55,4.9,,,,
1996-01-16,3.05,,,,,3.6,,3.95,,4.25,4.5,4.9,,,,
1996-01-17,3.04,,,,,3.8,,4.03,,4.33,4.6,4.9,,,,
1996-01-18,2.98,,,,,3.63,,3.98,,4.33,4.6,4.9,,,,
1996-01-19,2.88,,,,,3.65,,3.98,,4.33,4.6,4.9,,,,
1996-01-22,2.93,,,,,3.65,,3.98,,4.33,4.6,4.9,,,,
1996-01-23,3.0,,,,,3.75,,4.03,,4.33,4.6,4.9,,,,
1996-01-24,2.94,,,,,3.63,,3.98,,4.3,4.63,4.9,,,,
1996-01-25,2.94,,,,,3.63,,3.98,,4.3,4.63,4.9,,,,
1996-01-26,2.9699999999999998,,,,,3.58,,4.0,,4.3,4.6,4.9,,,,
1996-01-29,2.99,,,,,3.49,,3.89,,4.18,4.43,4.9,,,,
1996-01-30,3.01,,,,,3.5,,3.93,,4.15,4.48,4.9,,,,
1996-01-31,2.96,,,,,3.5300000000000002,,3.94,,4.15,4.52,4.9,,,,
1996-02-01,2.86,,,,,3.5,,3.92,,4.19,4.48,4.9,,,,
1996-02-02,2.87,,,,,3.5,,3.88,,4.18,4.48,4.9,,,,
1996-02-05,2.84,,,,,3.48,,3.86,,4.15,4.48,4.9,,,,
1996-02-06,2.84,,,,,3.44,,3.83,,4.13,4.45,4.9,,,,
1996-02-07,2.7800000000000002,,,,,3.44,,3.83,,4.13,4.45,4.9,,,,
1996-02-08,2.75,,,,,3.35,,3.73,,4.03,4.31,4.9,,,,
1996-02-09,2.7199999999999998,,,,,3.35,,3.76,,4.06,4.38,4.9,,,,
1996-02-12,2.71,,,,,3.38,,3.74,,4.08,4.4,4.9,,,,
1996-02-13,2.68,,,,,3.34,,3.7,,4.04,4.33,4.9,,,,
1996-02-14,2.65,,,,,3.45,,3.68,,4.03,4.33,4.9,,,,
1996-02-15,2.77,,,,,3.4,,3.7800000000000002,,4.05,4.38,4.9,,,,
1996-02-16,2.76,,,,,3.36,,3.7,,4.04,4.31,4.9,,,,
1996-02-22,3.01,,,,,3.39,,3.73,,4.06,4.34,4.9,,,,
1996-02-23,2.82,,,,,3.38,,3.7,,4.03,4.35,4.9,,,,
1996-02-26,2.83,,,,,3.39,,3.73,,4.05,4.38,4.9,,,,
1996-02-27,2.85,,,,,3.36,,3.74,,4.05,4.38,4.9,,,,
1996-02-28,2.96,,,,,3.35,,3.7,,4.05,4.35,4.9,,,,
1996-02-29,3.02,,,,,3.35,,3.68,,4.05,4.38,4.9,,,,
1996-03-01,3.0,,,,,3.34,,3.69,,4.05,4.36,4.9,,,,
1996-03-04,2.9,,,,,3.2800000000000002,,3.63,,4.0,4.31,4.9,,,,
1996-03-05,2.85,,,,,3.2800000000000002,,3.63,,4.0,4.32,4.9,,,,
1996-03-06,2.93,,,,,3.24,,3.63,,3.95,4.29,4.9,,,,
1996-03-07,2.96,,,,,3.32,,3.68,,4.0,4.34,4.9,,,,
1996-03-08,2.94,,,,,3.25,,3.685,,4.0,4.28,,,,,
1996-03-11,3.06,,,,,3.24,,3.62,,3.95,4.25,4.9,,,,
1996-03-12,3.04,,,,,3.24,,3.62,,3.95,4.26,4.9,,,,
1996-03-13,3.02,,,,,3.23,,3.58,,3.91,4.19,4.9,,,,
1996-03-14,3.01,,,,,3.3,,3.69,,4.0,4.33,,,,,
1996-03-15,3.04,,,,,3.33,,3.63,,3.98,4.25,,,,,
1996-03-18,3.13,,,,,3.33,,3.63,,3.98,4.25,,,,,
1996-03-19,3.11,,,,,3.35,,3.7,,4.05,4.35,,,,,
1996-03-20,3.14,,,,,3.35,,3.7,,4.05,4.35,,,,,
1996-03-21,3.02,,,,,3.35,,3.7,,4.05,4.35,,,,,
1996-03-22,3.03,,,,,3.35,,3.7,,4.05,4.35,,,,,
1996-03-25,3.01,,,,,3.35,,3.7,,4.05,4.35,,,,,
1996-03-26,2.94,,,,,3.35,,3.7,,4.05,4.35,,,,,
1996-03-27,2.9699999999999998,,,,,3.35,,3.7,,4.05,4.35,,,,,
1996-03-28,3.04,,,,,3.35,,3.7,,4.0,4.3,,,,,
1996-03-29,3.01,,,,,3.35,,3.7,,4.0,4.45,,,,,
1996-04-01,2.86,,,,,3.35,,3.7,,3.85,4.325,,,,,
1996-04-02,2.92,,,,,3.35,,3.7,,4.0,4.325,,,,,
1996-04-03,2.94,,,,,3.35,,3.7,,4.0,4.325,,,,,
1996-04-04,2.94,,,,,3.3,,3.65,,3.975,4.275,,,,,
1996-04-08,3.13,,,,,3.3,,3.65,,3.975,4.275,,,,,
1996-04-09,3.06,,,,,3.35,,3.7,,3.975,4.275,,,,,
1996-04-10,3.05,,,,,3.35,,3.7,,3.975,4.275,,,,,
1996-04-11,3.12,,,,3.22,3.35,,3.7,,3.975,4.275,4.4,,,,
1996-04-12,3.09,,,,3.23,3.35,,3.7,,3.975,4.275,4.35,,,,
1996-04-15,3.06,,,,3.18,3.3,,3.7,,3.975,4.275,4.375,,,,
1996-04-16,3.02,,,,3.16,3.3,,3.7,,3.975,4.275,4.5,,,,
1996-04-17,3.02,,,,3.21,3.3,,3.7,,3.975,4.275,4.525,,,,
1996-04-18,3.01,,,,3.16,3.3,,3.675,,3.975,4.275,4.55,,,,
1996-04-19,2.98,,,,3.14,3.3,,3.675,,3.975,4.275,4.4,,,,
1996-04-22,2.9699999999999998,,,,3.13,3.3,,3.675,,3.975,4.275,4.525,,,,
1996-04-23,2.96,,,,3.13,3.3,,3.675,,3.975,4.275,4.375,,,,
1996-04-24,3.02,,,,3.16,3.3,,3.675,,3.975,4.275,4.4,,,,
1996-04-25,3.08,,,,3.19,3.3,,3.675,,3.975,4.275,4.4,,,,
1996-04-26,3.06,,,,3.18,3.3,,3.675,,3.975,4.275,4.45,,,,
1996-04-30,3.08,,,,3.19,3.3,,3.675,,3.975,4.275,4.425,,,,
1996-05-02,3.12,,,,3.21,3.3,,3.675,,3.975,4.275,4.4,,,,
1996-05-03,3.21,,,,3.25,3.3,,3.675,,3.975,4.275,4.5,,,,
1996-05-06,3.17,,,,3.235,3.3,,3.675,,3.975,4.275,4.5,,,,
1996-05-07,3.1,,,,3.2,3.3,,3.675,,3.975,4.275,4.45,,,,
1996-05-08,3.15,,,,3.22,3.3,,3.675,,3.975,4.275,4.5,,,,
1996-05-09,3.08,,,,3.19,3.2375,,3.64,,3.95,4.24,4.4,,,,
1996-05-10,3.11,,,,3.175,3.24,,3.64,,3.95,4.24,4.5,,,,
1996-05-13,3.02,,,,3.135,3.24,,3.64,,3.95,4.24,4.5,,,,
1996-05-14,3.04,,,,3.14,3.24,,3.64,,3.95,4.24,4.375,,,,
1996-05-15,3.04,,,,3.115,3.24,,3.625,,3.95,4.225,4.375,,,,
1996-05-16,3.07,,,,3.16,3.25,,3.635,,3.965,4.25,4.4,,,,
1996-05-17,3.1,,,,3.17,3.25,,3.635,,3.965,4.25,4.4,,,,
1996-05-20,3.06,,,,3.15,3.25,,3.635,,3.965,4.25,4.4,,,,
1996-05-21,2.98,,,,3.12,3.25,,3.635,,3.95,4.24,4.65,,,,
1996-05-22,3.03,,,,3.155,3.275,,3.6,,3.95,4.225,4.65,,,,
1996-05-23,2.98,,,,3.13,3.275,,3.6,,3.95,4.225,4.65,,,,
1996-05-24,3.05,,,,3.18,3.29,,3.625,,3.94,4.225,4.65,,,,
1996-05-27,3.03,,,,3.155,3.275,,3.64,,3.95,4.24,4.5,,,,
1996-05-28,3.03,,,,3.155,3.275,,3.64,,3.95,4.24,4.65,,,,
1996-05-29,3.1,,,,3.185,3.275,,3.63,,3.955,4.25,4.65,,,,
1996-05-30,3.17,,,,3.225,3.275,,3.63,,3.955,4.25,4.475,,,,
1996-06-03,3.155,,,,3.215,3.275,,3.63,,3.955,4.25,4.65,,,,
1996-06-04,3.245,,,,3.335,3.425,,3.65,,3.9,4.225,4.65,,,,
1996-06-05,3.275,,,,3.385,3.5,,3.7,,3.9,4.225,4.475,,,,
1996-06-06,3.225,,,,3.36,3.495,,3.73,,4.015,4.355,4.65,,,,
1996-06-07,3.255,,,,3.43,3.6,,3.79,,4.115,4.5,4.8,,,,
1996-06-10,3.445,,,,3.575,3.7,,3.875,,4.2,4.6,4.8,,,,
1996-06-11,3.575,,,,3.6,3.625,,3.855,,4.14,4.415,4.7,,,,
1996-06-12,3.51,,,,3.57,3.625,,3.825,,4.175,4.45,4.65,,,,
1996-06-13,3.52,,,,3.565,3.615,,3.84,,4.14,4.39,4.55,,,,
1996-06-14,3.475,,,,3.56,3.65,,3.93,,4.13,4.45,4.65,,,,
1996-06-17,3.445,,,,3.545,3.65,,3.93,,4.13,4.45,4.65,,,,
1996-06-18,3.435,,,,3.54,3.64,,3.93,,4.125,4.465,4.7,,,,
1996-06-19,3.45,,,,3.545,3.64,,3.92,,4.155,4.465,4.7,,,,
1996-06-20,3.46,,,,3.54,3.63,,3.83,,4.05,4.45,4.65,,,,
1996-06-21,3.475,,,,3.59,3.7,,3.85,,4.05,4.45,4.7,,,,
1996-06-24,3.455,,,,3.58,3.7,,3.95,,4.2,4.4,4.7,,,,
1996-06-25,3.485,,,,3.58,3.68,,3.93,,4.18,4.4,4.7,,,,
1996-06-26,3.455,,,,3.685,3.7,,3.95,,4.18,4.455,4.6,,,,
1996-06-27,3.435,,,,3.565,3.7,,3.93,,4.2,4.465,4.675,,,,
1996-06-28,3.39,,,,3.55,3.7,,3.93,,4.2,4.465,4.65,,,,
1996-07-01,3.375,,,,3.54,3.7,,3.96,,4.17,4.4,4.6,,,,
1996-07-02,3.425,,,,3.565,3.7,,3.95,,4.19,4.425,4.55,,,,
1996-07-03,3.5300000000000002,,,,3.65,3.75,,4.025,,4.2,4.45,4.625,,,,
1996-07-04,3.65,,,,3.7,3.75,,4.025,,4.2,4.45,4.675,,,,
1996-07-05,3.825,,,,3.875,3.93,,4.2,,4.45,4.65,4.95,,,,
1996-07-08,4.055,,,,4.1,4.1,,4.325,,4.5,4.705,4.775,,,,
1996-07-09,3.825,,,,4.01,4.2,,4.37,,4.6,4.8,4.85,,,,
1996-07-10,3.83,,,,4.01,4.2,,4.37,,4.6,4.8,5.45,,,,
1996-07-11,3.825,,,,4.01,4.2,,4.35,,4.55,4.75,4.9,,,,
1996-07-12,3.865,,,,4.035,4.2,,4.35,,4.55,4.75,4.95,,,,
1996-07-15,3.95,,,,4.07,4.2,,4.35,,4.55,4.75,4.95,,,,
1996-07-16,4.375,,,,4.41,4.45,,4.55,,4.75,4.95,5.125,,,,
1996-07-17,4.235,,,,4.34,4.45,,4.725,,4.875,5.0,5.15,,,,
1996-07-18,4.36,,,,4.425,4.49,,4.68,,4.85,5.005,5.15,,,,
1996-07-19,4.15,,,,4.36,4.5649999999999995,,4.705,,4.9,5.055,5.255,,,,
1996-07-22,4.25,,,,4.43,4.6,,4.75,,4.95,5.1,5.35,,,,
1996-07-23,4.155,,,,4.305,4.45,,4.625,,4.775,4.9,5.025,,,,
1996-07-24,4.165,,,,4.295,4.43,,4.58,,4.765,4.89,5.05,,,,
1996-07-25,4.26,,,,4.355,4.45,,4.645,,4.79,4.925,5.05,,,,
1996-07-26,4.25,,,,4.345,4.45,,4.64,,4.79,4.905,5.15,,,,
1996-07-29,4.195,,,,4.295,4.4,,4.65,,4.8,4.9,5.1,,,,
1996-07-30,4.235,,,,4.33,4.42,,4.6,,4.8,4.85,5.1,,,,
1996-07-31,4.205,,,,4.33,4.45,,4.64,,4.8,4.9,5.05,,,,
1996-08-01,4.125,,,,4.235,4.35,,4.525,,4.7,4.825,5.0,,,,
1996-08-02,4.095,,,,4.22,4.35,,4.525,,4.7,4.825,5.1,,,,
1996-08-05,3.945,,,,4.12,4.3,,4.5,,4.65,4.75,5.0,,,,
1996-08-06,3.945,,,,4.095,4.25,,4.4,,4.65,4.8,5.0,,,,
1996-08-07,3.93,,,,4.09,4.25,,4.4,,4.65,4.8,5.0,,,,
1996-08-08,3.825,,,,4.06,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-08-12,3.825,,,,4.04,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-08-13,3.815,,,,4.03,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-08-14,3.925,,,,4.085,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-08-15,3.865,,,,4.055,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-08-16,3.855,,,,4.0825,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-08-19,3.815,,,,4.085,4.2,,4.37,,4.64,4.75,5.0,,,,
1996-08-20,4.025,,,,4.11,4.2,,4.37,,4.64,4.75,5.0,,,,
1996-08-21,4.015,,,,4.11,4.2,,4.35,,4.6,4.75,5.0,,,,
1996-08-22,3.995,,,,4.095,4.2,,4.35,,4.575,4.75,5.0,,,,
1996-08-23,4.015,,,,4.105,4.2,,4.35,,4.575,4.75,5.0,,,,
1996-08-26,4.075,,,,4.14,4.2,,4.35,,4.6,4.75,5.0,,,,
1996-08-27,4.085,,,,4.145,4.2,,4.35,,4.575,4.75,5.0,,,,
1996-08-28,4.095,,,,4.17,4.25,,4.4,,4.625,4.8,5.0,,,,
1996-08-29,4.045,,,,4.145,4.25,,4.4,,4.625,4.8,5.0,,,,
1996-08-30,4.105,,,,4.175,4.25,,4.4,,4.625,4.8,5.0,,,,
1996-09-02,4.165,,,,4.235,4.3,,4.4,,4.625,4.8,5.0,,,,
1996-09-03,4.235,,,,4.265,4.3,,4.4,,4.625,4.8,5.0,,,,
1996-09-04,4.12,,,,4.205,4.3,,4.4,,4.625,4.8,5.0,,,,
1996-09-05,4.11,,,,4.2,4.3,,4.4,,4.625,4.8,5.0,,,,
1996-09-06,4.05,,,,4.2,4.3,,4.4,,4.625,4.8,5.0,,,,
1996-09-09,3.9,,,,4.1,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-09-10,3.85,,,,4.125,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-09-11,3.925,,,,4.065,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-09-12,3.975,,,,4.12,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-09-13,3.86,,,,3.55,4.25,,4.4,,4.65,4.75,5.0,,,,
1996-09-16,3.675,,,,3.915,4.15,,4.3,,4.55,4.75,5.0,,,,
1996-09-17,3.69,,,,3.895,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-09-18,3.84,,,,3.975,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-09-19,3.82,,,,3.95,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-09-20,3.875,,,,3.985,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-09-23,3.865,,,,3.985,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-09-24,3.83,,,,3.9699999999999998,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-09-25,3.79,,,,3.95,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-09-26,3.805,,,,3.95,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-09-27,3.73,,,,3.915,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-09-30,3.71,,,,3.9050000000000002,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-01,3.71,,,,3.93,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-02,3.69,,,,3.895,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-03,3.64,,,,3.875,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-04,3.695,,,,3.89,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-07,3.6,,,,3.855,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-08,3.7199999999999998,,,,3.915,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-09,3.69,,,,3.895,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-10,3.705,,,,3.895,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-11,3.825,,,,3.965,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-14,3.725,,,,3.885,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-15,3.735,,,,3.915,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-16,4.0,,,,4.045,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-17,3.915,,,,4.01,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-18,3.9,,,,3.9975,4.1,,4.25,,4.52,4.75,5.0,,,,
1996-10-21,4.05,,,,4.1,4.15,,4.29,,4.55,4.75,5.0,,,,
1996-10-22,4.12,,,,4.135,4.15,,4.29,,4.55,4.75,5.0,,,,
1996-10-23,4.035,,,,4.1,4.15,,4.29,,4.55,4.75,5.0,,,,
1996-10-24,4.085,,,,4.115,4.15,,4.29,,4.55,4.75,5.0,,,,
1996-10-25,4.03,,,,4.09,4.15,,4.3,,4.55,4.75,5.0,,,,
1996-10-28,3.995,,,,4.095,4.2,,4.35,,4.57,4.75,5.0,,,,
1996-10-29,4.025,,,,4.105,4.2,,4.35,,4.57,4.75,5.0,,,,
1996-10-30,3.82,,,,3.98,4.15,,4.3,,4.55,4.75,5.0,,,,
1996-10-31,3.775,,,,3.915,4.05,,4.25,,4.5,4.75,5.0,,,,
1996-11-01,3.715,,,,3.88,4.05,,4.25,,4.5,4.75,5.0,,,,
1996-11-04,3.835,,,,3.445,4.05,,4.25,,4.5,4.75,5.0,,,,
1996-11-05,3.805,,,,3.93,4.05,,4.25,,4.5,4.75,5.0,,,,
1996-11-06,3.735,,,,3.89,4.05,,4.25,,4.5,4.75,5.0,,,,
1996-11-07,3.815,,,,3.435,4.05,,4.25,,4.5,4.75,5.0,,,,
1996-11-08,3.675,,,,3.815,3.95,,4.2,,4.48,4.75,5.0,,,,
1996-11-12,3.705,,,,3.83,3.95,,4.2,,4.48,4.75,5.0,,,,
1996-11-13,3.715,,,,3.855,4.0,,4.23,,4.5,4.75,5.0,,,,
1996-11-14,3.755,,,,3.88,4.0,,4.23,,4.5,4.75,5.0,,,,
1996-11-15,3.71,,,,3.85,4.0,,4.23,,4.5,4.75,5.0,,,,
1996-11-18,3.705,,,,3.85,4.0,,4.23,,4.5,4.75,5.0,,,,
1996-11-19,3.705,,,,3.85,4.0,,4.23,,4.5,4.75,5.0,,,,
1996-11-20,3.8449999999999998,,,,3.92,4.0,,4.23,,4.5,4.75,5.0,,,,
1996-11-21,3.935,,,,3.965,4.0,,4.23,,4.5,4.75,5.0,,,,
1996-11-22,3.9050000000000002,,,,3.955,4.0,,4.25,,4.52,4.77,5.025,,,,
1996-11-25,3.915,,,,3.955,4.0,,4.25,,4.52,4.77,5.025,,,,
1996-11-26,3.925,,,,3.985,4.05,,4.27,,4.52,4.77,5.025,,,,
1996-11-27,3.925,,,,3.985,4.05,,4.27,,4.52,4.77,5.025,,,,
1996-11-28,3.975,,,,4.03,4.1,,4.3,,4.53,4.77,5.025,,,,
1996-11-29,3.955,,,,4.03,4.1,,4.3,,4.53,4.77,5.025,,,,
1996-12-02,3.985,,,,4.04,4.1,,4.3,,4.53,4.77,5.025,,,,
1996-12-03,3.99,,,,4.045,4.1,,4.3,,4.53,4.77,5.025,,,,
1996-12-04,4.045,,,,4.095,4.15,,4.35,,4.55,4.8,5.025,,,,
1996-12-05,4.055,,,,4.1,4.15,,4.35,,4.55,4.8,5.025,,,,
1996-12-06,4.12,,,,4.135,4.15,,4.35,,4.55,4.8,5.025,,,,
1996-12-09,4.065,,,,4.105,4.15,,4.35,,4.55,4.8,5.025,,,,
1996-12-10,3.995,,,,4.075,4.15,,4.35,,4.55,4.8,5.025,,,,
1996-12-11,3.88,,,,4.03,4.15,,4.35,,4.55,4.8,5.025,,,,
1996-12-12,3.87,,,,3.98,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-13,3.9050000000000002,,,,4.0,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-16,3.895,,,,3.995,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-17,3.9,,,,4.0,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-18,3.935,,,,4.02,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-19,3.9699999999999998,,,,4.035,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-20,3.98,,,,4.04,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-23,3.95,,,,4.025,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-24,3.95,,,,4.025,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-26,3.8449999999999998,,,,3.9699999999999998,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-27,3.785,,,,3.895,4.1,,4.32,,4.55,4.8,5.025,,,,
1996-12-30,3.895,,,,3.995,4.1,,4.32,,4.5,4.75,5.025,,,,
1996-12-31,3.9,,,,4.0,4.1,,4.32,,4.5,4.75,5.025,,,,
1997-01-03,4.015,,,,4.055,4.1,,4.32,,4.5,4.75,5.025,,,,
1997-01-06,4.085,,,,4.07,4.05,,4.3,,4.5,4.75,5.025,,,,
1997-01-07,4.065,,,,4.055,4.05,,4.3,,4.5,4.75,5.025,,,,
1997-01-08,4.095,,,,4.07,4.05,,4.3,,4.5,4.75,5.025,,,,
1997-01-09,4.025,,,,4.04,4.05,,4.3,,4.5,4.75,5.025,,,,
1997-01-10,3.935,,,,3.99,4.05,,4.3,,4.5,4.75,5.025,,,,
1997-01-13,3.965,,,,4.01,4.05,,4.3,,4.5,4.75,5.025,,,,
1997-01-14,3.825,,,,3.9699999999999998,4.0,,4.27,,4.5,4.75,5.025,,,,
1997-01-16,3.775,,,,3.865,3.95,,4.15,,4.4,4.55,4.95,,,,
1997-01-17,3.725,,,,3.84,3.95,,4.15,,4.4,4.55,4.95,,,,
1997-01-20,3.725,,,,3.835,3.95,,4.15,,4.4,4.55,4.95,,,,
1997-01-21,3.8,,,,3.87,3.95,,4.15,,4.3,4.55,4.8,,,,
1997-01-22,3.75,,,,3.85,3.95,,4.15,,4.35,4.5,4.8,,,,
1997-01-23,3.75,,,,3.85,3.95,,4.15,,4.35,4.5,4.8,,,,
1997-01-24,3.75,,,,3.85,3.95,,4.15,,4.35,4.5,4.8,,,,
1997-01-27,3.7,,,,3.8,3.9,,4.12,,4.33,4.5,4.8,,,,
1997-01-28,3.7,,,,3.775,3.9,,4.12,,4.33,4.5,4.8,,,,
1997-01-29,3.6,,,,3.725,3.85,,4.1,,4.315,4.5,4.8,,,,
1997-01-30,3.4,,,,3.55,3.7,,3.9699999999999998,,4.2,4.4,4.7,,,,
1997-01-31,3.4,,,,3.575,3.7,,3.9699999999999998,,4.2,4.4,4.7,,,,
1997-02-03,3.45,,,,3.57,3.7,,3.9699999999999998,,4.2,4.4,4.7,,,,
1997-02-04,3.45,,,,3.57,3.7,,3.9699999999999998,,4.2,4.4,4.7,,,,
1997-02-05,3.45,,,,3.57,3.7,,3.985,,4.21,4.41,4.71,,,,
1997-02-06,3.35,,,,3.5,3.65,,3.95,,4.2,4.4,4.7,,,,
1997-02-11,3.3,,,,3.4699999999999998,3.65,,3.95,,4.2,4.4,4.7,,,,
1997-02-12,3.325,,,,3.505,3.71,,4.025,,4.275,4.445,4.7,,,,
1997-02-13,3.425,,,,3.6,3.775,,4.025,,4.275,4.445,4.7,,,,
1997-02-14,3.4,,,,3.55,3.7,,4.0,,4.25,4.425,4.675,,,,
1997-02-17,3.4,,,,3.55,3.7,,4.0,,4.25,4.425,4.675,,,,
1997-02-18,3.5,,,,3.6,3.7,,4.0,,4.25,4.425,4.675,,,,
1997-02-19,3.45,,,,3.57,3.65,,3.95,,4.15,4.4,4.675,,,,
1997-02-20,3.5,,,,3.6,3.7,,3.95,,4.15,4.4,4.675,,,,
1997-02-21,3.5,,,,3.6,3.7,,3.95,,4.15,4.425,4.7,,,,
1997-02-24,3.5,,,,3.6,3.7,,3.95,,4.15,4.4,4.7,,,,
1997-02-25,3.5,,,,3.6,3.7,,3.95,,4.15,4.4,4.7,,,,
1997-02-26,3.5,,,,3.6,3.7,,3.95,,4.15,4.4,4.7,,,,
1997-02-27,3.6,,,,3.65,3.7,,3.95,,4.15,4.4,4.7,,,,
1997-02-28,3.6,,,,3.65,3.7,,3.95,,4.15,4.4,4.7,,,,
1997-03-03,3.6,,,,3.65,3.7,,3.95,,4.15,4.4,4.75,,,,
1997-03-04,3.75,,,,3.77,3.8,,4.0,,4.2,4.45,4.75,,,,
1997-03-05,3.75,,,,3.77,3.8,,4.0,,4.2,4.45,4.75,,,,
1997-03-06,3.75,,,,3.77,3.8,,4.0,,4.2,4.45,4.75,,,,
1997-03-07,4.0,,,,4.05,4.1,,4.15,,4.25,4.45,4.7,,,,
1997-03-10,4.0,,,,4.05,4.1,,4.15,,4.25,4.45,4.7,,,,
1997-03-11,3.975,,,,4.015,4.05,,4.15,,4.25,4.45,4.65,,,,
1997-03-12,3.95,,,,3.9699999999999998,4.0,,4.2,,4.25,4.4,4.45,,,,
1997-03-13,4.0,,,,4.0,4.0,,4.2,,4.275,4.4,4.45,,,,
1997-03-14,4.0,,,,4.01,4.025,,4.2,,4.3,4.4,4.45,,,,
1997-03-17,3.95,,,,3.9699999999999998,4.0,,4.15,,4.25,4.35,4.45,,,,
1997-03-18,3.95,,,,3.9699999999999998,4.0,,4.15,,4.25,4.35,4.45,,,,
1997-03-19,4.0,,,,4.02,4.05,,4.15,,4.25,4.35,4.45,,,,
