Date,FIXFLOAT:1Y,FIXFLOAT:10Y,FIXFLOAT:12Y,FIXFLOAT:15Y,FIXFLOAT:18M,FIXFLOAT:2Y,FIXFLOAT:20Y,FIXFLOAT:3Y,FIXFLOAT:30Y,FIXFLOAT:4Y,FIXFLOAT:5Y,FIXFLOAT:7Y,DEPOSIT:1D,DEPOSIT:1M,DEPOSIT:3M,DEPOSIT:6M
21-Jan-2011,0.54,3.1125,3.285,3.42,0.72,0.903,3.63,1.3038,3.6475,1.715,2.07,2.6,0.02834,0.19575,0.25033,0.41983
24-Jan-2011,0.535,3.085,3.26,3.395,0.71,0.89,3.6075,1.295,3.66,1.695,2.04,2.57,0.01727,0.19228,0.24799,0.41343
25-Jan-2011,0.53,3.085,3.29,3.41,0.6981,0.87,3.625,1.268,3.655,1.673,2.03,2.58,-0.01196,0.18696,0.22955,0.39429
26-Jan-2011,0.5225,3.065,3.245,3.38,0.6894,0.848,3.585,1.23,3.645,1.62,1.9938,2.535,0.10218,0.17468,0.23648,0.39873
27-Jan-2011,0.5225,3.078,3.258,3.385,0.7025,0.86,3.595,1.233,3.66,1.613,1.983,2.535,0.16021,0.185,0.23286,0.39437
28-Jan-2011,0.5214,3.057,3.2425,3.385,0.6881,0.8475,3.575,1.2175,3.615,1.5925,1.9488,2.52,0.19597,0.18107,0.23747,0.39986
31-Jan-2011,0.5325,3.02,3.23,3.345,0.6819,0.835,3.55,1.19,3.595,1.55,1.9,2.48,0.12923,0.21683,0.25197,0.41018
1-Feb-2011,0.535,3.0775,3.285,3.41,0.695,0.86,3.605,1.215,3.645,1.58,1.933,2.515,0.15658,0.19613,0.24201,0.39585
2-Feb-2011,0.54,3.105,3.32,3.45,0.705,0.88,3.655,1.235,3.665,1.595,1.955,2.55,0.12211,0.1739,0.22266,0.38718
3-Feb-2011,0.54,3.1,3.285,3.42,0.69,0.87,3.635,1.225,3.665,1.59,1.95,2.538,,,,
4-Feb-2011,0.54,3.1,3.285,3.42,0.69,0.87,3.635,1.225,3.665,1.59,1.95,2.538,,,,
7-Feb-2011,0.5453,3.24,3.435,3.54,0.75,0.948,3.76,1.355,3.775,1.75,2.128,2.685,0.07125,0.17955,0.22647,0.38584
8-Feb-2011,0.528,3.215,3.395,3.515,0.725,0.92,3.7,1.33,3.765,1.74,2.125,2.678,-0.07174,0.14883,0.22188,0.37929
9-Feb-2011,0.535,3.265,3.4425,3.5825,0.7344,0.9475,3.7525,1.3675,3.84,1.779,2.165,2.725,0.01432,0.12332,0.18684,0.35993
10-Feb-2011,0.4975,3.2,3.388,3.505,0.6919,0.9169,3.7,1.32,3.7525,1.728,2.12,2.67,-0.07198,0.11317,0.18531,0.35636
11-Feb-2011,0.5225,3.165,3.3488,3.473,0.7144,0.915,3.675,1.325,3.7225,1.739,2.125,2.65,-0.01401,0.11674,0.17938,0.33186
14-Feb-2011,0.5175,3.175,3.355,3.4875,0.72,0.9325,3.685,1.34,3.715,1.75,2.13,2.655,-0.01411,0.12927,0.18694,0.33666
15-Feb-2011,0.515,3.1408,3.335,3.47,0.7238,0.9244,3.675,1.343,3.715,1.74,2.125,2.65,-0.01463,0.13287,0.18758,0.3413
16-Feb-2011,0.5025,3.1277,3.2975,3.44,0.7188,0.9325,3.65,1.34,3.6675,1.745,2.115,2.64,-0.04457,0.09819,0.14138,0.31145
17-Feb-2011,0.485,3.062,3.2475,3.3675,0.6875,0.895,3.5825,1.298,3.6175,1.685,2.05,2.57,0.01138,0.07694,0.13627,0.29149
18-Feb-2011,0.47,3.0608,3.2625,3.3925,0.6706,0.87,3.6025,1.2707,3.63,1.67,2.0332,2.585,0.00249,0.06641,0.12014,0.26125
21-Feb-2011,0.445,3.085,3.2625,3.395,0.65,0.855,3.605,1.26,3.63,1.655,2.03,2.575,0.0144,0.05247,0.11453,0.25876
22-Feb-2011,0.423,3.0067,3.185,3.34,0.6231,0.825,3.56,1.223,3.5688,1.603,1.955,2.5,0.01199,0.05345,0.11125,0.25891
23-Feb-2011,0.41,3.045,3.235,3.405,0.61,0.8175,3.6175,1.22,3.6525,1.6025,1.9625,2.51,-0.04912,0.04434,0.0891,0.25036
24-Feb-2011,0.41,2.985,3.18,3.35,0.6,0.8,3.57,1.195,3.59,1.57,1.91,2.465,0.00889,0.02915,0.07988,0.21385
25-Feb-2011,0.435,3.03,3.225,3.385,0.6575,0.865,3.585,1.2725,3.615,1.6475,1.99,2.515,0.10483,0.09569,0.1296,0.28054
28-Feb-2011,0.4275,3.02,3.225,3.35,0.625,0.84,3.565,1.25,3.595,1.615,1.96,2.51,0.12352,0.1208,0.13556,0.27997
1-Mar-2011,0.4203,3.065,3.265,3.385,0.6175,0.8325,3.6,1.25,3.63,1.6338,2,2.545,-0.0214,0.05296,0.08089,0.23412
2-Mar-2011,0.4175,3.045,3.25,3.385,0.625,0.8475,3.6,1.255,3.625,1.635,2,2.535,0.0354,0.06549,0.09836,0.25624
3-Mar-2011,0.433,3.0483,3.255,3.3975,0.6375,0.85,3.615,1.2625,3.6325,1.645,2.005,2.55,0.00585,0.08201,0.10473,0.25766
4-Mar-2011,0.445,3.085,3.275,3.405,0.6525,0.87,3.6225,1.2925,3.64,1.675,2.03,2.57,0.01503,0.09506,0.11896,0.26893
7-Mar-2011,0.4603,3.0575,3.253,3.3725,0.665,0.875,3.5925,1.2875,3.6175,1.665,2.02,2.545,0.004,0.11208,0.13291,0.28274
8-Mar-2011,0.4903,3.0275,3.2175,3.3725,0.68,0.89,3.5875,1.29,3.6125,1.6525,1.9925,2.525,0.00142,0.12308,0.15353,0.30782
9-Mar-2011,0.48,3.005,3.2,3.325,0.675,0.875,3.5325,1.2725,3.5625,1.6325,1.97,2.5,0.02956,0.13526,0.16494,0.31571
10-Mar-2011,0.455,2.9475,3.1225,3.25,0.645,0.8425,3.47,1.235,3.5,1.5925,1.925,2.445,0.02843,0.13284,0.15794,0.31202
11-Mar-2011,0.4788,2.973,3.1463,3.255,0.6725,0.8525,3.4575,1.2425,3.4875,1.595,1.925,2.455,0.05723,0.14239,0.17483,0.32816
14-Mar-2011,0.4625,2.96,3.135,3.248,0.655,0.84,3.45,1.22,3.46,1.59,1.925,2.45,0.02598,0.14313,0.18001,0.33513
15-Mar-2011,0.4575,2.875,3.05,3.195,0.625,0.8075,3.3975,1.18,3.4275,1.535,1.8625,2.38,-0.00034,0.14849,0.18011,0.335
16-Mar-2011,0.435,2.9275,3.103,3.223,0.625,0.8125,3.418,1.1875,3.455,1.54,1.88,2.405,0.02796,0.15556,0.18335,0.33645
17-Mar-2011,0.4475,2.885,3.06,3.175,0.6225,0.79,3.36,1.1675,3.4,1.535,1.86,2.365,0.00011,0.13759,0.17369,0.32982
18-Mar-2011,0.42,2.8675,3.04,3.15,0.6,0.78,3.34,1.149,3.3688,1.509,1.845,2.355,0.03463,0.12903,0.15813,0.30937
21-Mar-2011,0.4175,2.902,3.06,3.185,0.605,0.8025,3.38,1.17,3.43,1.53,1.883,2.39,0.04922,0.10486,0.14167,0.28844
22-Mar-2011,0.4475,2.9195,3.095,3.213,0.6225,0.82,3.3975,1.1925,3.4413,1.5575,1.91,2.42,0.01919,0.1082,0.14993,0.29828
23-Mar-2011,0.4225,2.8813,3.0525,3.145,0.6125,0.8,3.37,1.18,3.41,1.5375,1.86,2.375,0.0479,0.13102,0.16037,0.30787
24-Mar-2011,0.4325,2.8423,3.0065,3.1315,0.606,0.795,3.345,1.155,3.36,1.5,1.855,2.353,0.1053,0.12839,0.17313,0.31788
25-Mar-2011,0.4425,2.8527,3.0325,3.1575,0.6204,0.8025,3.3725,1.17,3.385,1.53,1.8625,2.365,0.07151,0.13924,0.17841,0.32138
28-Mar-2011,0.4675,2.938,3.108,3.233,0.6725,0.86,3.445,1.25,3.465,1.615,1.94,2.44,0.06455,0.14056,0.17836,0.32997
29-Mar-2011,0.475,2.885,3.045,3.19,0.6685,0.855,3.415,1.233,3.44,1.5675,1.895,2.385,0.20954,0.17694,0.21801,0.35551
30-Mar-2011,0.515,2.973,3.138,3.275,0.7056,0.898,3.483,1.288,3.5025,1.643,1.965,2.46,0.20841,0.18684,0.23351,0.36849
31-Mar-2011,0.5175,2.935,3.1,3.25,0.6887,0.875,3.475,1.26,3.4825,1.615,1.925,2.425,0.26743,0.23572,0.25315,0.38832
1-Apr-2011,0.525,2.945,3.108,3.263,0.7228,0.915,3.478,1.3,3.5188,1.65,1.975,2.458,0.22432,0.25505,0.27023,0.39626
4-Apr-2011,0.5075,2.89,3.06,3.23,0.6919,0.8828,3.445,1.28,3.465,1.62,1.9378,2.41,0.17269,0.24415,0.26241,0.39753
5-Apr-2011,0.465,2.845,3,3.16,0.6553,0.84,3.375,1.23,3.395,1.5725,1.893,2.36,0.112,0.18721,0.22128,0.35721
6-Apr-2011,0.4875,2.88,3.03,3.195,0.6763,0.875,3.41,1.275,3.455,1.623,1.925,2.395,0.08026,0.16271,0.20781,0.35791
7-Apr-2011,0.49,2.903,3.055,3.208,0.691,0.895,3.413,1.29,3.4325,1.64,1.94,2.405,0.07005,0.18908,0.22394,0.3673
8-Apr-2011,0.4575,2.9083,3.1,3.27,0.6638,0.86,3.475,1.27,3.495,1.64,1.953,2.428,0.05833,0.18499,0.22924,0.37698
11-Apr-2011,0.4625,2.965,3.14,3.29,0.6638,0.863,3.51,1.283,3.53,1.653,1.97,2.44,0.06058,0.16225,0.2093,0.36064
12-Apr-2011,0.48,2.9225,3.11,3.25,0.665,0.865,3.49,1.2665,3.52,1.629,1.9375,2.423,0.05196,0.17861,0.22658,0.36406
13-Apr-2011,0.4975,2.91,3.098,3.265,0.6837,0.87,3.475,1.265,3.49,1.625,1.928,2.408,0.10196,0.20828,0.25261,0.38851
14-Apr-2011,0.4775,2.88,3.053,3.23,0.6475,0.828,3.46,1.218,3.475,1.575,1.89,2.375,0.03855,0.2239,0.27206,0.40147
15-Apr-2011,0.435,2.845,2.995,3.203,0.6144,0.788,3.425,1.165,3.435,1.53,1.85,2.338,0.02216,0.17285,0.21787,0.36021
18-Apr-2011,0.4425,2.815,3,3.17,0.5944,0.763,3.395,1.138,3.415,1.498,1.818,2.31,0.03304,0.15262,0.20099,0.35263
19-Apr-2011,0.4365,2.825,2.99,3.185,0.6119,0.78,3.4075,1.155,3.4275,1.515,1.835,2.32,0.09196,0.18771,0.22682,0.37103
20-Apr-2011,0.438,2.8475,3.02,3.22,0.605,0.778,3.438,1.1575,3.4575,1.523,1.85,2.345,0.20869,0.18047,0.23271,0.36576
21-Apr-2011,0.44,2.89,3.0425,3.19,0.6125,0.79,3.46,1.1525,3.44,1.5213,1.883,2.375,0.09795,0.19745,0.24035,0.37004
22-Apr-2011,,2.89,3.05,3.24,0.6025,0.79,3.46,1.165,3.51,1.55,1.883,2.375,,,,
25-Apr-2011,0.45,2.88,3.05,3.245,0.6125,0.8,3.45,1.17,3.51,1.54,1.87,2.37,0.17769,0.20855,0.24472,0.37751
26-Apr-2011,0.494,2.88,3.05,3.228,0.655,0.823,3.45,1.18,3.51,1.545,1.868,2.37,0.24061,0.26312,0.29345,0.42311
27-Apr-2011,0.4625,2.85,3.02,3.1925,0.6225,0.798,3.42,1.1575,3.5,1.515,1.843,2.35,0.23989,0.24786,0.28051,0.42057
28-Apr-2011,0.445,2.823,2.985,3.1788,0.6063,0.768,3.39,1.12,3.5,1.47,1.798,2.305,0.17961,0.22074,0.26045,0.38432
29-Apr-2011,0.455,2.798,2.95,3.15,0.6131,0.765,3.365,1.109,3.5,1.455,1.768,2.28,0.14949,0.22633,0.26859,0.38021
2-May-2011,0.46,2.798,2.95,3.1375,0.59,0.765,3.375,1.103,3.44,,1.768,2.28,,,,
3-May-2011,0.46,2.76,2.9375,3.148,0.6069,0.768,3.35,1.115,3.41,1.465,1.778,2.26,0.08863,0.22608,0.26791,0.38544
4-May-2011,0.475,2.805,2.975,3.1515,0.635,0.778,3.3725,1.123,3.43,1.465,1.785,2.29,0.02857,0.21661,0.27237,0.39268
5-May-2011,0.475,2.798,2.97,3.148,0.6294,0.78,3.36,1.12,3.385,1.465,1.78,2.283,-0.00355,0.19636,0.2517,0.37638
6-May-2011,0.485,2.78,2.955,3.13,0.6344,0.785,3.35,1.118,3.355,1.45,1.768,2.268,0.09316,0.20694,0.2635,0.38872
9-May-2011,0.47,2.765,2.94,3.1175,0.605,0.77,3.335,1.103,3.35,1.445,1.75,2.255,0.14442,0.20421,0.26157,0.38774
10-May-2011,0.475,2.738,2.9175,3.1,0.6175,0.76,3.3113,1.09,3.3275,1.42,1.728,2.225,0.20368,0.21103,0.26416,0.39071
11-May-2011,0.473,2.76,2.925,3.113,0.6075,0.768,3.3175,1.098,3.3325,1.4375,1.748,2.245,0.17206,0.23127,0.2766,0.39484
12-May-2011,0.4625,2.67,2.845,3.025,0.595,0.738,3.2525,1.04,3.25,1.3525,1.653,2.155,0.14127,0.22864,0.27066,0.38958
13-May-2011,0.468,2.69,2.87,3.055,0.6088,0.748,3.25,1.058,3.27,1.385,1.685,2.18,0.11176,0.24128,0.27882,0.39235
16-May-2011,0.475,2.65,2.825,3.018,0.6125,0.748,3.225,1.053,3.2375,1.3575,1.653,2.145,0.05329,0.23963,0.28337,0.3966
17-May-2011,0.475,2.65,2.83,3,0.585,0.748,3.225,1.053,3.295,1.3575,1.653,2.145,,,,
18-May-2011,0.468,2.635,2.8138,3.005,0.6031,0.738,3.21,1.045,3.225,1.36,1.648,2.14,0.11155,0.24092,0.2846,0.39775
19-May-2011,0.465,2.69,2.845,3.05,0.6069,0.748,3.25,1.068,3.275,1.3913,1.688,2.178,0.14093,0.20858,0.26961,0.38305
20-May-2011,0.448,2.673,2.85,3.035,0.5844,0.728,3.25,1.048,3.27,1.37,1.67,2.158,0.06093,0.18986,0.25514,0.37416
23-May-2011,0.443,2.595,2.77,2.96,0.5781,0.71,3.165,1.003,3.195,1.308,1.6,2.093,0.08102,0.17523,0.23771,0.36749
24-May-2011,0.458,2.618,2.79,2.995,0.5863,0.718,3.2,1.018,3.23,1.328,1.623,2.113,0.13969,0.22011,0.26635,0.38672
25-May-2011,0.4653,2.573,2.7538,2.945,0.5794,0.7,3.1401,0.993,3.1475,1.2975,1.588,2.08,0.19817,0.21962,0.27294,0.39074
26-May-2011,0.46,2.603,2.78,2.978,0.59,0.718,3.18,1.065,3.215,1.32,1.665,2.103,0.19841,0.22032,0.2731,0.38801
27-May-2011,0.453,2.598,2.7688,2.965,0.58,0.715,3.1725,1.018,3.18,1.325,1.615,2.1,0.17653,0.19934,0.24726,0.37715
30-May-2011,0.44,2.613,2.8,2.998,0.5706,0.7,3.16,1.003,3.22,1.3175,1.618,2.113,,0.19878,0.24622,0.37311
31-May-2011,0.445,2.678,2.8575,3.0675,0.5725,0.72,3.28,1.038,3.315,1.36,1.668,2.165,0.11119,0.19889,0.24344,0.37366
1-Jun-2011,0.445,2.645,2.825,3.045,0.5766,0.71,3.255,1.023,3.2925,1.343,1.653,2.135,0.02115,0.18929,0.23615,0.37022
2-Jun-2011,0.4375,2.588,2.768,2.97,0.55,0.688,3.16,0.985,3.21,1.298,1.595,2.088,0.16919,0.19855,0.24633,0.37251
3-Jun-2011,0.443,2.61,2.77,2.983,0.5525,0.695,3.185,1.003,3.235,1.308,1.615,2.105,0.10021,0.1867,0.23967,0.36879
6-Jun-2011,0.428,2.605,2.785,2.993,0.5625,0.67,3.2,0.98,3.2175,1.298,1.598,2.09,0.07916,0.18271,0.23308,0.3637
7-Jun-2011,0.445,2.658,2.8145,3.05,0.57,0.695,3.245,1.015,3.2975,1.35,1.66,2.16,0.0485,0.17833,0.22902,0.36249
8-Jun-2011,0.425,2.61,2.79,3.005,0.555,0.663,3.215,0.968,3.2525,1.295,1.61,2.098,0.04843,0.17468,0.22792,0.35494
9-Jun-2011,0.41,2.598,2.78,2.99,0.5275,0.655,3.21,0.965,3.2775,1.29,1.605,2.098,0.04841,0.15885,0.21367,0.35178
10-Jun-2011,0.3975,2.603,2.7913,2.995,0.5281,0.648,3.205,0.958,3.245,1.283,1.598,2.09,0.04838,0.16491,0.20643,0.34103
13-Jun-2011,0.418,2.645,2.8275,3.03,0.5382,0.668,3.25,0.985,3.315,1.32,1.635,2.133,0.01952,0.16512,0.2032,0.33822
14-Jun-2011,0.428,2.67,2.855,3.06,0.5575,0.688,3.285,1.008,3.35,1.347,1.67,2.165,0.04861,0.17312,0.22402,0.3501
15-Jun-2011,0.425,2.705,2.8875,3.1,0.5613,0.695,3.31,1.03,3.3825,1.371,1.695,2.193,0.10781,0.18392,0.22337,0.34941
16-Jun-2011,0.445,2.628,2.8285,3.035,0.5625,0.675,3.25,0.985,3.3,1.32,1.62,2.125,0.10571,0.18366,0.22429,0.34198
17-Jun-2011,0.435,2.62,2.8125,3.0175,0.5531,0.68,3.235,0.99,3.3,1.3205,1.63,2.115,0.12536,0.17383,0.20669,0.32351
20-Jun-2011,0.423,2.58,2.7675,2.977,0.5419,0.658,3.205,0.973,3.26,1.293,1.598,2.08,0.10563,0.16885,0.19923,0.31792
21-Jun-2011,0.418,2.595,2.7825,3.008,0.5347,0.653,3.225,0.965,3.27,1.295,1.605,2.095,0.07614,0.17021,0.20314,0.31659
22-Jun-2011,0.405,2.6,2.78,2.995,0.5269,0.645,3.225,0.958,3.29,1.293,1.595,2.095,0.07599,0.17326,0.1971,0.306
23-Jun-2011,0.408,2.588,2.77,2.985,0.5238,0.643,3.215,0.95,3.2525,1.28,1.585,2.08,0.01693,0.16194,0.1977,0.30243
24-Jun-2011,0.405,2.598,2.77,2.985,0.5228,0.643,3.2,0.955,3.29,1.27,1.593,2.09,0.017,0.16393,0.19721,0.29909
27-Jun-2011,0.41,2.555,2.74,2.945,0.495,0.615,3.18,0.915,3.23,1.24,1.545,2.045,0.07635,0.17009,0.20246,0.29618
28-Jun-2011,0.405,2.583,2.769,3,0.5175,0.628,3.22,0.933,3.2875,1.266,1.575,2.078,0.13518,0.19044,0.207,0.3044
29-Jun-2011,0.408,2.65,2.82,3.0425,0.52,0.658,3.26,0.975,3.37,1.312,1.635,2.135,0.16464,0.16972,0.191,0.28859
30-Jun-2011,0.4,2.648,2.8315,3.048,0.5219,0.643,3.28,0.965,3.37,1.31,1.635,2.1355,0.16485,0.17912,0.1891,0.28798
1-Jul-2011,0.398,2.7,2.885,3.09,0.5294,0.655,3.345,0.99,3.375,1.351,1.68,2.1805,0.12775,0.18333,0.20648,0.30044
4-Jul-2011,0.405,2.718,2.9175,3.085,0.5369,0.668,3.3325,1.01,3.38,1.368,1.698,2.2005,,0.17156,0.20272,0.3033
5-Jul-2011,0.405,2.68,2.8625,3.05,0.5331,0.663,3.3125,0.99,3.37,1.345,1.675,2.1725,0.04708,0.16911,0.20513,0.30104
6-Jul-2011,0.405,2.65,2.8475,3.025,0.5288,0.65,3.28,0.978,3.3275,1.315,1.638,2.1305,0.04699,0.17795,0.21606,0.31212
7-Jul-2011,0.4,2.65,2.8425,3.015,0.5269,0.648,3.275,0.975,3.335,1.323,1.645,2.1405,0.04699,0.17795,0.20638,0.29535
8-Jul-2011,0.39,2.64,2.83,3.01,0.52,0.65,3.27,0.98,3.345,1.3225,1.635,2.1325,0.04674,0.17371,0.20595,0.29904
11-Jul-2011,0.39,2.545,2.7425,2.9,0.5,0.615,3.155,0.913,3.235,1.24,1.54,2.0475,0.0478,0.1658,0.20591,0.29276
12-Jul-2011,0.38,2.51,2.71,2.89,0.4812,0.585,3.11,0.89,3.1975,1.21,1.505,2.0105,0.07801,0.16975,0.19648,0.28718
13-Jul-2011,0.378,2.565,2.73,2.9175,0.4944,0.615,3.1625,0.925,3.23,1.253,1.565,2.0655,0.13744,0.15462,0.17907,0.27312
14-Jul-2011,0.368,2.538,2.72,2.91,0.4788,0.595,3.144,0.903,3.21,1.23,1.533,2.0355,0.16628,0.15924,0.18191,0.26056
15-Jul-2011,0.355,2.53,2.71,2.915,0.4688,0.58,3.15,0.89,3.235,1.218,1.52,2.0255,0.13631,0.18062,0.19655,0.27322
18-Jul-2011,0.368,2.495,2.6675,2.895,0.475,0.583,3.105,0.878,3.22,1.1875,1.495,1.9905,0.13744,0.18061,0.20108,0.2666
19-Jul-2011,0.36,2.565,2.7425,2.95,0.4825,0.603,3.1625,0.91,3.2675,1.2375,1.548,2.0555,0.10743,0.17659,0.19481,0.26311
20-Jul-2011,0.385,2.58,2.7725,2.985,0.5,0.62,3.23,0.933,3.275,1.26,1.565,2.0805,0.13744,0.16622,0.19971,0.26896
21-Jul-2011,0.39,2.575,2.7625,2.99,0.5056,0.623,3.23,0.933,3.33,1.26,1.56,2.0725,0.0768,0.1804,0.20886,0.29215
22-Jul-2011,0.375,2.545,2.76,2.972,0.4881,0.603,3.25,0.915,3.33,1.243,1.548,2.0555,0.09677,0.18555,0.21915,0.29267
25-Jul-2011,0.375,2.53,2.735,2.9435,0.4875,0.6,3.215,0.9,3.285,1.225,1.525,2.0305,0.04641,0.17051,0.20884,0.29105
26-Jul-2011,0.37,2.555,2.745,2.961,0.4853,0.603,3.2413,0.913,3.3175,1.243,1.548,2.0555,0.04609,0.16523,0.20413,0.28662
27-Jul-2011,0.335,2.515,2.72,2.929,0.4425,0.56,3.215,0.875,3.295,1.203,1.51,2.0155,0.04577,0.15773,0.18012,0.26494
28-Jul-2011,0.333,2.495,2.695,2.895,0.4425,0.55,3.185,0.855,3.2575,1.175,1.48,1.9925,-0.01468,0.11649,0.14982,0.24816
29-Jul-2011,0.313,2.468,2.66,2.8715,0.4219,0.533,3.15,0.835,3.235,1.153,1.455,1.9575,0.00558,0.11154,0.15238,0.22778
1-Aug-2011,0.323,2.418,2.6238,2.848,0.42,0.523,3.125,0.805,3.2,1.11,1.413,1.9175,0.07862,0.15976,0.20703,0.25634
2-Aug-2011,0.32,2.305,2.514,2.753,0.4125,0.505,3.035,0.76,3.14,1.06,1.338,1.8205,0.07939,0.16848,0.20519,0.25924
3-Aug-2011,0.35,2.26,2.475,2.7,0.4205,0.52,2.98,0.775,3.055,1.048,1.32,1.7855,0.09535,0.19021,0.22062,0.27224
4-Aug-2011,0.343,2.255,2.465,2.708,0.4344,0.53,2.97,0.785,3.03,1.06,1.32,1.7855,0.09648,0.17508,0.20464,0.24769
5-Aug-2011,0.315,2.188,2.3975,2.625,0.405,0.495,2.915,0.748,2.98,1.008,1.26,1.7155,0.04489,0.16524,0.19475,0.23172
8-Aug-2011,0.278,2.208,2.4388,2.661,0.375,0.47,2.9475,0.725,3.02,0.98,1.245,1.72,0.01593,0.11863,0.12124,0.18969
9-Aug-2011,0.278,2.208,2.438,2.653,0.375,0.47,2.945,0.725,3.01,,1.245,1.72,,,,
10-Aug-2011,-0.125,1.975,2.2,2.475,-0.025,0.1,2.75,0.37,2.775,0.66,1,1.48,-0.02764,0.01711,-0.0119,-0.06622
11-Aug-2011,-0.4375,1.89,2.125,2.38,-0.06,0.0075,2.69,0.275,2.75,0.55,0.84,1.44,-0.13202,-0.72349,-0.6987,-0.99258
12-Aug-2011,-0.21,2.015,2.25,2.5,-0.1003,0.0575,2.8,0.37,2.85,0.665,0.975,1.495,0.10085,,-0.36204,-0.53475
15-Aug-2011,-0.0275,1.9983,2.31,2.6,0.135,0.225,2.92,0.5,3.04,0.76,1.04,1.54,0.07688,0.08434,-0.00981,-0.19255
16-Aug-2011,-0.195,2.045,2.33,2.7,0.12,0.085,2.885,0.42,2.965,0.675,0.965,1.49,0.13863,0.12276,-0.05661,-0.19422
17-Aug-2011,-0.2675,1.98,2.33,2.7,0.12,-0.035,2.85,0.285,2.965,0.585,0.89,1.435,0.23075,0.022,-0.17751,-0.50364
18-Aug-2011,-0.05,1.91,2.33,2.7,0.12,-0.0175,2.825,0.305,2.91,0.57,0.86,1.38,0.10849,0.0463,-0.17152,-0.63274
19-Aug-2011,0.01,1.94,2.33,2.7,0.12,0.1163,2.8525,0.355,3.025,0.63,0.955,1.44,0.18859,0.17148,0.15353,-0.21998
22-Aug-2011,-0.115,1.97,2.24,2.515,-0.0006,0.115,2.87,0.3525,2.975,0.68,0.93,1.4225,1.01358,0.22385,0.11304,-0.20944
23-Aug-2011,-0.08,2.005,2.25,2.54,0.035,0.1963,2.89,0.45,2.95,0.723,0.995,1.49,0.1385,0.17781,0.10928,-0.13503
24-Aug-2011,-0.125,1.96,2.18,2.503,-0.02,0.115,2.8513,0.42,2.97,0.6963,0.96,1.46,0.04791,0.13704,0.03055,-0.17134
25-Aug-2011,-0.1,2.01,2.23,2.535,0.015,0.145,2.878,0.455,2.94,0.75,1.01,1.513,0.10853,0.12981,-0.03426,-0.20182
26-Aug-2011,-0.075,2.005,2.22,2.545,0.02,0.15,2.888,0.46,2.9,0.753,1.01,1.515,0.09789,0.11806,0.02815,-0.16497
29-Aug-2011,-0.01,2.05,2.24,2.565,0.08,0.195,2.92,0.503,2.98,0.785,1.045,1.55,0.10566,0.13403,0.03155,-0.09286
30-Aug-2011,-0.01,2.05,2.24,2.565,0.08,0.195,2.92,0.503,2.98,0.785,1.045,1.55,,,,
31-Aug-2011,-0.075,1.995,2.23,2.525,0.025,0.145,2.88,0.468,2.95,0.74,0.993,1.51,0.17124,0.131,0.07445,-0.02699
1-Sep-2011,-0.085,1.978,2.19,2.53,0.01,0.13,2.873,0.425,2.938,0.72,0.978,1.475,0.08017,0.09162,0.03323,-0.03255
2-Sep-2011,-0.205,1.918,2.158,2.455,-0.065,0.0975,2.798,0.38,2.858,0.665,0.92,1.405,0.01858,0.07725,-0.05104,-0.19213
5-Sep-2011,-0.205,1.79,2.019,2.415,-0.065,0.03,2.67,0.2795,2.705,0.6125,0.8025,1.3775,,0.03693,-0.13107,-0.29658
6-Sep-2011,-0.24,1.755,1.9611,2.273,-0.115,0.0225,2.6075,0.3,2.675,0.5486,0.795,1.275,0.08006,0.04775,-0.1924,-0.33793
7-Sep-2011,-0.17,1.74,1.97,2.265,-0.0588,0.06,2.62,0.31,2.735,0.6136,0.81,1.255,0.16954,0.07285,-0.05389,-0.16445
8-Sep-2011,-0.095,1.708,1.93,2.223,0.0138,0.11,2.57,0.34,2.75,0.57,0.795,1.25,0.22994,0.12261,-0.02065,-0.1294
9-Sep-2011,0.035,1.708,1.91,2.2,0.1238,0.19,2.53,0.41,2.765,0.623,0.84,1.26,0.19961,0.16157,0.11296,0.00527
12-Sep-2011,0.0378,1.6725,1.89,2.195,0.1091,0.175,2.5,0.4175,2.585,0.62,0.82,1.2425,0.13992,0.2177,0.21576,0.09518
13-Sep-2011,-0.015,1.678,1.89,2.186,0.07,0.155,2.52,0.41,2.57,0.6113,0.823,1.255,0.13664,0.19746,0.18858,0.03693
14-Sep-2011,-0.055,1.68,1.88,2.175,0.005,0.133,2.5,0.395,2.4975,0.6001,0.825,1.245,0.16729,0.18856,0.06477,-0.12982
15-Sep-2011,0.015,1.7475,1.925,2.209,0.045,0.18,2.5575,0.414,2.585,0.6353,0.8665,1.3,0.16751,0.20679,0.09791,-0.09278
16-Sep-2011,-0.015,1.79,1.975,2.265,0.085,0.175,2.6,0.445,2.648,0.69,0.913,1.355,0.12939,0.23584,0.22675,0.03159
19-Sep-2011,0.01,1.735,1.931,2.22,0.0925,0.188,2.5425,0.413,2.585,0.645,0.858,1.31,0.05221,0.23584,0.12609,-0.03095
20-Sep-2011,0.035,1.75,1.9325,2.207,0.135,0.215,2.53,0.44,2.565,0.66,0.89,1.315,0.22627,0.26697,0.23929,0.1161
21-Sep-2011,0.14,1.81,1.99,2.235,0.22,0.3,2.575,0.51,2.62,0.735,0.958,1.385,0.1977,0.24558,0.18622,0.04019
22-Sep-2011,0.2975,1.81,1.96,2.195,0.35,0.425,2.51,0.648,2.51,0.835,1.035,1.42,0.28224,0.36761,0.36737,0.30023
