,GJGB1 Index,GJGB10 Index,GJGB15 Index,GJGB2 Index,GJGB20 Index,GJGB3 Index,GJGB30 Index,GJGB4 Index,GJGB40 Index,GJGB5 Index,GJGB6 Index,GJGB7 Index,GJGB8 Index,GJGB9 Index
12/22/2009,0.142,1.259,1.734,0.171,2.086,0.223,2.274,0.325,2.32,0.463,0.566,0.746,0.869,1.059
12/23/2009,0.144,1.26,1.729,0.17,2.085,0.237,2.27,0.325,,0.463,0.571,0.753,0.869,1.059
12/24/2009,0.142,1.27,1.742,0.171,2.096,0.222,2.279,0.329,2.325,0.47,0.572,0.756,0.884,1.074
12/25/2009,0.142,1.28,1.744,0.17,2.101,0.225,2.278,0.337,2.325,0.478,0.582,0.768,0.899,1.085
12/28/2009,0.141,1.31,1.769,0.171,2.125,0.232,2.304,0.35,2.35,0.494,0.61,0.806,0.934,1.115
12/29/2009,0.141,1.305,1.756,0.161,2.116,0.219,2.296,0.337,2.344,0.484,0.598,0.789,0.923,1.11
12/30/2009,0.137,1.295,1.745,0.151,2.106,0.214,2.275,0.328,2.325,0.473,0.584,0.774,0.908,1.099
12/31/2009,0.139,1.295,1.743,0.152,2.106,0.233,2.275,0.33,,0.473,0.584,0.775,0.908,1.099
1/1/2010,0.139,1.295,1.743,0.152,2.106,0.241,2.275,0.33,,0.473,0.584,0.775,0.908,1.099
1/4/2010,0.139,1.329,1.761,0.16,2.12,0.228,2.29,0.347,2.34,0.499,0.615,0.811,0.944,1.134
1/5/2010,0.138,1.335,1.769,0.16,2.13,0.222,2.299,0.339,2.35,0.494,0.609,0.815,0.95,1.14
1/6/2010,0.137,1.341,1.778,0.165,2.14,0.224,2.305,0.345,2.36,0.505,0.623,0.83,0.964,1.149
1/7/2010,0.137,1.35,1.8,0.165,2.157,0.228,2.324,0.351,2.38,0.51,0.635,0.851,0.984,1.16
1/8/2010,0.138,1.365,1.808,0.175,2.163,0.234,2.325,0.359,2.385,0.525,0.649,0.869,1,1.175
1/11/2010,0.14,1.365,1.839,0.175,2.165,0.251,2.325,0.36,,0.525,0.649,0.866,1,1.175
1/12/2010,0.139,1.36,1.803,0.175,2.159,0.232,2.319,0.352,2.385,0.519,0.638,0.858,0.99,1.165
1/13/2010,0.137,1.336,1.787,0.169,2.144,0.227,2.308,0.343,2.385,0.51,0.623,0.83,0.96,1.135
1/14/2010,0.137,1.341,1.788,0.167,2.135,0.23,2.29,0.354,2.354,0.526,0.638,0.843,0.974,1.144
1/15/2010,0.138,1.33,1.784,0.165,2.13,0.224,2.285,0.348,2.35,0.524,0.629,0.83,0.959,1.129
1/18/2010,0.139,1.325,1.786,0.165,2.135,0.223,2.29,0.346,2.355,0.524,0.619,0.814,0.944,1.119
1/19/2010,0.139,1.335,1.833,0.165,2.149,0.244,2.308,0.384,2.374,0.519,0.659,0.865,0.999,1.179
1/20/2010,0.135,1.339,1.835,0.165,2.151,0.244,2.314,0.384,2.375,0.519,0.664,0.873,1.004,1.184
1/21/2010,0.134,1.349,1.83,0.165,2.145,0.252,2.316,0.394,2.375,0.53,0.678,0.893,1.021,1.195
1/22/2010,0.129,1.33,1.814,0.165,2.133,0.249,2.304,0.385,2.36,0.518,0.664,0.868,0.994,1.175
1/25/2010,0.129,1.345,1.819,0.165,2.14,0.252,2.31,0.39,2.364,0.524,0.675,0.884,1.009,1.189
1/26/2010,0.129,1.325,1.801,0.165,2.121,0.238,2.29,0.373,2.345,0.506,0.649,0.855,0.984,1.169
1/27/2010,0.124,1.315,1.795,0.164,2.115,0.229,2.288,0.362,2.345,0.494,0.633,0.834,0.969,1.154
1/28/2010,0.122,1.319,1.791,0.16,2.111,0.229,2.285,0.364,2.34,0.5,0.639,0.838,0.971,1.156
1/29/2010,0.124,1.325,1.8,0.164,2.123,0.23,2.295,0.364,2.35,0.5,0.64,0.84,0.974,1.159
2/1/2010,0.124,1.34,1.81,0.165,2.134,0.234,2.305,0.37,2.36,0.51,0.65,0.85,0.985,1.17
2/2/2010,0.123,1.355,1.828,0.164,2.155,0.244,2.325,0.383,2.38,0.529,0.673,0.879,1.009,1.19
2/3/2010,0.123,1.364,1.837,0.165,2.164,0.248,2.335,0.388,2.39,0.535,0.678,0.885,1.016,1.195
2/4/2010,0.123,1.385,1.85,0.166,2.175,0.254,2.338,0.396,2.395,0.55,0.698,0.914,1.044,1.215
2/5/2010,0.123,1.374,1.834,0.165,2.16,0.246,2.33,0.383,2.384,0.535,0.682,0.899,1.03,1.204
2/8/2010,0.124,1.365,1.825,0.163,2.154,0.239,2.325,0.373,2.38,0.524,0.668,0.884,1.015,1.19
2/9/2010,0.123,1.346,1.816,0.165,2.15,0.237,2.321,0.369,2.38,0.52,0.654,0.86,0.995,1.171
2/10/2010,0.123,1.335,1.821,0.165,2.16,0.237,2.331,0.364,2.39,0.515,0.647,0.85,0.985,1.16
2/11/2010,0.124,1.335,1.82,0.165,2.16,0.269,2.334,0.37,,0.515,0.651,0.849,0.984,1.159
2/12/2010,0.123,1.335,1.816,0.165,2.156,0.247,2.326,0.373,2.385,0.525,0.659,0.859,0.99,1.165
2/15/2010,0.124,1.33,1.821,0.165,2.168,0.246,2.34,0.372,2.4,0.519,0.648,0.835,0.971,1.154
2/16/2010,0.124,1.33,1.829,0.165,2.178,0.245,2.353,0.37,2.41,0.51,0.644,0.825,0.965,1.15
2/17/2010,0.124,1.331,1.828,0.161,2.175,0.24,2.35,0.365,2.403,0.51,0.649,0.834,0.969,1.153
2/18/2010,0.123,1.325,1.825,0.16,2.17,0.235,2.345,0.36,2.4,0.506,0.649,0.834,0.969,1.15
2/19/2010,0.124,1.34,1.834,0.16,2.179,0.236,2.355,0.369,2.405,0.515,0.659,0.849,0.985,1.164
2/22/2010,0.124,1.351,1.839,0.16,2.18,0.24,2.355,0.38,2.404,0.53,0.674,0.869,1,1.179
2/23/2010,0.124,1.34,1.831,0.16,2.17,0.234,2.34,0.373,2.39,0.525,0.664,0.859,0.99,1.169
2/24/2010,0.123,1.329,1.824,0.16,2.169,0.226,2.34,0.363,2.388,0.515,0.648,0.834,0.969,1.153
2/25/2010,0.122,1.305,1.806,0.16,2.151,0.221,2.324,0.351,2.374,0.5,0.628,0.804,0.939,1.128
2/26/2010,0.123,1.305,1.801,0.165,2.146,0.225,2.31,0.359,2.36,0.505,0.634,0.81,0.94,1.129
3/1/2010,0.125,1.315,1.803,0.165,2.149,0.225,2.315,0.361,2.36,0.51,0.64,0.82,0.949,1.138
3/2/2010,0.124,1.304,1.804,0.165,2.155,0.219,2.319,0.35,2.365,0.504,0.634,0.814,0.94,1.128
3/3/2010,0.123,1.34,1.804,0.165,2.14,0.218,2.324,0.35,2.365,0.505,0.633,0.819,0.943,1.129
3/4/2010,0.122,1.335,1.804,0.156,2.145,0.207,2.334,0.334,2.37,0.489,0.613,0.797,0.926,1.119
3/5/2010,0.123,1.315,1.796,0.151,2.135,0.197,2.329,0.32,2.36,0.474,0.598,0.779,0.909,1.099
3/8/2010,0.125,1.325,1.806,0.15,2.145,0.198,2.335,0.324,2.369,0.479,0.604,0.788,0.919,1.107
3/9/2010,0.124,1.313,1.791,0.15,2.135,0.197,2.315,0.322,2.353,0.474,0.595,0.776,0.911,1.096
3/10/2010,0.123,1.31,1.789,0.15,2.134,0.197,2.29,0.327,2.345,0.478,0.594,0.768,0.9,1.09
3/11/2010,0.123,1.325,1.798,0.15,2.14,0.198,2.295,0.333,2.35,0.484,0.604,0.789,0.925,1.114
3/12/2010,0.123,1.349,1.809,0.15,2.144,0.198,2.29,0.343,2.344,0.525,0.626,0.818,0.959,1.144
3/15/2010,0.124,1.349,1.814,0.15,2.149,0.199,2.297,0.342,2.35,0.52,0.623,0.809,0.954,1.144
3/16/2010,0.123,1.35,1.824,0.15,2.159,0.2,2.312,0.338,2.37,0.51,0.613,0.804,0.95,1.144
3/17/2010,0.121,1.355,1.833,0.15,2.171,0.204,2.315,0.345,2.37,0.515,0.631,0.82,0.964,1.154
3/18/2010,0.123,1.374,1.85,0.15,2.175,0.211,2.312,0.365,2.365,0.533,0.655,0.849,0.993,1.179
3/19/2010,0.123,1.37,1.845,0.15,2.17,0.206,2.3,0.362,2.35,0.53,0.645,0.844,0.99,1.178
3/22/2010,0.125,1.37,1.87,0.15,2.17,0.205,2.3,0.373,,0.53,0.645,0.844,0.99,1.178
3/23/2010,0.124,1.355,1.828,0.15,2.151,0.202,2.28,0.352,2.33,0.514,0.625,0.824,0.97,1.16
3/24/2010,0.123,1.346,1.815,0.15,2.135,0.198,2.265,0.344,2.31,0.51,0.614,0.814,0.96,1.149
3/25/2010,0.123,1.369,1.828,0.156,2.14,0.212,2.269,0.361,2.31,0.534,0.643,0.849,0.995,1.176
3/26/2010,0.123,1.385,1.829,0.168,2.14,0.219,2.271,0.37,2.309,0.553,0.663,0.871,1.02,1.194
3/29/2010,0.124,1.408,1.861,0.175,2.173,0.236,2.305,0.375,2.345,0.564,0.679,0.889,1.04,1.219
3/30/2010,0.124,1.4,1.865,0.175,2.184,0.241,2.315,0.37,2.355,0.554,0.67,0.879,1.034,1.214
3/31/2010,0.123,1.4,1.855,0.181,2.175,0.25,2.3,0.38,2.34,0.559,0.675,0.884,1.036,1.215
4/1/2010,0.123,1.364,1.818,0.176,2.14,0.242,2.27,0.362,2.31,0.533,0.641,0.84,0.985,1.17
4/2/2010,0.123,1.364,1.809,0.175,2.125,0.24,2.235,0.36,2.275,0.535,0.64,0.839,0.985,1.17
4/5/2010,0.134,1.39,1.809,0.175,2.123,0.255,2.234,0.404,2.275,0.549,0.698,0.895,1.058,1.235
4/6/2010,0.134,1.405,1.838,0.171,2.145,0.25,2.254,0.405,2.285,0.554,0.713,0.919,1.08,1.25
4/7/2010,0.132,1.406,1.835,0.168,2.14,0.246,2.26,0.401,2.295,0.56,0.721,0.934,1.088,1.255
4/8/2010,0.134,1.39,1.808,0.166,2.105,0.242,2.22,0.393,2.265,0.554,0.702,0.913,1.071,1.239
4/9/2010,0.134,1.39,1.819,0.165,2.115,0.239,2.225,0.389,2.269,0.551,0.695,0.909,1.065,1.235
4/12/2010,0.135,1.405,1.834,0.165,2.128,0.239,2.235,0.394,2.28,0.56,0.708,0.928,1.084,1.25
4/13/2010,0.135,1.385,1.823,0.165,2.126,0.23,2.231,0.374,2.285,0.54,0.679,0.889,1.055,1.225
4/14/2010,0.134,1.375,1.813,0.165,2.13,0.229,2.236,0.37,2.295,0.539,0.669,0.874,1.04,1.21
4/15/2010,0.134,1.37,1.805,0.17,2.128,0.233,2.236,0.372,2.295,0.535,0.671,0.878,1.04,1.209
4/16/2010,0.134,1.35,1.783,0.17,2.113,0.229,2.226,0.364,2.285,0.52,0.654,0.854,1.015,1.19
4/19/2010,0.134,1.321,1.76,0.166,2.098,0.219,2.212,0.345,2.275,0.496,0.624,0.819,0.979,1.16
4/20/2010,0.134,1.33,1.765,0.165,2.103,0.221,2.216,0.346,2.275,0.5,0.629,0.824,0.984,1.164
4/21/2010,0.133,1.34,1.784,0.165,2.114,0.22,2.22,0.348,2.274,0.505,0.639,0.834,0.994,1.175
4/22/2010,0.134,1.321,1.767,0.165,2.094,0.215,2.201,0.335,2.255,0.49,0.623,0.814,0.974,1.156
4/23/2010,0.134,1.32,1.76,0.165,2.096,0.214,2.185,0.334,2.235,0.486,0.619,0.814,0.973,1.154
4/26/2010,0.134,1.33,1.79,0.169,2.095,0.219,2.18,0.347,2.225,0.5,0.629,0.834,0.99,1.165
4/27/2010,0.132,1.315,1.774,0.169,2.075,0.218,2.161,0.342,2.2,0.495,0.613,0.813,0.969,1.146
4/28/2010,0.132,1.292,1.757,0.172,2.065,0.21,2.15,0.32,2.191,0.469,0.581,0.781,0.937,1.117
4/29/2010,0.133,1.289,1.754,0.17,2.065,0.212,2.149,0.319,,0.465,0.581,0.777,0.934,1.116
4/30/2010,0.132,1.29,1.75,0.17,2.056,0.213,2.13,0.322,2.17,0.47,0.583,0.783,0.939,1.116
5/3/2010,0.134,1.289,1.749,0.17,2.055,0.214,2.13,0.322,,0.47,0.584,0.784,0.939,1.119
5/4/2010,0.134,1.29,1.75,0.17,2.056,0.215,2.13,0.321,,0.47,0.583,0.783,0.939,1.116
5/5/2010,0.134,1.29,1.75,0.17,2.056,0.215,2.13,0.321,,0.47,0.583,0.783,0.939,1.116
5/6/2010,0.134,1.279,1.731,0.17,2.04,0.214,2.115,0.319,2.155,0.465,0.574,0.768,0.924,1.103
5/7/2010,0.134,1.284,1.744,0.17,2.06,0.214,2.14,0.319,2.185,0.465,0.569,0.764,0.92,1.105
5/10/2010,0.135,1.314,1.765,0.17,2.079,0.219,2.155,0.334,2.2,0.488,0.595,0.789,0.949,1.134
5/11/2010,0.134,1.32,1.775,0.17,2.094,0.214,2.17,0.324,2.215,0.479,0.584,0.783,0.945,1.135
5/12/2010,0.133,1.307,1.766,0.167,2.086,0.209,2.162,0.311,2.21,0.466,0.575,0.774,0.935,1.122
5/13/2010,0.134,1.316,1.774,0.165,2.094,0.209,2.171,0.308,2.215,0.472,0.588,0.789,0.949,1.134
5/14/2010,0.133,1.305,1.774,0.165,2.099,0.208,2.18,0.302,2.228,0.464,0.577,0.774,0.934,1.124
5/17/2010,0.134,1.29,1.765,0.165,2.091,0.209,2.18,0.299,2.23,0.455,0.565,0.755,0.915,1.109
5/18/2010,0.135,1.305,1.779,0.169,2.104,0.214,2.195,0.308,2.245,0.465,0.58,0.774,0.929,1.125
5/19/2010,0.134,1.295,1.775,0.17,2.103,0.213,2.2,0.302,2.25,0.453,0.563,0.754,0.909,1.109
5/20/2010,0.134,1.265,1.738,0.164,2.054,0.209,2.145,0.289,2.195,0.434,0.544,0.729,0.885,1.08
5/21/2010,0.134,1.245,1.712,0.164,2.011,0.209,2.095,0.284,2.141,0.425,0.534,0.714,0.869,1.063
5/24/2010,0.134,1.259,1.729,0.168,2.024,0.214,2.105,0.297,2.15,0.44,0.548,0.734,0.884,1.08
5/25/2010,0.135,1.221,1.7,0.165,2.002,0.206,2.083,0.284,2.125,0.423,0.52,0.696,0.843,1.042
5/26/2010,0.133,1.215,1.678,0.165,1.975,0.211,2.039,0.295,2.08,0.424,0.521,0.677,0.829,1.029
5/27/2010,0.134,1.255,1.726,0.166,2.014,0.214,2.078,0.304,2.119,0.445,0.55,0.714,0.869,1.07
5/28/2010,0.134,1.259,1.73,0.165,2.015,0.213,2.074,0.299,2.119,0.44,0.548,0.714,0.876,1.074
5/31/2010,0.134,1.265,1.736,0.17,2.03,0.213,2.09,0.294,2.139,0.438,0.549,0.719,0.878,1.079
6/1/2010,0.135,1.254,1.735,0.166,2.034,0.208,2.1,0.287,2.15,0.433,0.542,0.713,0.874,1.069
6/2/2010,0.135,1.275,1.707,0.165,2.015,0.204,2.091,0.277,2.144,0.42,0.533,0.704,0.853,1.05
6/3/2010,0.134,1.285,1.695,0.161,2.006,0.2,2.08,0.274,2.136,0.415,0.531,0.714,0.864,1.059
6/4/2010,0.134,1.275,1.699,0.156,2.014,0.189,2.095,0.258,2.155,0.394,0.507,0.694,0.85,1.044
6/7/2010,0.135,1.231,1.659,0.155,1.975,0.185,2.055,0.249,2.115,0.378,0.479,0.659,0.809,0.995
6/8/2010,0.135,1.239,1.672,0.155,1.989,0.184,2.07,0.257,2.135,0.39,0.488,0.665,0.814,0.999
6/9/2010,0.134,1.21,1.65,0.155,1.97,0.179,2.05,0.253,2.115,0.379,0.473,0.649,0.79,0.974
6/10/2010,0.133,1.211,1.645,0.155,1.965,0.185,2.045,0.261,2.11,0.385,0.486,0.656,0.799,0.98
6/11/2010,0.133,1.237,1.664,0.16,1.98,0.197,2.055,0.282,2.12,0.429,0.516,0.683,0.833,1.009
6/14/2010,0.135,1.239,1.66,0.16,1.975,0.194,2.045,0.279,2.109,0.425,0.51,0.683,0.834,1.01
6/15/2010,0.135,1.235,1.66,0.16,1.979,0.195,2.055,0.274,2.121,0.419,0.504,0.679,0.833,1.009
6/16/2010,0.134,1.245,1.67,0.16,1.985,0.194,2.065,0.273,2.129,0.42,0.504,0.693,0.848,1.024
6/17/2010,0.134,1.23,1.659,0.16,2.004,0.194,2.07,0.269,2.136,0.413,0.494,0.68,0.834,1.01
6/18/2010,0.134,1.206,1.639,0.159,1.981,0.194,2.054,0.263,2.119,0.405,0.475,0.659,0.814,0.989
6/21/2010,0.134,1.223,1.653,0.16,1.993,0.195,2.071,0.264,2.139,0.409,0.484,0.673,0.828,1.004
6/22/2010,0.134,1.195,1.625,0.156,1.965,0.188,2.036,0.248,2.11,0.394,0.458,0.639,0.794,0.974
6/23/2010,0.133,1.175,1.6,0.155,1.94,0.188,2.007,0.248,2.075,0.394,0.454,0.633,0.78,0.955
6/24/2010,0.133,1.148,1.565,0.155,1.898,0.188,1.956,0.247,2.023,0.39,0.447,0.622,0.764,0.934
6/25/2010,0.133,1.15,1.563,0.16,1.887,0.188,1.947,0.247,2.015,0.389,0.448,0.623,0.765,0.938
6/28/2010,0.135,1.159,1.579,0.16,1.895,0.189,1.961,0.248,2.024,0.385,0.449,0.622,0.765,0.944
6/29/2010,0.135,1.118,1.549,0.155,1.86,0.178,1.926,0.228,1.985,0.363,0.418,0.584,0.726,0.905
6/30/2010,0.134,1.091,1.513,0.155,1.814,0.178,1.881,0.224,1.934,0.354,0.409,0.564,0.704,0.884
7/1/2010,0.133,1.069,1.474,0.152,1.769,0.171,1.835,0.213,1.885,0.333,0.39,0.545,0.679,0.86
7/2/2010,0.133,1.103,1.488,0.15,1.771,0.168,1.835,0.214,1.884,0.339,0.404,0.569,0.707,0.892
7/5/2010,0.134,1.115,1.51,0.15,1.79,0.167,1.855,0.213,1.905,0.344,0.408,0.573,0.715,0.902
7/6/2010,0.134,1.135,1.539,0.15,1.819,0.169,1.885,0.215,1.929,0.35,0.42,0.585,0.73,0.919
7/7/2010,0.139,1.147,1.589,0.15,1.853,0.169,1.919,0.246,1.965,0.354,0.442,0.629,0.765,0.962
7/8/2010,0.139,1.149,1.595,0.15,1.869,0.171,1.944,0.249,1.99,0.364,0.453,0.633,0.765,0.96
7/9/2010,0.139,1.164,1.614,0.15,1.893,0.171,1.971,0.25,2.015,0.38,0.477,0.659,0.79,0.979
7/12/2010,0.14,1.13,1.572,0.151,1.839,0.169,1.914,0.238,1.959,0.369,0.458,0.636,0.764,0.949
7/13/2010,0.139,1.135,1.568,0.151,1.835,0.175,1.911,0.244,1.959,0.375,0.464,0.639,0.77,0.954
