3-Feb-2012,0.12,0.949,1.403,0.135,1.715,0.185,1.891,0.254,2.088,0.325,0.416,0.542,0.66,0.815
6-Feb-2012,0.12,0.967,1.419,0.133,1.73,0.188,1.895,0.26,2.087,0.335,0.433,0.565,0.678,0.832
7-Feb-2012,0.12,0.974,1.427,0.131,1.75,0.185,1.925,0.25,2.108,0.338,0.432,0.568,0.681,0.84
8-Feb-2012,0.121,0.992,1.441,0.132,1.75,0.195,1.929,0.266,2.112,0.353,0.447,0.589,0.699,0.852
9-Feb-2012,0.119,0.988,1.44,0.129,1.752,0.18,1.934,0.261,2.126,0.349,0.444,0.586,0.691,0.849
10-Feb-2012,0.116,0.979,1.429,0.125,1.74,0.174,1.932,0.254,2.127,0.343,0.433,0.575,0.685,0.84
13-Feb-2012,0.117,0.982,1.435,0.129,1.755,0.174,1.946,0.26,2.131,0.347,0.436,0.576,0.688,0.84
14-Feb-2012,0.115,0.966,1.428,0.125,1.747,0.167,1.944,0.24,2.139,0.329,0.416,0.558,0.673,0.828
15-Feb-2012,0.11,0.966,1.42,0.114,1.751,0.161,1.943,0.236,2.142,0.323,0.414,0.552,0.665,0.822
16-Feb-2012,0.105,0.948,1.403,0.108,1.732,0.143,1.929,0.213,2.133,0.302,0.387,0.527,0.643,0.8
17-Feb-2012,0.108,0.949,1.4,0.109,1.722,0.137,1.907,0.217,2.114,0.303,0.398,0.54,0.654,0.809
20-Feb-2012,0.107,0.949,1.402,0.106,1.721,0.135,1.898,0.213,2.109,0.3,0.398,0.541,0.652,0.809
21-Feb-2012,0.109,0.962,1.423,0.108,1.734,0.14,1.912,0.218,2.119,0.308,0.41,0.557,0.667,0.822
22-Feb-2012,0.108,0.978,1.438,0.111,1.756,0.138,1.931,0.22,2.139,0.318,0.417,0.569,0.682,0.837
23-Feb-2012,0.11,0.978,1.446,0.111,1.762,0.137,1.938,0.217,2.141,0.317,0.416,0.567,0.682,0.839
24-Feb-2012,0.106,0.978,1.445,0.112,1.756,0.139,1.942,0.213,2.139,0.306,0.414,0.563,0.675,0.832
27-Feb-2012,0.107,0.975,1.45,0.11,1.766,0.136,1.941,0.209,2.133,0.303,0.412,0.565,0.675,0.833
28-Feb-2012,0.106,0.967,1.435,0.112,1.755,0.14,1.936,0.203,2.126,0.302,0.402,0.554,0.66,0.823
29-Feb-2012,0.111,0.963,1.428,0.112,1.757,0.132,1.936,0.215,2.122,0.297,0.396,0.547,0.659,0.819
1-Mar-2012,0.112,0.956,1.424,0.116,1.755,0.138,1.936,0.2,2.12,0.299,0.399,0.548,0.656,0.81
2-Mar-2012,0.114,0.969,1.427,0.111,1.757,0.145,1.948,0.208,2.13,0.304,0.408,0.565,0.669,0.824
5-Mar-2012,0.112,0.993,1.43,0.111,1.766,0.14,1.955,0.199,2.135,0.298,0.402,0.562,0.666,0.821
6-Mar-2012,0.114,0.993,1.431,0.115,1.771,0.144,1.95,0.198,2.135,0.296,0.401,0.555,0.661,0.817
7-Mar-2012,0.111,0.983,1.422,0.115,1.761,0.142,1.946,0.194,2.126,0.288,0.389,0.541,0.644,0.805
8-Mar-2012,0.11,0.993,1.43,0.115,1.763,0.146,1.951,0.2,2.115,0.293,0.393,0.548,0.654,0.812
9-Mar-2012,0.109,0.991,1.433,0.115,1.77,0.145,1.961,0.199,2.112,0.293,0.39,0.545,0.653,0.814
12-Mar-2012,0.108,0.98,1.416,0.115,1.761,0.14,1.955,0.19,2.106,0.303,0.379,0.533,0.639,0.799
13-Mar-2012,0.109,0.977,1.42,0.11,1.755,0.141,1.947,0.187,2.092,0.303,0.381,0.528,0.632,0.795
14-Mar-2012,0.111,1.013,1.441,0.11,1.78,0.166,1.962,0.209,2.105,0.322,0.414,0.582,0.687,0.838
15-Mar-2012,0.115,1.052,1.482,0.119,1.806,0.174,1.97,0.243,2.113,0.369,0.469,0.659,0.763,0.904
16-Mar-2012,0.108,1.048,1.496,0.116,1.815,0.16,1.983,0.235,2.121,0.365,0.469,0.648,0.76,0.901
19-Mar-2012,0.11,1.036,1.458,0.113,1.786,0.148,1.962,0.227,2.1,0.356,0.449,0.628,0.74,0.887
20-Mar-2012,0.11,1.036,1.458,0.113,1.786,0.148,1.962,0.227,,0.356,0.449,0.628,0.74,0.887
21-Mar-2012,0.106,1.024,1.444,0.113,1.778,0.151,1.948,0.219,2.094,0.348,0.439,0.616,0.736,0.875
22-Mar-2012,0.108,1.027,1.442,0.117,1.778,0.152,1.951,0.22,2.1,0.347,0.441,0.616,0.731,0.875
23-Mar-2012,0.107,1.028,1.44,0.114,1.776,0.148,1.953,0.217,2.098,0.343,0.435,0.61,0.725,0.869
26-Mar-2012,0.107,1.015,1.43,0.115,1.771,0.145,1.944,0.206,2.094,0.33,0.421,0.59,0.71,0.855
27-Mar-2012,0.107,1.016,1.438,0.117,1.78,0.151,1.953,0.206,2.102,0.327,0.424,0.594,0.71,0.852
28-Mar-2012,0.106,1.004,1.416,0.114,1.76,0.15,1.95,0.203,2.1,0.322,0.408,0.583,0.697,0.838
29-Mar-2012,0.107,0.995,1.418,0.117,1.763,0.154,1.949,0.204,2.094,0.321,0.405,0.576,0.693,0.832
30-Mar-2012,0.109,0.989,1.404,0.118,1.755,0.157,1.94,0.204,2.091,0.318,0.403,0.57,0.684,0.824
2-Apr-2012,0.113,1.013,1.43,0.122,1.777,0.157,1.96,0.221,2.118,0.341,0.423,0.604,0.715,0.854
3-Apr-2012,0.114,1.032,1.448,0.124,1.798,0.164,1.982,0.23,2.133,0.348,0.432,0.616,0.728,0.872
4-Apr-2012,0.107,1.028,1.451,0.118,1.8,0.16,1.982,0.219,2.142,0.343,0.432,0.617,0.729,0.874
5-Apr-2012,0.104,1.004,1.431,0.123,1.778,0.156,1.968,0.215,2.116,0.33,0.415,0.599,0.705,0.855
6-Apr-2012,0.102,0.994,1.42,0.118,1.765,0.157,1.955,0.204,2.106,0.314,0.399,0.571,0.689,0.834
9-Apr-2012,0.105,0.969,1.401,0.112,1.745,0.146,1.936,0.195,2.098,0.298,0.381,0.543,0.655,0.808
10-Apr-2012,0.104,0.955,1.387,0.111,1.735,0.15,1.93,0.197,2.09,0.295,0.372,0.53,0.642,0.792
11-Apr-2012,0.11,0.951,1.381,0.11,1.73,0.145,1.919,0.196,2.085,0.295,0.369,0.521,0.628,0.781
12-Apr-2012,0.108,0.951,1.384,0.11,1.724,0.148,1.92,0.199,2.085,0.301,0.373,0.527,0.637,0.784
13-Apr-2012,0.106,0.947,1.383,0.112,1.717,0.142,1.904,0.197,2.074,0.295,0.368,0.522,0.63,0.778
16-Apr-2012,0.105,0.94,1.418,0.114,1.717,0.156,1.915,0.21,2.08,0.292,0.39,0.543,0.654,0.807
17-Apr-2012,0.106,0.933,1.405,0.111,1.719,0.157,1.896,0.204,2.071,0.285,0.389,0.537,0.65,0.801
18-Apr-2012,0.11,0.941,1.407,0.113,1.717,0.162,1.9,0.211,2.069,0.293,0.398,0.547,0.657,0.808
19-Apr-2012,0.106,0.94,1.403,0.111,1.715,0.152,1.891,0.207,2.068,0.29,0.393,0.542,0.655,0.808
20-Apr-2012,0.106,0.939,1.415,0.111,1.72,0.15,1.911,0.2,2.082,0.283,0.385,0.537,0.648,0.801
23-Apr-2012,0.105,0.92,1.395,0.111,1.711,0.142,1.899,0.19,2.066,0.269,0.369,0.516,0.626,0.781
24-Apr-2012,0.11,0.933,1.404,0.114,1.725,0.147,1.912,0.2,2.08,0.277,0.379,0.533,0.642,0.796
25-Apr-2012,0.109,0.923,1.394,0.112,1.712,0.141,1.901,0.199,2.069,0.276,0.374,0.525,0.634,0.783
26-Apr-2012,0.106,0.917,1.384,0.114,1.705,0.142,1.892,0.198,2.062,0.279,0.376,0.526,0.632,0.777
27-Apr-2012,0.105,0.897,1.367,0.111,1.707,0.131,1.895,0.185,2.066,0.263,0.357,0.505,0.612,0.762
30-Apr-2012,0.103,0.897,1.367,0.108,1.707,0.131,1.895,0.185,,0.263,0.357,0.505,0.612,0.762
1-May-2012,0.107,0.881,1.342,0.115,1.68,0.126,1.867,0.175,2.041,0.257,0.349,0.497,0.601,0.748
2-May-2012,0.11,0.892,1.352,0.113,1.687,0.126,1.872,0.185,2.041,0.27,0.363,0.514,0.615,0.76
3-May-2012,0.11,0.892,1.352,0.113,1.687,0.126,1.872,0.185,,0.27,0.363,0.514,0.615,0.76
4-May-2012,0.11,0.892,1.352,0.113,1.687,0.126,1.872,0.185,,0.27,0.363,0.514,0.615,0.76
7-May-2012,0.105,0.861,1.324,0.11,1.655,0.118,1.83,0.165,2.01,0.249,0.335,0.485,0.586,0.731
8-May-2012,0.11,0.872,1.329,0.112,1.659,0.123,1.84,0.18,2.003,0.265,0.353,0.503,0.601,0.743
9-May-2012,0.108,0.854,1.316,0.11,1.647,0.118,1.82,0.167,1.986,0.247,0.339,0.484,0.58,0.725
10-May-2012,0.109,0.868,1.325,0.112,1.653,0.121,1.825,0.176,1.991,0.257,0.353,0.501,0.598,0.736
11-May-2012,0.105,0.853,1.32,0.105,1.653,0.113,1.83,0.161,1.985,0.246,0.337,0.48,0.582,0.723
14-May-2012,0.105,0.85,1.322,0.108,1.653,0.117,1.828,0.165,1.988,0.242,0.337,0.481,0.579,0.724
15-May-2012,0.105,0.854,1.312,0.108,1.644,0.12,1.82,0.166,1.98,0.25,0.339,0.486,0.584,0.728
16-May-2012,0.103,0.834,1.292,0.105,1.615,0.11,1.786,0.158,2.021,0.235,0.323,0.466,0.562,0.705
17-May-2012,0.095,0.85,1.303,0.11,1.625,0.12,1.779,0.168,2.008,0.245,0.345,0.487,0.581,0.725
18-May-2012,0.1,0.83,1.272,0.1,1.585,0.105,1.742,0.152,1.966,0.218,0.32,0.466,0.558,0.705
21-May-2012,0.105,0.859,1.316,0.103,1.626,0.112,1.786,0.162,1.998,0.241,0.346,0.496,0.586,0.735
22-May-2012,0.105,0.863,1.328,0.103,1.645,0.108,1.797,0.153,2.012,0.233,0.341,0.49,0.584,0.732
23-May-2012,0.1,0.872,1.338,0.103,1.664,0.105,1.824,0.156,2.044,0.233,0.344,0.492,0.585,0.74
24-May-2012,0.1,0.871,1.328,0.103,1.651,0.108,1.814,0.157,2.03,0.237,0.343,0.499,0.588,0.737
25-May-2012,0.103,0.888,1.351,0.105,1.69,0.105,1.849,0.16,2.064,0.237,0.352,0.508,0.605,0.755
28-May-2012,0.103,0.883,1.346,0.103,1.693,0.106,1.847,0.149,2.058,0.233,0.344,0.503,0.598,0.752
29-May-2012,0.105,0.852,1.312,0.1,1.652,0.101,1.809,0.14,2.028,0.218,0.323,0.476,0.568,0.727
30-May-2012,0.105,0.85,1.311,0.103,1.649,0.105,1.803,0.14,2.016,0.223,0.323,0.473,0.566,0.72
31-May-2012,0.103,0.824,1.281,0.105,1.619,0.1,1.774,0.127,1.981,0.207,0.306,0.451,0.541,0.689
1-Jun-2012,0.105,0.816,1.28,0.105,1.628,0.102,1.783,0.128,1.986,0.202,0.3,0.437,0.527,0.679
4-Jun-2012,0.103,0.822,1.281,0.11,1.63,0.102,1.796,0.13,1.994,0.211,0.304,0.44,0.528,0.68
5-Jun-2012,0.103,0.862,1.325,0.102,1.685,0.109,1.842,0.145,2.042,0.226,0.335,0.477,0.564,0.72
6-Jun-2012,0.103,0.848,1.316,0.102,1.675,0.102,1.845,0.125,2.045,0.211,0.309,0.455,0.55,0.706
7-Jun-2012,0.103,0.882,1.332,0.102,1.688,0.102,1.865,0.119,2.071,0.208,0.301,0.459,0.553,0.714
8-Jun-2012,0.103,0.856,1.3,0.102,1.664,0.103,1.84,0.119,2.05,0.19,0.287,0.437,0.533,0.692
11-Jun-2012,0.103,0.872,1.31,0.103,1.677,0.106,1.849,0.127,2.053,0.212,0.299,0.453,0.548,0.705
12-Jun-2012,0.103,0.85,1.303,0.102,1.659,0.102,1.844,0.121,2.042,0.204,0.285,0.431,0.529,0.685
13-Jun-2012,0.103,0.859,1.312,0.102,1.691,0.103,1.887,0.129,2.093,0.212,0.296,0.44,0.535,0.693
14-Jun-2012,0.103,0.862,1.315,0.103,1.691,0.101,1.893,0.131,2.105,0.235,0.299,0.446,0.541,0.698
15-Jun-2012,0.103,0.853,1.296,0.102,1.668,0.102,1.871,0.13,2.101,0.233,0.295,0.442,0.535,0.693
18-Jun-2012,0.103,0.84,1.293,0.103,1.658,0.102,1.857,0.128,2.082,0.23,0.288,0.431,0.525,0.672
19-Jun-2012,0.103,0.82,1.272,0.102,1.643,0.1,1.847,0.116,2.06,0.216,0.277,0.407,0.503,0.654
20-Jun-2012,0.103,0.825,1.282,0.103,1.661,0.103,1.862,0.118,2.082,0.224,0.287,0.422,0.516,0.668
21-Jun-2012,0.102,0.822,1.291,0.102,1.669,0.102,1.88,0.119,2.103,0.221,0.283,0.422,0.513,0.66
22-Jun-2012,0.103,0.83,1.276,0.103,1.669,0.102,1.882,0.122,2.108,0.223,0.284,0.425,0.516,0.664
25-Jun-2012,0.103,0.831,1.277,0.102,1.671,0.106,1.889,0.122,2.112,0.22,0.281,0.428,0.527,0.666
26-Jun-2012,0.103,0.824,1.273,0.103,1.664,0.102,1.881,0.115,2.114,0.211,0.274,0.417,0.512,0.66
27-Jun-2012,0.102,0.809,1.267,0.102,1.655,0.102,1.88,0.116,2.118,0.209,0.271,0.41,0.503,0.645
28-Jun-2012,0.102,0.815,1.258,0.111,1.651,0.107,1.874,0.124,2.119,0.215,0.274,0.415,0.51,0.655
29-Jun-2012,0.103,0.837,1.275,0.114,1.666,0.105,1.89,0.126,2.144,0.22,0.283,0.429,0.525,0.671
2-Jul-2012,0.103,0.829,1.27,0.097,1.649,0.105,1.867,0.123,2.117,0.212,0.276,0.423,0.521,0.666
3-Jul-2012,0.103,0.818,1.263,0.098,1.642,0.102,1.857,0.12,2.101,0.211,0.271,0.413,0.511,0.655
4-Jul-2012,0.102,0.818,1.269,0.108,1.645,0.101,1.873,0.122,2.103,0.213,0.272,0.423,0.519,0.66
5-Jul-2012,0.102,0.811,1.258,0.1,1.646,0.1,1.874,0.115,2.097,0.202,0.265,0.409,0.506,0.648
6-Jul-2012,0.103,0.8,1.244,0.105,1.64,0.102,1.871,0.117,2.106,0.2,0.257,0.402,0.499,0.641
9-Jul-2012,0.103,0.796,1.233,0.089,1.623,0.097,1.861,0.11,2.099,0.193,0.249,0.389,0.487,0.627
10-Jul-2012,0.102,0.797,1.237,0.102,1.622,0.097,1.846,0.111,2.086,0.198,0.247,0.387,0.488,0.628
11-Jul-2012,0.103,0.79,1.22,0.097,1.608,0.1,1.814,0.107,2.057,0.19,0.243,0.38,0.477,0.62
12-Jul-2012,0.102,0.774,1.213,0.094,1.598,0.1,1.813,0.1,2.051,0.179,0.234,0.366,0.46,0.604
13-Jul-2012,0.097,0.778,1.219,0.105,1.587,0.1,1.798,0.119,2.039,0.186,0.257,0.399,0.505,0.637
16-Jul-2012,0.097,0.778,1.219,0.105,1.587,0.1,1.798,0.119,,0.186,0.257,0.399,0.505,0.637
17-Jul-2012,0.1,0.773,1.215,0.102,1.574,0.1,1.785,0.115,2.022,0.183,0.263,0.398,0.502,0.635
18-Jul-2012,0.103,0.759,1.202,0.1,1.556,0.103,1.762,0.114,1.999,0.176,0.257,0.388,0.49,0.625
19-Jul-2012,0.103,0.742,1.175,0.102,1.522,0.103,1.72,0.115,1.947,0.18,0.256,0.381,0.476,0.609
20-Jul-2012,0.098,0.744,1.196,0.1,1.538,0.103,1.746,0.117,1.96,0.185,0.259,0.382,0.48,0.615
23-Jul-2012,0.097,0.728,1.179,0.1,1.528,0.099,1.735,0.107,1.961,0.179,0.248,0.37,0.465,0.599
24-Jul-2012,0.098,0.736,1.184,0.098,1.542,0.101,1.767,0.121,1.991,0.181,0.259,0.375,0.471,0.605
25-Jul-2012,0.103,0.727,1.179,0.102,1.54,0.1,1.775,0.115,2,0.177,0.255,0.366,0.463,0.595
26-Jul-2012,0.103,0.738,1.177,0.098,1.539,0.101,1.771,0.124,1.995,0.185,0.266,0.382,0.476,0.607
27-Jul-2012,0.103,0.747,1.195,0.102,1.549,0.11,1.777,0.123,2.003,0.188,0.267,0.393,0.489,0.618
30-Jul-2012,0.102,0.779,1.225,0.105,1.603,0.1,1.804,0.125,2.03,0.197,0.295,0.42,0.517,0.65
31-Jul-2012,0.103,0.794,1.241,0.103,1.615,0.105,1.824,0.123,2.04,0.198,0.287,0.429,0.526,0.665
1-Aug-2012,0.103,0.78,1.23,0.096,1.605,0.099,1.809,0.117,2.04,0.179,0.272,0.41,0.512,0.648
2-Aug-2012,0.103,0.777,1.226,0.098,1.607,0.095,1.82,0.114,2.049,0.177,0.272,0.409,0.509,0.641
3-Aug-2012,0.098,0.743,1.196,0.093,1.583,0.095,1.79,0.112,2.033,0.162,0.254,0.381,0.48,0.605
6-Aug-2012,,0.742,1.188,0.094,1.574,0.091,1.786,0.118,2.027,0.173,0.26,0.386,0.482,0.611
7-Aug-2012,0.1,0.774,1.219,0.1,1.601,0.092,1.815,0.123,2.053,0.192,0.281,0.421,0.516,0.645
8-Aug-2012,0.098,0.803,1.254,0.088,1.637,0.091,1.851,0.125,2.095,0.201,0.29,0.443,0.543,0.672
9-Aug-2012,0.098,0.805,1.246,0.095,1.628,0.093,1.857,0.128,2.103,0.197,0.291,0.445,0.536,0.673
10-Aug-2012,0.098,0.802,1.244,0.093,1.628,0.091,1.845,0.125,2.095,0.197,0.287,0.445,0.541,0.671
13-Aug-2012,0.095,0.793,1.237,0.088,1.615,0.089,1.833,0.123,2.091,0.187,0.277,0.433,0.529,0.657
14-Aug-2012,0.105,0.796,1.245,0.102,1.62,0.092,1.835,0.124,2.097,0.192,0.282,0.433,0.534,0.664
15-Aug-2012,0.098,0.82,1.273,0.1,1.65,0.092,1.862,0.135,2.119,0.208,0.303,0.458,0.555,0.689
16-Aug-2012,0.105,0.863,1.314,0.1,1.689,0.105,1.885,0.16,2.143,0.242,0.34,0.506,0.6,0.733
17-Aug-2012,0.095,0.837,1.293,0.09,1.66,0.09,1.861,0.153,2.11,0.229,0.317,0.475,0.573,0.708
20-Aug-2012,0.098,0.844,1.301,0.105,1.669,0.1,1.864,0.158,2.117,0.242,0.332,0.487,0.583,0.713
21-Aug-2012,0.098,0.827,1.292,0.103,1.666,0.098,1.86,0.153,2.11,0.233,0.322,0.471,0.569,0.699
22-Aug-2012,0.098,0.826,1.292,0.105,1.671,0.099,1.86,0.146,2.107,0.23,0.319,0.475,0.573,0.702
23-Aug-2012,0.102,0.829,1.302,0.092,1.682,0.098,1.885,0.137,2.128,0.224,0.311,0.475,0.573,0.702
24-Aug-2012,0.098,0.809,1.29,0.1,1.68,0.098,1.887,0.131,2.132,0.205,0.289,0.448,0.549,0.682
27-Aug-2012,,0.81,1.288,0.092,1.673,0.098,1.89,0.138,2.149,0.215,0.296,0.45,0.548,0.68
28-Aug-2012,0.098,0.812,1.287,0.103,1.672,0.098,1.896,0.136,2.151,0.217,0.297,0.451,0.549,0.679
29-Aug-2012,0.098,0.8,1.272,0.101,1.662,0.097,1.891,0.135,2.148,0.209,0.29,0.442,0.539,0.67
30-Aug-2012,0.103,0.807,1.272,0.103,1.661,0.096,1.888,0.137,2.149,0.218,0.297,0.446,0.545,0.675
31-Aug-2012,0.098,0.797,1.266,0.095,1.657,0.097,1.887,0.13,2.144,0.209,0.287,0.436,0.536,0.666
3-Sep-2012,0.096,0.784,1.253,0.082,1.647,0.096,1.872,0.127,2.132,0.198,0.277,0.419,0.519,0.651
4-Sep-2012,0.096,0.791,1.259,0.106,1.655,0.101,1.878,0.137,2.135,0.206,0.282,0.429,0.527,0.656
5-Sep-2012,0.098,0.777,1.248,0.089,1.646,0.098,1.862,0.123,2.121,0.2,0.278,0.419,0.517,0.643
6-Sep-2012,0.096,0.81,1.251,0.106,1.651,0.098,1.871,0.132,2.117,0.206,0.284,0.425,0.522,0.65
7-Sep-2012,0.096,0.822,1.273,0.114,1.672,0.101,1.879,0.14,2.13,0.217,0.295,0.442,0.537,0.665
10-Sep-2012,0.096,0.801,1.248,0.076,1.643,0.101,1.885,0.133,2.105,0.197,0.276,0.423,0.515,0.644
11-Sep-2012,0.098,0.8,1.251,0.103,1.651,0.103,1.882,0.135,2.098,0.195,0.276,0.422,0.513,0.642
12-Sep-2012,0.098,0.813,1.261,0.105,1.661,0.103,1.889,0.142,2.104,0.208,0.281,0.434,0.525,0.657
13-Sep-2012,0.098,0.827,1.28,0.1,1.673,0.105,1.905,0.14,2.106,0.23,0.289,0.453,0.548,0.671
14-Sep-2012,0.098,0.804,1.258,0.098,1.658,0.103,1.897,0.13,2.111,0.192,0.265,0.425,0.519,0.648
17-Sep-2012,0.098,0.804,1.258,0.098,1.649,0.103,1.897,0.13,,0.192,0.265,0.425,0.519,0.648
18-Sep-2012,0.096,0.815,1.276,0.096,1.687,0.107,1.932,0.14,2.138,0.228,0.287,0.446,0.544,0.665
19-Sep-2012,0.092,0.819,1.284,0.096,1.701,0.1,1.948,0.139,2.149,0.224,0.289,0.449,0.548,0.669
20-Sep-2012,0.095,0.8,1.265,0.096,1.685,0.099,1.944,0.124,2.137,0.205,0.27,0.429,0.53,0.655
21-Sep-2012,0.098,0.802,1.251,0.096,1.675,0.095,1.933,0.127,2.131,0.21,0.273,0.43,0.526,0.652
24-Sep-2012,0.096,0.791,1.242,0.096,1.662,0.095,1.917,0.128,2.115,0.2,0.268,0.418,0.515,0.642
25-Sep-2012,0.096,0.795,1.24,0.096,1.657,0.096,1.916,0.127,2.116,0.206,0.268,0.418,0.517,0.641
26-Sep-2012,0.096,0.784,1.231,0.096,1.642,0.096,1.89,0.127,2.09,0.198,0.259,0.405,0.503,0.628
27-Sep-2012,0.098,0.779,1.23,0.096,1.646,0.096,1.891,0.13,2.087,0.204,0.261,0.408,0.502,0.626
28-Sep-2012,0.098,0.778,1.227,0.098,1.642,0.095,1.891,0.127,2.086,0.197,0.253,0.397,0.493,0.62
1-Oct-2012,0.096,0.765,1.223,0.102,1.643,0.098,1.894,0.125,2.087,0.195,0.248,0.39,0.483,0.611
2-Oct-2012,0.098,0.763,1.22,0.102,1.646,0.101,1.894,0.135,2.092,0.195,0.276,0.388,0.516,0.636
3-Oct-2012,0.1,0.767,1.22,0.102,1.656,0.103,1.905,0.137,2.105,0.195,0.274,0.392,0.521,0.639
4-Oct-2012,0.095,0.773,1.227,0.102,1.656,0.105,1.915,0.139,2.106,0.202,0.278,0.4,0.529,0.648
5-Oct-2012,0.095,0.776,1.232,0.102,1.663,0.102,1.919,0.142,2.107,0.202,0.283,0.405,0.535,0.655
8-Oct-2012,0.095,0.776,1.232,0.102,1.663,0.102,1.919,0.142,,0.202,0.283,0.405,0.535,0.655
9-Oct-2012,0.105,0.773,1.231,0.102,1.659,0.103,1.924,0.138,2.113,0.197,0.278,0.404,0.53,0.651
10-Oct-2012,0.098,0.772,1.227,0.102,1.654,0.106,1.918,0.138,2.113,0.193,0.275,0.4,0.528,0.647
11-Oct-2012,0.098,0.757,1.222,0.102,1.651,0.108,1.924,0.14,2.114,0.183,0.267,0.382,0.514,0.634
12-Oct-2012,0.1,0.766,1.23,0.102,1.66,0.105,1.929,0.142,2.12,0.199,0.276,0.393,0.522,0.643
15-Oct-2012,0.098,0.758,1.227,0.102,1.655,0.104,1.922,0.139,2.11,0.196,0.271,0.386,0.514,0.634
16-Oct-2012,0.097,0.763,1.235,0.102,1.665,0.104,1.921,0.144,2.111,0.202,0.275,0.39,0.517,0.637
17-Oct-2012,0.097,0.771,1.238,0.102,1.68,0.108,1.926,0.148,2.115,0.205,0.274,0.395,0.525,0.644
18-Oct-2012,0.098,0.794,1.257,0.11,1.698,0.11,1.95,0.159,2.135,0.213,0.302,0.426,0.554,0.675
19-Oct-2012,0.097,0.785,1.256,0.11,1.687,0.107,1.938,0.153,2.127,0.205,0.297,0.415,0.546,0.663
22-Oct-2012,0.124,0.781,1.245,0.102,1.678,0.107,1.932,0.144,2.12,0.201,0.292,0.411,0.541,0.658
23-Oct-2012,0.098,0.785,1.255,0.102,1.691,0.106,1.946,0.15,2.142,0.207,0.297,0.418,0.546,0.662
24-Oct-2012,0.1,0.777,1.255,0.102,1.701,0.104,1.956,0.144,2.145,0.195,0.288,0.406,0.536,0.653
25-Oct-2012,0.097,0.781,1.254,0.102,1.705,0.107,1.964,0.147,2.157,0.205,0.287,0.414,0.54,0.657
26-Oct-2012,0.098,0.767,1.226,0.102,1.681,0.099,1.939,0.141,2.134,0.187,0.273,0.392,0.521,0.642
29-Oct-2012,0.098,0.775,1.234,0.098,1.688,0.108,1.945,0.139,2.144,0.192,0.275,0.397,0.53,0.651
30-Oct-2012,0.098,0.761,1.239,0.098,1.699,0.104,1.959,0.126,2.164,0.184,0.262,0.379,0.512,0.637
31-Oct-2012,0.098,0.775,1.232,0.1,1.709,0.107,1.963,0.143,2.165,0.199,0.278,0.394,0.525,0.648
1-Nov-2012,0.098,0.783,1.231,0.103,1.695,0.107,1.95,0.143,2.17,0.203,0.284,0.405,0.539,0.655
2-Nov-2012,0.098,0.784,1.235,0.103,1.689,0.107,1.948,0.143,2.168,0.204,0.289,0.412,0.544,0.659
5-Nov-2012,0.098,0.774,1.239,0.1,1.685,0.105,1.942,0.135,2.167,0.198,0.283,0.401,0.533,0.652
6-Nov-2012,0.098,0.764,1.223,0.095,1.681,0.107,1.941,0.133,2.159,0.192,0.276,0.386,0.524,0.64
7-Nov-2012,0.098,0.764,1.227,0.1,1.693,0.106,1.954,0.139,2.163,0.199,0.275,0.387,0.521,0.638
8-Nov-2012,0.098,0.75,1.196,0.1,1.671,0.104,1.925,0.131,2.142,0.192,0.266,0.372,0.5,0.62
9-Nov-2012,0.098,0.738,1.193,0.1,1.659,0.107,1.915,0.136,2.129,0.19,0.267,0.368,0.492,0.614
12-Nov-2012,0.098,0.735,1.194,0.1,1.65,0.105,1.91,0.137,2.118,0.197,0.269,0.367,0.487,0.608
13-Nov-2012,0.097,0.74,1.19,0.103,1.649,0.107,1.904,0.14,2.103,0.194,0.267,0.366,0.49,0.61
14-Nov-2012,0.097,0.748,1.203,0.103,1.653,0.105,1.91,0.144,2.115,0.199,0.27,0.375,0.496,0.616
15-Nov-2012,0.097,0.739,1.212,0.098,1.681,0.098,1.938,0.133,2.146,0.185,0.259,0.362,0.487,0.611
16-Nov-2012,0.098,0.73,1.202,0.1,1.681,0.104,1.956,0.132,2.159,0.181,0.253,0.356,0.481,0.606
19-Nov-2012,0.098,0.736,1.204,0.103,1.684,0.107,1.956,0.132,2.166,0.184,0.252,0.362,0.485,0.61
20-Nov-2012,0.092,0.736,1.193,0.095,1.679,0.1,1.948,0.127,2.158,0.183,0.255,0.36,0.484,0.609
21-Nov-2012,0.098,0.74,1.205,0.098,1.679,0.107,1.942,0.133,2.148,0.188,0.258,0.365,0.486,0.615
22-Nov-2012,0.098,0.741,1.217,0.098,1.685,0.105,1.952,0.133,2.163,0.188,0.259,0.367,0.491,0.611
23-Nov-2012,0.098,0.741,1.217,0.098,1.685,0.105,1.952,0.133,,0.188,0.259,0.367,0.491,0.611
26-Nov-2012,0.097,0.731,1.21,0.103,1.679,0.105,1.94,0.13,2.145,0.183,0.254,0.357,0.482,0.603
27-Nov-2012,0.098,0.731,1.207,0.098,1.672,0.107,1.938,0.131,2.137,0.177,0.252,0.355,0.48,0.603
28-Nov-2012,0.097,0.721,1.197,0.095,1.663,0.101,1.923,0.135,2.125,0.17,0.243,0.345,0.466,0.591
29-Nov-2012,0.097,0.716,1.195,0.098,1.667,0.1,1.922,0.13,2.13,0.175,0.24,0.34,0.461,0.585
30-Nov-2012,0.097,0.716,1.197,0.098,1.678,0.101,1.945,0.132,2.145,0.174,0.235,0.338,0.461,0.582
