,BA1 Comdty,ED1 Comdty,EF1 Comdty,ER1 Comdty,ES1 Comdty,IR1 Comdty,L 1 Comdty
2012-01-30,98.73,99.525,99.745,99.06,99.96,95.87,98.99
2012-01-31,98.73,99.545,99.745,99.115,99.96,95.87,99.01
2012-02-01,98.73,99.57,99.745,99.135,99.96,95.88,99.01
2012-02-02,98.73,99.58,99.745,99.125,99.97,95.85,99.02
2012-02-03,98.73,99.57,99.745,99.1,99.96,95.86,99.02
2012-02-06,98.735,99.56,99.745,99.105,99.96,95.81,99.01
2012-02-07,98.73,99.555,99.745,99.11,99.95,95.7,99.0
2012-02-08,98.725,99.555,99.745,99.105,99.95,95.66,99.01
2012-02-09,98.725,99.56,99.745,99.1,99.93,95.65,99.0
2012-02-10,98.73,99.555,99.745,99.08,99.93,95.72,98.98
2012-02-13,98.73,99.55,99.745,99.08,99.92,95.71,98.97
2012-02-14,98.73,99.5475,99.7475,99.09,99.93,95.72,98.97
2012-02-15,98.725,99.5475,99.7475,99.08,99.93,95.67,98.97
2012-02-16,98.73,99.5325,99.75,99.075,99.93,95.64,98.97
2012-02-17,98.735,99.53,99.75,99.07,99.93,95.61,98.96
2012-02-20,,,99.75,99.09,99.93,95.62,98.96
2012-02-21,98.73,99.53,99.75,99.09,99.93,95.64,98.96
2012-02-22,98.73,99.5275,99.75,99.085,99.92,95.64,98.99
2012-02-23,98.73,99.5225,99.75,99.08,99.94,95.63,98.98
2012-02-24,98.73,99.515,99.745,99.095,99.94,95.6,98.98
2012-02-27,98.73,99.5225,99.745,99.125,99.94,95.58,98.99
2012-02-28,98.735,99.535,99.745,99.125,99.94,95.59,98.98
2012-02-29,98.735,99.54,99.745,99.14,99.94,95.59,98.98
2012-03-01,98.73,99.545,99.745,99.14,99.92,95.56,98.98
2012-03-02,98.725,99.555,99.745,99.19,99.93,95.54,99.03
2012-03-05,98.725,99.545,99.745,99.17,99.93,95.54,99.01
2012-03-06,98.73,99.54,99.745,99.175,99.92,95.53,99.0
2012-03-07,98.725,99.5375,99.745,99.165,99.92,95.54,99.0
2012-03-08,98.725,99.5375,99.745,99.16,99.91,95.54,98.98
2012-03-09,98.725,99.5325,99.745,99.155,99.92,95.73,98.99
2012-03-12,98.725,99.53,99.745,99.155,99.91,95.77,98.99
2012-03-13,98.725,99.525,99.745,99.155,99.9,95.77,98.97
2012-03-14,98.72,99.525,99.745,99.145,99.91,95.73,98.97
2012-03-15,98.725,99.525,99.7475,99.155,99.9,95.69,98.97
2012-03-16,98.72,99.525,99.7475,99.15,99.9,95.71,98.97
2012-03-19,98.722,99.5263,99.7475,99.158,99.896,95.7,98.96
2012-03-20,98.7,99.51,99.75,99.35,99.88,95.72,98.97
2012-03-21,98.705,99.51,99.75,99.365,99.88,95.73,98.966
2012-03-22,98.72,99.51,99.745,99.355,99.9,95.76,99.05
2012-03-23,98.715,99.525,99.75,99.36,99.89,95.77,99.04
2012-03-26,98.71,99.54,99.75,99.375,99.87,95.77,99.05
2012-03-27,98.72,99.555,99.75,99.365,99.88,95.77,99.06
2012-03-28,98.725,99.55,99.75,99.36,99.89,95.81,99.07
2012-03-29,98.72,99.535,99.75,99.335,99.89,95.89,99.05
2012-03-30,98.725,99.53,99.75,99.33,99.89,95.93,99.05
2012-04-02,98.72,99.53,99.75,99.34,99.89,95.92,99.06
2012-04-03,98.715,99.51,99.75,99.32,99.89,95.92,99.04
2012-04-04,98.72,99.505,99.75,99.305,99.9,95.94,99.02
2012-04-05,98.71,99.495,99.75,99.31,99.96,95.95,99.02
2012-04-06,,99.49,99.7475,,,95.95,
2012-04-09,98.715,99.49,99.7475,,,,
2012-04-10,98.715,99.485,99.7475,99.295,99.97,95.99,99.01
2012-04-11,98.715,99.505,99.7475,99.295,99.97,95.98,99.0
2012-04-12,98.715,99.52,99.7475,99.31,99.95,95.92,99.01
2012-04-13,98.71,99.52,99.7475,99.32,99.96,95.95,99.02
2012-04-16,98.705,99.52,99.7475,99.3,99.97,95.97,99.0
2012-04-17,98.665,99.525,99.7475,99.315,99.95,95.99,99.0
2012-04-18,98.67,99.525,99.7475,99.33,99.95,95.98,99.0
2012-04-19,98.675,99.515,99.7525,99.325,99.94,95.99,99.0
2012-04-20,98.675,99.515,99.7525,99.32,99.93,95.98,99.01
2012-04-23,98.66,99.51,99.7525,99.32,99.93,96.01,98.98
2012-04-24,98.63,99.515,99.7525,99.33,99.92,96.11,98.99
2012-04-25,98.6,99.525,99.7525,99.345,99.92,96.11,99.0
2012-04-26,98.6,99.525,99.7525,99.37,99.92,96.11,99.01
2012-04-27,98.585,99.525,99.7525,99.38,99.91,96.13,99.01
2012-04-30,98.62,99.525,99.7525,99.405,99.92,96.14,99.0
2012-05-01,98.63,99.525,99.7525,99.405,99.93,96.32,99.0
2012-05-02,98.625,99.525,99.7525,99.415,99.91,96.28,98.99
2012-05-03,98.64,99.525,99.7525,99.4,99.91,96.3,98.99
2012-05-04,98.665,99.525,99.7525,99.395,99.91,96.3,98.99
2012-05-07,98.66,99.525,99.7475,99.395,99.92,96.39,98.99
2012-05-08,98.67,99.515,99.75,99.365,99.92,96.38,98.98
2012-05-09,98.67,99.5,99.75,99.335,99.92,96.38,98.97
2012-05-10,98.655,99.505,99.75,99.34,99.91,96.3,98.98
2012-05-11,98.63,99.5,99.75,99.325,99.92,96.31,98.97
2012-05-14,98.635,99.495,99.75,99.3,99.93,96.31,98.95
2012-05-15,98.63,99.495,99.75,99.315,99.92,96.32,98.96
2012-05-16,98.645,99.5025,99.745,99.335,99.92,96.36,98.95
2012-05-17,98.655,99.5025,99.745,99.32,99.94,96.37,98.95
2012-05-18,98.665,99.5,99.745,99.315,99.94,96.61,98.95
2012-05-21,,99.5125,99.75,99.32,99.92,96.66,98.97
2012-05-22,98.675,99.515,99.75,99.335,99.92,96.62,98.99
2012-05-23,98.705,99.51,99.75,99.335,99.94,96.67,99.0
2012-05-24,98.7,99.5125,99.75,99.36,99.93,96.63,99.02
2012-05-25,98.715,99.5125,99.75,99.365,99.93,96.59,99.03
2012-05-28,98.695,,99.75,99.355,99.94,96.58,99.03
2012-05-29,98.685,99.5175,99.75,99.355,99.94,96.6,99.01
2012-05-30,98.705,99.5175,99.75,99.38,99.94,96.61,99.02
2012-05-31,98.7,99.525,99.75,99.385,99.95,96.68,99.02
2012-06-01,98.74,99.52,99.75,99.395,99.96,96.69,99.03
2012-06-04,98.72,99.52,99.75,99.38,99.97,96.77,99.03
2012-06-05,98.71,99.5225,99.75,99.375,99.97,96.59,99.03
2012-06-06,98.705,99.525,99.75,99.35,99.95,96.56,99.04
2012-06-07,98.7,99.525,99.75,99.34,99.93,96.43,99.02
2012-06-08,98.705,99.525,99.75,99.345,99.94,96.94,99.01
2012-06-11,98.705,99.5275,99.75,99.345,99.94,96.91,99.02
2012-06-12,98.705,99.5275,99.75,99.34,99.94,96.94,99.01
2012-06-13,98.695,99.5275,99.75,99.33,99.93,96.9,99.02
2012-06-14,98.695,99.5275,99.75,99.33,99.92,96.95,99.03
2012-06-15,98.705,99.5325,99.745,99.34,99.91,96.96,99.14
2012-06-18,98.697,99.5321,99.745,99.341,99.905,96.87,99.11
2012-06-19,98.81,99.525,99.75,99.475,100.04,96.91,99.09
2012-06-20,98.775,99.535,99.75,99.465,100.01,96.82,99.082
2012-06-21,98.805,99.52,99.75,99.495,100.0,96.81,99.24
2012-06-22,98.79,99.545,99.755,99.51,100.0,96.87,99.23
2012-06-25,98.825,99.56,99.755,99.52,100.0,96.87,99.26
2012-06-26,98.805,99.55,99.755,99.505,99.99,96.87,99.22
2012-06-27,98.8,99.545,99.755,99.51,100.0,96.82,99.22
2012-06-28,98.815,99.52,99.755,99.49,100.01,96.8,99.22
2012-06-29,98.77,99.52,99.755,99.495,99.97,96.72,99.22
2012-07-02,,99.52,99.755,99.505,99.99,96.64,99.24
2012-07-03,98.76,99.525,99.755,99.525,99.97,96.62,99.24
2012-07-04,98.765,,99.755,99.525,99.99,96.61,99.24
2012-07-05,98.755,99.54,99.755,99.57,100.0,96.66,99.26
2012-07-06,98.76,99.555,99.755,99.57,100.03,96.65,99.28
2012-07-09,98.765,99.555,99.755,99.545,100.0,96.69,99.27
2012-07-10,98.77,99.555,99.755,99.565,100.0,96.68,99.27
2012-07-11,98.76,99.585,99.755,99.58,100.01,96.66,99.29
2012-07-12,98.76,99.595,99.755,99.62,100.01,96.75,99.33
2012-07-13,98.76,99.59,99.755,99.635,100.02,96.75,99.33
2012-07-16,98.765,99.595,99.755,99.625,100.01,96.73,99.31
2012-07-17,98.75,99.59,99.755,99.62,99.98,96.68,99.29
2012-07-18,98.745,99.59,99.755,99.63,99.97,96.66,99.33
2012-07-19,98.74,99.605,99.755,99.63,99.97,96.66,99.32
2012-07-20,98.745,99.6,99.7775,99.65,99.99,96.68,99.34
2012-07-23,98.755,99.595,99.79,99.625,100.0,96.78,99.34
2012-07-24,98.76,99.595,99.79,99.635,100.0,96.75,99.36
2012-07-25,98.755,99.6,99.79,99.64,100.01,96.73,99.37
2012-07-26,98.735,99.605,99.79,99.64,99.99,96.68,99.37
2012-07-27,98.725,99.605,99.785,99.655,99.99,96.61,99.36
2012-07-30,98.725,99.62,99.785,99.715,100.02,96.57,99.39
2012-07-31,98.72,99.615,99.785,99.72,100.02,96.59,99.41
2012-08-01,98.72,99.615,99.785,99.71,100.02,96.59,99.4
2012-08-02,98.72,99.605,99.785,99.695,100.02,96.57,99.36
2012-08-03,98.71,99.605,99.785,99.675,100.0,96.58,99.35
2012-08-06,,99.605,99.7575,99.69,99.99,96.48,99.36
2012-08-07,98.705,99.605,99.76,99.695,99.99,96.49,99.37
2012-08-08,98.705,99.6,99.76,99.705,99.99,96.49,99.33
2012-08-09,98.71,99.595,99.76,99.715,99.99,96.47,99.34
2012-08-10,98.71,99.595,99.76,99.72,99.99,96.49,99.33
2012-08-13,98.705,99.595,99.76,99.715,99.99,96.48,99.32
2012-08-14,98.7,99.59,99.76,99.72,99.99,96.44,99.33
2012-08-15,98.695,99.5875,99.76,99.715,99.98,96.43,99.33
2012-08-16,98.69,99.585,99.76,99.71,99.98,96.41,99.33
2012-08-17,98.695,99.585,99.755,99.725,99.98,96.43,99.34
2012-08-20,98.695,99.585,99.755,99.74,99.97,96.42,99.33
2012-08-21,98.695,99.5825,99.755,99.735,99.98,96.41,99.33
2012-08-22,98.7,99.5825,99.755,99.74,99.98,96.43,99.34
2012-08-23,98.7,99.595,99.755,99.76,99.98,96.44,99.34
2012-08-24,98.695,99.5975,99.755,99.765,99.98,96.44,99.35
2012-08-27,98.7,99.5975,99.755,99.76,99.97,96.44,99.35
2012-08-28,98.695,99.605,99.755,99.75,99.98,96.43,99.36
2012-08-29,98.7,99.605,99.755,99.745,99.99,96.43,99.36
2012-08-30,98.695,99.605,99.755,99.755,99.98,96.45,99.35
2012-08-31,98.695,99.61,99.755,99.755,99.97,96.45,99.36
2012-09-03,,,99.755,99.755,99.98,96.48,99.35
2012-09-04,98.7,99.615,99.755,99.76,99.99,96.45,99.34
2012-09-05,98.705,99.615,99.755,99.76,99.98,96.48,99.34
2012-09-06,98.7,99.6075,99.755,99.75,99.98,96.44,99.35
2012-09-07,98.7,99.6075,99.755,99.74,99.96,96.43,99.35
2012-09-10,98.705,99.6125,99.75,99.75,99.97,96.45,99.34
2012-09-11,98.705,99.6175,99.7525,99.75,99.97,96.43,99.35
2012-09-12,98.705,99.6175,99.7525,99.745,99.96,96.44,99.34
2012-09-13,98.705,99.62,99.7525,99.75,99.96,96.44,99.35
2012-09-14,98.7,99.62,99.7525,99.755,99.96,96.68,99.35
2012-09-17,98.704,99.6192,99.7525,99.752,99.954,96.67,99.35
2012-09-18,98.68,99.665,99.66,99.785,100.0,96.77,99.35
2012-09-19,98.68,99.665,99.66,99.805,99.99,96.78,99.363
2012-09-20,98.69,99.66,99.66,99.825,100.0,96.86,99.45
2012-09-21,98.69,99.675,99.66,99.84,100.01,96.8,99.45
2012-09-24,98.705,99.665,99.66,99.825,100.02,96.84,99.43
2012-09-25,98.705,99.665,99.66,99.8,100.0,96.85,99.44
2012-09-26,98.715,99.645,99.67,99.79,99.99,96.89,99.42
2012-09-27,98.715,99.66,99.67,99.805,100.0,96.9,99.44
2012-09-28,98.73,99.68,99.665,99.81,100.01,96.91,99.49
2012-10-01,98.74,99.685,99.665,99.8,100.0,96.95,99.48
2012-10-02,98.755,99.68,99.665,99.8,99.99,96.97,99.48
2012-10-03,98.745,99.685,99.665,99.805,100.01,97.02,99.49
2012-10-04,98.73,99.685,99.665,99.81,100.01,97.0,99.49
2012-10-05,98.71,99.675,99.665,99.8,100.01,96.98,99.48
2012-10-08,,99.665,99.665,99.81,99.99,96.99,99.52
2012-10-09,98.71,99.675,99.6625,99.81,100.0,96.99,99.5
2012-10-10,98.715,99.68,99.6625,99.81,100.0,96.97,99.49
2012-10-11,98.715,99.685,99.6625,99.8,99.99,96.98,99.48
2012-10-12,98.71,99.695,99.6625,99.8,99.99,96.98,99.47
2012-10-15,98.71,99.7,99.6625,99.795,99.99,97.01,99.47
2012-10-16,98.75,99.715,99.6625,99.79,99.99,96.98,99.48
2012-10-17,98.73,99.715,99.6625,99.79,99.99,96.97,99.48
2012-10-18,98.735,99.71,99.6625,99.795,99.98,96.94,99.48
2012-10-19,98.745,99.705,99.6625,99.8,99.99,96.97,99.48
2012-10-22,98.74,99.705,99.6625,99.795,100.0,97.0,99.49
2012-10-23,98.715,99.7,99.6625,99.795,100.0,96.99,99.5
2012-10-24,98.715,99.7,99.6625,99.8,99.99,96.93,99.49
2012-10-25,98.715,99.695,99.6625,99.8,99.99,96.9,99.48
2012-10-26,98.715,99.69,99.6625,99.805,99.99,96.93,99.48
2012-10-29,98.725,99.68,99.665,99.805,99.99,96.94,99.49
2012-10-30,98.72,99.68,99.6625,99.805,99.99,96.94,99.48
2012-10-31,98.72,99.685,99.665,99.795,99.99,96.93,99.48
2012-11-01,98.72,99.69,99.665,99.8,100.0,96.93,99.48
2012-11-02,98.72,99.69,99.665,99.805,99.99,96.91,99.49
2012-11-05,98.72,99.695,99.665,99.81,100.0,96.9,99.48
2012-11-06,98.715,99.69,99.665,99.81,99.99,96.81,99.48
2012-11-07,98.715,99.695,99.665,99.82,100.0,96.81,99.49
2012-11-08,98.715,99.695,99.665,99.82,99.99,96.8,99.48
2012-11-09,98.715,99.695,99.665,99.825,99.99,96.81,99.49
2012-11-12,,99.695,99.665,99.825,99.99,96.8,99.5
2012-11-13,98.725,99.695,99.67,99.825,99.98,96.82,99.5
2012-11-14,98.72,99.69,99.67,99.82,99.98,96.8,99.49
2012-11-15,98.72,99.685,99.67,99.82,99.99,96.82,99.49
2012-11-16,98.715,99.675,99.67,99.815,99.99,96.8,99.5
2012-11-19,98.715,99.6775,99.67,99.815,99.99,96.79,99.48
2012-11-20,98.72,99.68,99.6625,99.815,99.98,96.79,99.49
2012-11-21,98.71,99.6775,99.6625,99.815,99.98,96.8,99.47
2012-11-22,98.715,,99.66,99.81,99.99,96.79,99.46
2012-11-23,98.71,99.6775,99.66,99.81,99.99,96.78,99.47
2012-11-26,98.71,99.6775,99.665,99.815,99.99,96.78,99.47
2012-11-27,98.71,99.6775,99.665,99.815,99.99,96.77,99.47
2012-11-28,98.71,99.6825,99.665,99.815,99.98,96.79,99.48
2012-11-29,98.71,99.685,99.665,99.81,99.98,96.82,99.47
2012-11-30,98.71,99.685,99.665,99.805,99.98,96.86,99.48
2012-12-03,98.71,99.6875,99.665,99.81,100.0,96.91,99.47
2012-12-04,98.705,99.6875,99.665,99.815,100.04,96.92,99.47
2012-12-05,98.705,99.6875,99.665,99.815,100.02,96.9,99.48
2012-12-06,98.705,99.69,99.665,99.815,100.03,96.9,99.48
2012-12-07,98.705,99.69,99.665,99.825,100.02,96.9,99.49
2012-12-10,98.705,99.69,99.665,99.825,100.01,96.9,99.49
2012-12-11,98.705,99.69,99.665,99.82,100.0,96.91,99.49
2012-12-12,98.705,99.69,99.665,99.82,100.01,96.9,99.48
2012-12-13,98.71,99.69,99.665,99.82,99.99,96.9,99.49
2012-12-14,98.705,99.6925,99.665,99.815,99.99,97.07,99.49
2012-12-17,98.706,99.691,99.6625,99.816,99.984,97.1,99.48
2012-12-18,98.685,99.695,99.7025,99.835,100.05,97.11,99.48
2012-12-19,98.69,99.685,99.7025,99.83,100.06,97.12,99.481
2012-12-20,98.685,99.685,99.6825,99.83,100.04,97.13,99.46
2012-12-21,98.69,99.685,99.6825,99.83,100.05,97.15,99.46
2012-12-24,98.69,99.68,99.6875,99.815,100.03,97.15,99.45
2012-12-25,,,99.6875,,,,
2012-12-26,,99.68,99.6875,,,,
2012-12-27,98.685,99.675,99.6875,99.82,100.02,97.18,99.46
2012-12-28,98.69,99.685,99.6875,99.83,100.02,97.18,99.46
2012-12-31,98.69,99.7,99.6875,99.83,100.03,97.2,99.47
2013-01-02,98.685,99.705,99.6875,99.825,100.02,97.14,99.47
2013-01-03,98.68,99.705,99.6875,99.815,100.01,97.14,99.46
2013-01-04,98.685,99.705,99.6875,99.795,100.01,97.1,99.46
2013-01-07,98.69,99.705,99.7025,99.795,100.02,97.1,99.46
2013-01-08,98.7,99.705,99.6975,99.805,100.01,97.09,99.47
2013-01-09,98.7,99.71,99.7025,99.81,100.01,97.1,99.48
2013-01-10,98.7,99.71,99.7025,99.785,100.01,97.07,99.48
2013-01-11,98.695,99.71,99.7025,99.755,100.0,97.05,99.47
2013-01-14,98.695,99.71,99.7025,99.745,99.99,97.07,99.48
2013-01-15,98.69,99.705,99.7025,99.75,99.99,97.08,99.48
2013-01-16,98.695,99.7,99.7025,99.765,99.99,97.1,99.49
2013-01-17,98.695,99.685,99.7025,99.72,99.97,97.14,99.47
2013-01-18,98.695,99.69,99.7025,99.72,99.96,97.1,99.48
2013-01-21,98.695,,99.7025,99.73,99.96,97.12,99.48
2013-01-22,98.7,99.695,99.7025,99.74,99.99,97.11,99.48
2013-01-23,98.71,99.7,99.7025,99.74,99.98,97.14,99.49
2013-01-24,98.715,99.7,99.7025,99.725,99.98,97.16,99.48
2013-01-25,98.715,99.695,99.7025,99.68,99.97,97.14,99.47
2013-01-28,98.715,99.69,99.7025,99.685,99.95,97.11,99.47
2013-01-29,98.72,99.69,99.7025,99.705,99.96,97.11,99.48
2013-01-30,98.715,99.7,99.7025,99.7,99.97,97.11,99.47
2013-01-31,98.715,99.695,99.7025,99.705,99.95,97.12,99.47
2013-02-01,98.715,99.7,99.7075,99.72,99.96,97.1,99.48
2013-02-04,98.715,99.7,99.7075,99.73,99.97,97.07,99.48
2013-02-05,98.715,99.7,99.7075,99.73,99.97,97.07,99.485
2013-02-06,98.715,99.7,99.705,99.735,99.96,97.09,99.49
2013-02-07,98.715,99.7,99.7025,99.745,99.97,97.1,99.48
2013-02-08,98.72,99.705,99.7025,99.75,99.97,97.1,99.49
2013-02-11,98.72,99.705,99.7025,99.745,99.97,97.13,99.49
2013-02-12,98.715,99.7,99.7125,99.75,99.97,97.13,99.49
2013-02-13,98.715,99.705,99.7125,99.745,99.97,97.09,99.49
2013-02-14,98.72,99.705,99.7125,99.755,99.98,97.09,99.485
2013-02-15,98.72,99.705,99.7125,99.76,99.98,97.11,99.48
2013-02-18,,,99.7225,99.755,99.98,97.11,99.49
2013-02-19,98.72,99.705,99.7225,99.755,99.98,97.09,99.485
2013-02-20,98.715,99.705,99.7225,99.75,99.97,97.07,99.5
2013-02-21,98.715,99.705,99.7225,99.76,99.99,97.09,99.505
2013-02-22,98.715,99.7075,99.7225,99.79,99.98,97.06,99.5
2013-02-25,98.725,99.7075,99.73,99.79,99.99,97.07,99.49
2013-02-26,98.715,99.7075,99.73,99.785,99.99,97.12,99.5
2013-02-27,98.715,99.705,99.73,99.79,99.99,97.13,99.505
2013-02-28,98.715,99.705,99.73,99.8,100.0,97.08,99.5
2013-03-01,98.72,99.7125,99.73,99.805,99.99,97.05,99.505
2013-03-04,98.72,99.7125,99.73,99.81,99.99,97.05,99.5
2013-03-05,98.72,99.7175,99.73,99.805,99.98,97.02,99.505
2013-03-06,98.72,99.72,99.73,99.815,99.98,97.02,99.505
2013-03-07,98.72,99.72,99.73,99.79,99.99,97.01,99.5
2013-03-08,98.72,99.72,99.73,99.795,99.98,97.1,99.495
2013-03-11,98.72,99.72,99.73,99.795,99.99,97.07,99.5
2013-03-12,98.72,99.72,99.735,99.795,99.98,97.05,99.49
2013-03-13,98.72,99.72,99.735,99.795,99.97,97.05,99.49
2013-03-14,98.72,99.72,99.735,99.795,99.98,96.95,99.49
2013-03-15,98.72,99.72,99.735,99.795,99.97,96.96,99.5
2013-03-18,98.714,99.7199,99.7325,99.794,99.978,97.01,99.495
2013-03-19,98.74,99.665,99.7825,99.7,100.02,96.97,99.5
2013-03-20,98.735,99.665,99.7825,99.71,100.02,96.95,99.493
2013-03-21,98.735,99.66,99.7825,99.715,100.02,96.93,99.48
2013-03-22,98.73,99.66,99.7825,99.7,100.02,96.94,99.47
2013-03-25,98.725,99.665,99.7825,99.725,100.01,96.93,99.47
2013-03-26,98.72,99.67,99.7825,99.74,100.02,96.95,99.47
2013-03-27,98.72,99.66,99.7825,99.73,100.03,96.98,99.47
2013-03-28,98.725,99.67,99.7825,99.745,100.03,97.01,99.48
2013-03-29,,,99.7825,,,,
2013-04-01,98.73,99.675,99.7725,,,,
2013-04-02,98.725,99.685,99.7725,99.775,100.02,96.98,99.49
2013-04-03,98.725,99.69,99.7725,99.78,100.02,96.97,99.495
2013-04-04,98.72,99.695,99.7725,99.795,100.01,96.97,99.49
2013-04-05,98.725,99.7,99.7725,99.785,100.01,96.97,99.49
2013-04-08,98.72,99.7,99.7725,99.775,100.01,96.98,99.49
2013-04-09,98.72,99.7,99.7725,99.775,100.0,96.98,99.495
2013-04-10,98.72,99.7,99.7725,99.775,100.0,96.98,99.49
2013-04-11,98.72,99.705,99.7725,99.775,100.0,97.01,99.49
2013-04-12,98.725,99.705,99.7725,99.785,100.01,97.02,99.495
2013-04-15,98.725,99.705,99.7725,99.795,100.01,97.05,99.495
2013-04-16,98.73,99.705,99.7725,99.795,100.0,97.06,99.49
2013-04-17,98.73,99.71,99.7725,99.805,100.02,97.06,99.49
2013-04-18,98.73,99.71,99.7725,99.81,100.01,97.1,99.51
2013-04-19,98.725,99.71,99.7725,99.805,100.0,97.1,99.51
2013-04-22,98.725,99.715,99.7725,99.81,100.01,97.1,99.505
2013-04-23,98.73,99.715,99.7725,99.815,100.01,97.14,99.52
2013-04-24,98.725,99.72,99.76,99.82,100.0,97.19,99.52
2013-04-25,98.725,99.72,99.76,99.82,100.0,97.17,99.505
2013-04-26,98.725,99.72,99.7675,99.82,100.0,97.19,99.5
2013-04-29,98.725,99.725,99.75,99.825,99.99,97.2,99.505
2013-04-30,98.725,99.725,99.76,99.82,99.99,97.19,99.5
2013-05-01,98.725,99.725,99.755,99.82,99.99,97.19,99.5
2013-05-02,98.73,99.725,99.755,99.835,100.0,97.24,99.51
2013-05-03,98.73,99.725,99.755,99.815,99.99,97.26,99.495
2013-05-06,98.725,99.725,99.755,99.815,100.0,97.24,99.495
2013-05-07,98.725,99.725,99.76,99.8,100.0,97.32,99.495
2013-05-08,98.725,99.725,99.76,99.8,100.0,97.34,99.5
2013-05-09,98.725,99.725,99.76,99.8,99.99,97.29,99.5
2013-05-10,98.715,99.725,99.76,99.785,99.98,97.26,99.49
2013-05-13,98.715,99.725,99.76,99.785,99.99,97.28,99.5
2013-05-14,98.715,99.7225,99.76,99.785,99.99,97.29,99.495
2013-05-15,98.715,99.7225,99.76,99.8,99.98,97.27,99.5
2013-05-16,98.72,99.7225,99.76,99.805,99.99,97.28,99.5
2013-05-17,98.725,99.7225,99.76,99.81,99.99,97.27,99.5
2013-05-20,,99.725,99.76,99.805,99.99,97.25,99.49
2013-05-21,98.72,99.725,99.76,99.805,99.99,97.23,99.495
2013-05-22,98.725,99.7275,99.76,99.805,99.99,97.24,99.49
2013-05-23,98.725,99.7275,99.76,99.8,99.99,97.25,99.49
2013-05-24,98.725,99.7275,99.76,99.8,99.99,97.25,99.49
2013-05-27,98.725,,99.76,99.8,99.99,97.26,99.49
2013-05-28,98.725,99.725,99.76,99.805,99.99,97.25,99.49
2013-05-29,98.725,99.72,99.76,99.8,99.99,97.25,99.5
2013-05-30,98.725,99.72,99.76,99.795,99.99,97.23,99.5
2013-05-31,98.725,99.72,99.76,99.805,99.99,97.23,99.49
2013-06-03,98.72,99.725,99.76,99.795,99.98,97.23,99.49
2013-06-04,98.725,99.725,99.7475,99.8,99.99,97.2,99.495
2013-06-05,98.725,99.725,99.7475,99.8,99.99,97.22,99.495
2013-06-06,98.725,99.725,99.7475,99.79,99.99,97.24,99.495
2013-06-07,98.725,99.725,99.7475,99.785,99.99,97.24,99.495
2013-06-10,98.725,99.725,99.7475,99.785,99.99,97.23,99.5
2013-06-11,98.725,99.725,99.755,99.79,99.99,97.24,99.5
2013-06-12,98.72,99.725,99.755,99.785,99.98,97.23,99.5
2013-06-13,98.73,99.725,99.755,99.785,99.99,97.19,99.5
2013-06-14,98.725,99.725,99.755,99.79,99.98,97.39,99.5
2013-06-17,98.727,99.7267,99.7525,99.79,99.982,97.39,99.49
2013-06-18,98.715,99.71,99.7575,99.755,100.0,97.39,99.49
2013-06-19,98.71,99.705,99.7575,99.755,100.0,97.39,99.492
2013-06-20,98.7,99.695,99.7575,99.72,99.99,97.34,99.47
2013-06-21,98.7,99.675,99.7575,99.685,99.98,97.3,99.45
2013-06-24,98.69,99.655,99.745,99.63,99.97,97.26,99.38
2013-06-25,98.69,99.655,99.745,99.675,99.97,97.29,99.42
2013-06-26,98.695,99.665,99.745,99.715,99.98,97.29,99.44
2013-06-27,98.705,99.68,99.745,99.735,99.99,97.33,99.435
2013-06-28,98.705,99.685,99.745,99.73,99.98,97.34,99.44
2013-07-01,,99.685,99.745,99.72,99.99,97.34,99.45
2013-07-02,98.705,99.685,99.745,99.735,99.99,97.34,99.45
2013-07-03,98.705,99.675,99.745,99.725,99.99,97.37,99.425
2013-07-04,98.705,,99.745,99.765,99.99,97.34,99.45
2013-07-05,98.7,99.685,99.745,99.775,99.99,97.3,99.455
2013-07-08,98.72,99.69,99.745,99.775,99.99,97.3,99.465
2013-07-09,98.72,99.695,99.745,99.77,100.0,97.35,99.48
2013-07-10,98.72,99.695,99.745,99.76,100.0,97.38,99.46
2013-07-11,98.725,99.7,99.75,99.75,99.99,97.38,99.46
2013-07-12,98.72,99.7,99.75,99.75,99.99,97.4,99.45
2013-07-15,98.72,99.705,99.75,99.75,99.98,97.4,99.47
2013-07-16,98.725,99.705,99.75,99.755,99.98,97.36,99.47
2013-07-17,98.725,99.71,99.75,99.755,100.0,97.35,99.48
2013-07-18,98.72,99.71,99.75,99.765,100.0,97.38,99.48
2013-07-19,98.72,99.71,99.75,99.755,100.0,97.39,99.48
2013-07-22,98.725,99.71,99.75,99.745,99.98,97.42,99.48
2013-07-23,98.725,99.71,99.75,99.735,99.98,97.41,99.47
2013-07-24,98.72,99.71,99.75,99.735,99.99,97.39,99.485
2013-07-25,98.72,99.71,99.75,99.75,99.99,97.4,99.5
2013-07-26,98.715,99.715,99.75,99.75,99.99,97.41,99.51
2013-07-29,98.72,99.715,99.75,99.75,99.99,97.44,99.515
2013-07-30,98.72,99.715,99.75,99.755,99.99,97.48,99.51
2013-07-31,98.72,99.72,99.75,99.755,99.99,97.48,99.51
2013-08-01,98.72,99.72,99.75,99.76,99.98,97.48,99.49
2013-08-02,98.72,99.72,99.75,99.755,99.99,97.48,99.48
2013-08-05,,99.72,99.75,99.755,99.97,97.51,99.48
2013-08-06,98.725,99.72,99.75,99.755,99.98,97.47,99.48
