Date,FUT_CUR_GEN_TICKER,LAST_PRICE,PX_HIGH,PX_LAST,PX_LOW,Match_id,FUT_ROLL_DT,SETTLE_DT
10-Mar-2008,YEH08,99.13,99.14,99.13,99.13,YEH08 Comdty,16-Oct-2007,16-Mar-2016
11-Mar-2008,YEH08,99.125,99.13,99.125,99.125,YEH08 Comdty,16-Oct-2007,16-Mar-2016
12-Mar-2008,YEH08,99.14,99.145,99.14,99.13,YEH08 Comdty,16-Oct-2007,16-Mar-2016
13-Mar-2008,YEH08,99.14,99.145,99.14,99.135,YEH08 Comdty,16-Oct-2007,16-Mar-2016
14-Mar-2008,YEH08,99.14,99.14,99.14,99.14,YEH08 Comdty,16-Oct-2007,16-Mar-2016
17-Mar-2008,YEH08,99.141,99.145,99.141,99.14,YEH08 Comdty,16-Oct-2007,16-Mar-2016
18-Mar-2008,YEM08,99.235,99.25,99.235,99.225,YEM08 Comdty,4-Feb-2008,16-Mar-2016
19-Mar-2008,YEM08,99.255,99.285,99.255,99.215,YEM08 Comdty,4-Feb-2008,16-Mar-2016
21-Mar-2008,YEM08,99.255,99.26,99.255,99.25,YEM08 Comdty,4-Feb-2008,16-Mar-2016
24-Mar-2008,YEM08,99.22,99.25,99.22,99.22,YEM08 Comdty,4-Feb-2008,16-Mar-2016
25-Mar-2008,YEM08,99.205,99.23,99.205,99.205,YEM08 Comdty,4-Feb-2008,16-Mar-2016
26-Mar-2008,YEM08,99.215,99.23,99.215,99.215,YEM08 Comdty,4-Feb-2008,16-Mar-2016
27-Mar-2008,YEM08,99.23,99.265,99.23,99.22,YEM08 Comdty,4-Feb-2008,16-Mar-2016
28-Mar-2008,YEM08,99.255,99.26,99.255,99.24,YEM08 Comdty,4-Feb-2008,16-Mar-2016
31-Mar-2008,YEM08,99.26,99.27,99.26,99.255,YEM08 Comdty,4-Feb-2008,16-Mar-2016
1-Apr-2008,YEM08,99.255,99.265,99.255,99.245,YEM08 Comdty,4-Feb-2008,16-Mar-2016
2-Apr-2008,YEM08,99.245,99.25,99.245,99.235,YEM08 Comdty,4-Feb-2008,16-Mar-2016
3-Apr-2008,YEM08,99.24,99.25,99.24,99.23,YEM08 Comdty,4-Feb-2008,16-Mar-2016
4-Apr-2008,YEM08,99.24,99.245,99.24,99.235,YEM08 Comdty,4-Feb-2008,16-Mar-2016
7-Apr-2008,YEM08,99.24,99.25,99.24,99.235,YEM08 Comdty,4-Feb-2008,16-Mar-2016
8-Apr-2008,YEM08,99.215,99.235,99.215,99.21,YEM08 Comdty,4-Feb-2008,16-Mar-2016
9-Apr-2008,YEM08,99.205,99.21,99.205,99.2,YEM08 Comdty,4-Feb-2008,16-Mar-2016
10-Apr-2008,YEM08,99.2,99.21,99.2,99.185,YEM08 Comdty,4-Feb-2008,16-Mar-2016
11-Apr-2008,YEM08,99.19,99.2,99.19,99.19,YEM08 Comdty,4-Feb-2008,16-Mar-2016
14-Apr-2008,YEM08,99.18,99.2,99.18,99.18,YEM08 Comdty,4-Feb-2008,16-Mar-2016
15-Apr-2008,YEM08,99.175,99.18,99.175,99.175,YEM08 Comdty,4-Feb-2008,16-Mar-2016
16-Apr-2008,YEM08,99.17,99.18,99.17,99.17,YEM08 Comdty,4-Feb-2008,16-Mar-2016
17-Apr-2008,YEM08,99.165,99.17,99.165,99.155,YEM08 Comdty,4-Feb-2008,16-Mar-2016
18-Apr-2008,YEM08,99.17,99.175,99.17,99.16,YEM08 Comdty,4-Feb-2008,16-Mar-2016
21-Apr-2008,YEM08,99.16,99.17,99.16,99.155,YEM08 Comdty,4-Feb-2008,16-Mar-2016
22-Apr-2008,YEM08,99.155,99.17,99.155,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
23-Apr-2008,YEM08,99.15,99.165,99.15,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
24-Apr-2008,YEM08,99.14,99.16,99.14,99.135,YEM08 Comdty,4-Feb-2008,16-Mar-2016
25-Apr-2008,YEM08,99.12,99.14,99.12,99.075,YEM08 Comdty,4-Feb-2008,16-Mar-2016
28-Apr-2008,YEM08,99.115,99.125,99.115,99.1,YEM08 Comdty,4-Feb-2008,16-Mar-2016
30-Apr-2008,YEM08,99.135,99.145,99.135,99.125,YEM08 Comdty,4-Feb-2008,16-Mar-2016
1-May-2008,YEM08,99.135,99.145,99.135,99.125,YEM08 Comdty,4-Feb-2008,16-Mar-2016
2-May-2008,YEM08,99.14,99.14,99.14,99.12,YEM08 Comdty,4-Feb-2008,16-Mar-2016
7-May-2008,YEM08,99.14,99.145,99.14,99.13,YEM08 Comdty,4-Feb-2008,16-Mar-2016
8-May-2008,YEM08,99.15,99.155,99.15,99.145,YEM08 Comdty,4-Feb-2008,16-Mar-2016
9-May-2008,YEM08,99.155,99.155,99.155,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
12-May-2008,YEM08,99.155,99.155,99.155,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
13-May-2008,YEM08,99.155,99.155,99.155,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
14-May-2008,YEM08,99.145,99.15,99.145,99.14,YEM08 Comdty,4-Feb-2008,16-Mar-2016
15-May-2008,YEM08,99.145,99.15,99.145,99.14,YEM08 Comdty,4-Feb-2008,16-Mar-2016
16-May-2008,YEM08,99.15,99.15,99.15,99.14,YEM08 Comdty,4-Feb-2008,16-Mar-2016
19-May-2008,YEM08,99.145,99.155,99.145,99.145,YEM08 Comdty,4-Feb-2008,16-Mar-2016
20-May-2008,YEM08,99.15,99.155,99.15,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
21-May-2008,YEM08,99.15,99.15,99.15,99.145,YEM08 Comdty,4-Feb-2008,16-Mar-2016
22-May-2008,YEM08,99.155,99.155,99.155,99.145,YEM08 Comdty,4-Feb-2008,16-Mar-2016
23-May-2008,YEM08,99.15,99.15,99.15,99.145,YEM08 Comdty,4-Feb-2008,16-Mar-2016
26-May-2008,YEM08,99.145,99.155,99.145,99.145,YEM08 Comdty,4-Feb-2008,16-Mar-2016
27-May-2008,YEM08,99.15,99.15,99.15,99.14,YEM08 Comdty,4-Feb-2008,16-Mar-2016
28-May-2008,YEM08,99.15,99.15,99.15,99.145,YEM08 Comdty,4-Feb-2008,16-Mar-2016
29-May-2008,YEM08,99.15,99.15,99.15,99.14,YEM08 Comdty,4-Feb-2008,16-Mar-2016
30-May-2008,YEM08,99.145,99.15,99.145,99.145,YEM08 Comdty,4-Feb-2008,16-Mar-2016
2-Jun-2008,YEM08,99.145,99.15,99.145,99.145,YEM08 Comdty,4-Feb-2008,16-Mar-2016
3-Jun-2008,YEM08,99.155,99.155,99.155,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
4-Jun-2008,YEM08,99.155,99.16,99.155,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
5-Jun-2008,YEM08,99.16,99.16,99.16,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
6-Jun-2008,YEM08,99.155,99.155,99.155,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
9-Jun-2008,YEM08,99.16,99.16,99.16,99.155,YEM08 Comdty,4-Feb-2008,16-Mar-2016
10-Jun-2008,YEM08,99.155,99.16,99.155,99.15,YEM08 Comdty,4-Feb-2008,16-Mar-2016
11-Jun-2008,YEM08,99.16,99.16,99.16,99.155,YEM08 Comdty,4-Feb-2008,16-Mar-2016
12-Jun-2008,YEM08,99.16,99.16,99.16,99.155,YEM08 Comdty,4-Feb-2008,16-Mar-2016
13-Jun-2008,YEM08,99.155,99.16,99.155,99.155,YEM08 Comdty,4-Feb-2008,16-Mar-2016
16-Jun-2008,YEM08,99.158,99.16,99.158,99.155,YEM08 Comdty,4-Feb-2008,16-Mar-2016
17-Jun-2008,YEU08,99.105,99.115,99.105,99.08,YEU08 Comdty,15-Apr-2008,16-Mar-2016
18-Jun-2008,YEU08,99.11,99.12,99.11,99.105,YEU08 Comdty,15-Apr-2008,16-Mar-2016
19-Jun-2008,YEU08,99.115,99.125,99.115,99.115,YEU08 Comdty,15-Apr-2008,16-Mar-2016
20-Jun-2008,YEU08,99.12,99.13,99.12,99.115,YEU08 Comdty,15-Apr-2008,16-Mar-2016
23-Jun-2008,YEU08,99.125,99.13,99.125,99.12,YEU08 Comdty,15-Apr-2008,16-Mar-2016
24-Jun-2008,YEU08,99.125,99.135,99.125,99.12,YEU08 Comdty,15-Apr-2008,16-Mar-2016
25-Jun-2008,YEU08,99.135,99.135,99.135,99.125,YEU08 Comdty,15-Apr-2008,16-Mar-2016
26-Jun-2008,YEU08,99.135,99.14,99.135,99.13,YEU08 Comdty,15-Apr-2008,16-Mar-2016
27-Jun-2008,YEU08,99.135,99.15,99.135,99.13,YEU08 Comdty,15-Apr-2008,16-Mar-2016
30-Jun-2008,YEU08,99.135,99.14,99.135,99.125,YEU08 Comdty,15-Apr-2008,16-Mar-2016
1-Jul-2008,YEU08,99.135,99.135,99.135,99.12,YEU08 Comdty,15-Apr-2008,16-Mar-2016
2-Jul-2008,YEU08,99.13,99.135,99.13,99.125,YEU08 Comdty,15-Apr-2008,16-Mar-2016
3-Jul-2008,YEU08,99.135,99.14,99.135,99.125,YEU08 Comdty,15-Apr-2008,16-Mar-2016
4-Jul-2008,YEU08,99.135,99.14,99.135,99.13,YEU08 Comdty,15-Apr-2008,16-Mar-2016
7-Jul-2008,YEU08,99.14,99.14,99.14,99.13,YEU08 Comdty,15-Apr-2008,16-Mar-2016
8-Jul-2008,YEU08,99.145,99.145,99.145,99.135,YEU08 Comdty,15-Apr-2008,16-Mar-2016
9-Jul-2008,YEU08,99.145,99.145,99.145,99.135,YEU08 Comdty,15-Apr-2008,16-Mar-2016
10-Jul-2008,YEU08,99.15,99.15,99.15,99.14,YEU08 Comdty,15-Apr-2008,16-Mar-2016
11-Jul-2008,YEU08,99.145,99.15,99.145,99.14,YEU08 Comdty,15-Apr-2008,16-Mar-2016
14-Jul-2008,YEU08,99.145,99.145,99.145,99.14,YEU08 Comdty,15-Apr-2008,16-Mar-2016
15-Jul-2008,YEU08,99.15,99.15,99.15,99.145,YEU08 Comdty,15-Apr-2008,16-Mar-2016
16-Jul-2008,YEU08,99.145,99.15,99.145,99.14,YEU08 Comdty,15-Apr-2008,16-Mar-2016
17-Jul-2008,YEU08,99.15,99.15,99.15,99.145,YEU08 Comdty,15-Apr-2008,16-Mar-2016
18-Jul-2008,YEU08,99.145,99.15,99.145,99.145,YEU08 Comdty,15-Apr-2008,16-Mar-2016
22-Jul-2008,YEU08,99.145,99.15,99.145,99.14,YEU08 Comdty,15-Apr-2008,16-Mar-2016
23-Jul-2008,YEU08,99.14,99.145,99.14,99.14,YEU08 Comdty,15-Apr-2008,16-Mar-2016
24-Jul-2008,YEU08,99.145,99.145,99.145,99.14,YEU08 Comdty,15-Apr-2008,16-Mar-2016
25-Jul-2008,YEU08,99.15,99.155,99.15,99.145,YEU08 Comdty,15-Apr-2008,16-Mar-2016
28-Jul-2008,YEU08,99.145,99.15,99.145,99.145,YEU08 Comdty,15-Apr-2008,16-Mar-2016
29-Jul-2008,YEU08,99.15,99.155,99.15,99.145,YEU08 Comdty,15-Apr-2008,16-Mar-2016
30-Jul-2008,YEU08,99.15,99.155,99.15,99.145,YEU08 Comdty,15-Apr-2008,16-Mar-2016
31-Jul-2008,YEU08,99.155,99.16,99.155,99.15,YEU08 Comdty,15-Apr-2008,16-Mar-2016
1-Aug-2008,YEU08,99.16,99.16,99.16,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
4-Aug-2008,YEU08,99.16,99.16,99.16,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
5-Aug-2008,YEU08,99.165,99.165,99.165,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
6-Aug-2008,YEU08,99.17,99.175,99.17,99.16,YEU08 Comdty,15-Apr-2008,16-Mar-2016
7-Aug-2008,YEU08,99.17,99.19,99.17,99.16,YEU08 Comdty,15-Apr-2008,16-Mar-2016
8-Aug-2008,YEU08,99.17,99.175,99.17,99.165,YEU08 Comdty,15-Apr-2008,16-Mar-2016
11-Aug-2008,YEU08,99.17,99.175,99.17,99.165,YEU08 Comdty,15-Apr-2008,16-Mar-2016
12-Aug-2008,YEU08,99.17,99.17,99.17,99.165,YEU08 Comdty,15-Apr-2008,16-Mar-2016
13-Aug-2008,YEU08,99.17,99.17,99.17,99.165,YEU08 Comdty,15-Apr-2008,16-Mar-2016
14-Aug-2008,YEU08,99.165,99.17,99.165,99.165,YEU08 Comdty,15-Apr-2008,16-Mar-2016
15-Aug-2008,YEU08,99.17,99.17,99.17,99.165,YEU08 Comdty,15-Apr-2008,16-Mar-2016
18-Aug-2008,YEU08,99.165,99.17,99.165,99.16,YEU08 Comdty,15-Apr-2008,16-Mar-2016
19-Aug-2008,YEU08,99.165,99.17,99.165,99.16,YEU08 Comdty,15-Apr-2008,16-Mar-2016
20-Aug-2008,YEU08,99.16,99.165,99.16,99.16,YEU08 Comdty,15-Apr-2008,16-Mar-2016
21-Aug-2008,YEU08,99.165,99.165,99.165,99.16,YEU08 Comdty,15-Apr-2008,16-Mar-2016
22-Aug-2008,YEU08,99.16,99.165,99.16,99.16,YEU08 Comdty,15-Apr-2008,16-Mar-2016
25-Aug-2008,YEU08,99.16,99.16,99.16,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
26-Aug-2008,YEU08,99.165,99.165,99.165,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
27-Aug-2008,YEU08,99.155,99.16,99.155,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
28-Aug-2008,YEU08,99.16,99.16,99.16,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
29-Aug-2008,YEU08,99.16,99.16,99.16,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
1-Sep-2008,YEU08,99.16,99.16,99.16,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
2-Sep-2008,YEU08,99.155,99.16,99.155,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
3-Sep-2008,YEU08,99.155,99.16,99.155,99.155,YEU08 Comdty,15-Apr-2008,16-Mar-2016
4-Sep-2008,YEU08,99.155,99.155,99.155,99.15,YEU08 Comdty,15-Apr-2008,16-Mar-2016
5-Sep-2008,YEU08,99.155,99.155,99.155,99.15,YEU08 Comdty,15-Apr-2008,16-Mar-2016
8-Sep-2008,YEU08,99.155,99.16,99.155,99.15,YEU08 Comdty,15-Apr-2008,16-Mar-2016
9-Sep-2008,YEU08,99.155,99.155,99.155,99.15,YEU08 Comdty,15-Apr-2008,16-Mar-2016
10-Sep-2008,YEU08,99.15,99.16,99.15,99.15,YEU08 Comdty,15-Apr-2008,16-Mar-2016
11-Sep-2008,YEU08,99.155,99.155,99.155,99.15,YEU08 Comdty,15-Apr-2008,16-Mar-2016
12-Sep-2008,YEU08,99.153,99.155,99.153,99.15,YEU08 Comdty,15-Apr-2008,16-Mar-2016
16-Sep-2008,YEZ08,99.19,99.31,99.19,99.175,YEZ08 Comdty,26-May-2008,16-Mar-2016
17-Sep-2008,YEZ08,99.165,99.185,99.165,99.16,YEZ08 Comdty,26-May-2008,16-Mar-2016
18-Sep-2008,YEZ08,99.115,99.195,99.115,99.11,YEZ08 Comdty,26-May-2008,16-Mar-2016
19-Sep-2008,YEZ08,99.14,99.16,99.14,99.125,YEZ08 Comdty,26-May-2008,16-Mar-2016
22-Sep-2008,YEZ08,99.14,99.15,99.14,99.12,YEZ08 Comdty,26-May-2008,16-Mar-2016
24-Sep-2008,YEZ08,99.13,99.155,99.13,99.125,YEZ08 Comdty,26-May-2008,16-Mar-2016
25-Sep-2008,YEZ08,99.13,99.135,99.13,99.125,YEZ08 Comdty,26-May-2008,16-Mar-2016
26-Sep-2008,YEZ08,99.115,99.13,99.115,99.115,YEZ08 Comdty,26-May-2008,16-Mar-2016
29-Sep-2008,YEZ08,99.115,99.125,99.115,99.115,YEZ08 Comdty,26-May-2008,16-Mar-2016
30-Sep-2008,YEZ08,99.155,99.175,99.155,99.14,YEZ08 Comdty,26-May-2008,16-Mar-2016
1-Oct-2008,YEZ08,99.13,99.155,99.13,99.115,YEZ08 Comdty,26-May-2008,16-Mar-2016
2-Oct-2008,YEZ08,99.155,99.165,99.155,99.14,YEZ08 Comdty,26-May-2008,16-Mar-2016
3-Oct-2008,YEZ08,99.175,99.2,99.175,99.16,YEZ08 Comdty,26-May-2008,16-Mar-2016
6-Oct-2008,YEZ08,99.185,99.205,99.185,99.18,YEZ08 Comdty,26-May-2008,16-Mar-2016
7-Oct-2008,YEZ08,99.17,99.21,99.17,99.165,YEZ08 Comdty,26-May-2008,16-Mar-2016
8-Oct-2008,YEZ08,99.175,99.2,99.175,99.155,YEZ08 Comdty,26-May-2008,16-Mar-2016
9-Oct-2008,YEZ08,99.165,99.175,99.165,99.15,YEZ08 Comdty,26-May-2008,16-Mar-2016
10-Oct-2008,YEZ08,99.205,99.24,99.205,99.155,YEZ08 Comdty,26-May-2008,16-Mar-2016
14-Oct-2008,YEZ08,99.165,99.24,99.165,99.145,YEZ08 Comdty,26-May-2008,16-Mar-2016
15-Oct-2008,YEZ08,99.165,99.18,99.165,99.16,YEZ08 Comdty,26-May-2008,16-Mar-2016
16-Oct-2008,YEZ08,99.17,99.2,99.17,99.16,YEZ08 Comdty,26-May-2008,16-Mar-2016
17-Oct-2008,YEZ08,99.17,99.18,99.17,99.16,YEZ08 Comdty,26-May-2008,16-Mar-2016
20-Oct-2008,YEZ08,99.17,99.18,99.17,99.165,YEZ08 Comdty,26-May-2008,16-Mar-2016
21-Oct-2008,YEZ08,99.18,99.185,99.18,99.175,YEZ08 Comdty,26-May-2008,16-Mar-2016
22-Oct-2008,YEZ08,99.205,99.21,99.205,99.19,YEZ08 Comdty,26-May-2008,16-Mar-2016
23-Oct-2008,YEZ08,99.205,99.22,99.205,99.19,YEZ08 Comdty,26-May-2008,16-Mar-2016
24-Oct-2008,YEZ08,99.205,99.3,99.205,99.195,YEZ08 Comdty,26-May-2008,16-Mar-2016
27-Oct-2008,YEZ08,99.25,99.3,99.25,99.23,YEZ08 Comdty,26-May-2008,16-Mar-2016
28-Oct-2008,YEZ08,99.235,99.255,99.235,99.225,YEZ08 Comdty,26-May-2008,16-Mar-2016
29-Oct-2008,YEZ08,99.335,99.37,99.335,99.325,YEZ08 Comdty,26-May-2008,16-Mar-2016
30-Oct-2008,YEZ08,99.325,99.35,99.325,99.31,YEZ08 Comdty,26-May-2008,16-Mar-2016
31-Oct-2008,YEZ08,99.3,99.37,99.3,99.295,YEZ08 Comdty,26-May-2008,16-Mar-2016
4-Nov-2008,YEZ08,99.29,99.31,99.29,99.28,YEZ08 Comdty,26-May-2008,16-Mar-2016
5-Nov-2008,YEZ08,99.255,99.29,99.255,99.245,YEZ08 Comdty,26-May-2008,16-Mar-2016
6-Nov-2008,YEZ08,99.255,99.27,99.255,99.25,YEZ08 Comdty,26-May-2008,16-Mar-2016
7-Nov-2008,YEZ08,99.25,99.275,99.25,99.245,YEZ08 Comdty,26-May-2008,16-Mar-2016
10-Nov-2008,YEZ08,99.235,99.245,99.235,99.225,YEZ08 Comdty,26-May-2008,16-Mar-2016
11-Nov-2008,YEZ08,99.235,99.245,99.235,99.23,YEZ08 Comdty,26-May-2008,16-Mar-2016
12-Nov-2008,YEZ08,99.23,99.24,99.23,99.225,YEZ08 Comdty,26-May-2008,16-Mar-2016
13-Nov-2008,YEZ08,99.22,99.23,99.22,99.22,YEZ08 Comdty,26-May-2008,16-Mar-2016
14-Nov-2008,YEZ08,99.22,99.225,99.22,99.21,YEZ08 Comdty,26-May-2008,16-Mar-2016
17-Nov-2008,YEZ08,99.22,99.23,99.22,99.22,YEZ08 Comdty,26-May-2008,16-Mar-2016
18-Nov-2008,YEZ08,99.215,99.225,99.215,99.21,YEZ08 Comdty,26-May-2008,16-Mar-2016
19-Nov-2008,YEZ08,99.19,99.215,99.19,99.185,YEZ08 Comdty,26-May-2008,16-Mar-2016
20-Nov-2008,YEZ08,99.17,99.195,99.17,99.17,YEZ08 Comdty,26-May-2008,16-Mar-2016
21-Nov-2008,YEZ08,99.165,99.185,99.165,99.15,YEZ08 Comdty,26-May-2008,16-Mar-2016
25-Nov-2008,YEZ08,99.135,99.16,99.135,99.13,YEZ08 Comdty,26-May-2008,16-Mar-2016
26-Nov-2008,YEZ08,99.135,99.145,99.135,99.125,YEZ08 Comdty,26-May-2008,16-Mar-2016
27-Nov-2008,YEZ08,99.105,99.125,99.105,99.1,YEZ08 Comdty,26-May-2008,16-Mar-2016
28-Nov-2008,YEZ08,99.11,99.125,99.11,99.105,YEZ08 Comdty,26-May-2008,16-Mar-2016
1-Dec-2008,YEZ08,99.135,99.145,99.135,99.12,YEZ08 Comdty,26-May-2008,16-Mar-2016
2-Dec-2008,YEZ08,99.145,99.155,99.145,99.13,YEZ08 Comdty,26-May-2008,16-Mar-2016
3-Dec-2008,YEZ08,99.115,99.125,99.115,99.105,YEZ08 Comdty,26-May-2008,16-Mar-2016
4-Dec-2008,YEZ08,99.115,99.12,99.115,99.11,YEZ08 Comdty,26-May-2008,16-Mar-2016
5-Dec-2008,YEZ08,99.11,99.12,99.11,99.11,YEZ08 Comdty,26-May-2008,16-Mar-2016
8-Dec-2008,YEZ08,99.11,99.115,99.11,99.105,YEZ08 Comdty,26-May-2008,16-Mar-2016
9-Dec-2008,YEZ08,99.11,99.11,99.11,99.105,YEZ08 Comdty,26-May-2008,16-Mar-2016
10-Dec-2008,YEZ08,99.105,99.11,99.105,99.1,YEZ08 Comdty,26-May-2008,16-Mar-2016
11-Dec-2008,YEZ08,99.1,99.105,99.1,99.095,YEZ08 Comdty,26-May-2008,16-Mar-2016
12-Dec-2008,YEZ08,99.095,99.105,99.095,99.095,YEZ08 Comdty,26-May-2008,16-Mar-2016
15-Dec-2008,YEZ08,99.091,99.1,99.091,99.09,YEZ08 Comdty,26-May-2008,16-Mar-2016
16-Dec-2008,YEH09,99.32,99.33,99.32,99.3,YEH09 Comdty,2-Feb-2009,16-Mar-2016
17-Dec-2008,YEH09,99.385,99.395,99.385,99.365,YEH09 Comdty,2-Feb-2009,16-Mar-2016
18-Dec-2008,YEH09,99.365,99.395,99.365,99.355,YEH09 Comdty,2-Feb-2009,16-Mar-2016
19-Dec-2008,YEH09,99.4,99.43,99.4,99.335,YEH09 Comdty,2-Feb-2009,16-Mar-2016
22-Dec-2008,YEH09,99.435,99.45,99.435,99.42,YEH09 Comdty,2-Feb-2009,16-Mar-2016
24-Dec-2008,YEH09,99.425,99.435,99.425,99.415,YEH09 Comdty,2-Feb-2009,16-Mar-2016
25-Dec-2008,YEH09,99.415,99.435,99.415,99.41,YEH09 Comdty,2-Feb-2009,16-Mar-2016
26-Dec-2008,YEH09,99.415,99.42,99.415,99.41,YEH09 Comdty,2-Feb-2009,16-Mar-2016
29-Dec-2008,YEH09,99.43,99.43,99.43,99.415,YEH09 Comdty,2-Feb-2009,16-Mar-2016
30-Dec-2008,YEH09,99.455,99.455,99.455,99.43,YEH09 Comdty,2-Feb-2009,16-Mar-2016
5-Jan-2009,YEH09,99.45,99.455,99.45,99.44,YEH09 Comdty,2-Feb-2009,16-Mar-2016
6-Jan-2009,YEH09,99.425,99.44,99.425,99.41,YEH09 Comdty,2-Feb-2009,16-Mar-2016
7-Jan-2009,YEH09,99.415,99.42,99.415,99.41,YEH09 Comdty,2-Feb-2009,16-Mar-2016
8-Jan-2009,YEH09,99.39,99.425,99.39,99.38,YEH09 Comdty,2-Feb-2009,16-Mar-2016
9-Jan-2009,YEH09,99.39,99.405,99.39,99.385,YEH09 Comdty,2-Feb-2009,16-Mar-2016
13-Jan-2009,YEH09,99.4,99.415,99.4,99.4,YEH09 Comdty,2-Feb-2009,16-Mar-2016
14-Jan-2009,YEH09,99.405,99.405,99.405,99.395,YEH09 Comdty,2-Feb-2009,16-Mar-2016
15-Jan-2009,YEH09,99.41,99.415,99.41,99.405,YEH09 Comdty,2-Feb-2009,16-Mar-2016
16-Jan-2009,YEH09,99.405,99.42,99.405,99.4,YEH09 Comdty,2-Feb-2009,16-Mar-2016
19-Jan-2009,YEH09,99.41,99.41,99.41,99.4,YEH09 Comdty,2-Feb-2009,16-Mar-2016
20-Jan-2009,YEH09,99.41,99.42,99.41,99.405,YEH09 Comdty,2-Feb-2009,16-Mar-2016
21-Jan-2009,YEH09,99.395,99.42,99.395,99.39,YEH09 Comdty,2-Feb-2009,16-Mar-2016
22-Jan-2009,YEH09,99.395,99.4,99.395,99.38,YEH09 Comdty,2-Feb-2009,16-Mar-2016
23-Jan-2009,YEH09,99.37,99.39,99.37,99.365,YEH09 Comdty,2-Feb-2009,16-Mar-2016
26-Jan-2009,YEH09,99.345,99.37,99.345,99.34,YEH09 Comdty,2-Feb-2009,16-Mar-2016
27-Jan-2009,YEH09,99.34,99.345,99.34,99.33,YEH09 Comdty,2-Feb-2009,16-Mar-2016
28-Jan-2009,YEH09,99.335,99.35,99.335,99.33,YEH09 Comdty,2-Feb-2009,16-Mar-2016
29-Jan-2009,YEH09,99.32,99.335,99.32,99.315,YEH09 Comdty,2-Feb-2009,16-Mar-2016
30-Jan-2009,YEH09,99.33,99.34,99.33,99.325,YEH09 Comdty,2-Feb-2009,16-Mar-2016
2-Feb-2009,YEH09,99.32,99.335,99.32,99.315,YEH09 Comdty,2-Feb-2009,16-Mar-2016
3-Feb-2009,YEH09,99.325,99.33,99.325,99.305,YEH09 Comdty,2-Feb-2009,16-Mar-2016
4-Feb-2009,YEH09,99.325,99.33,99.325,99.32,YEH09 Comdty,2-Feb-2009,16-Mar-2016
5-Feb-2009,YEH09,99.315,99.33,99.315,99.315,YEH09 Comdty,2-Feb-2009,16-Mar-2016
6-Feb-2009,YEH09,99.325,99.335,99.325,99.315,YEH09 Comdty,2-Feb-2009,16-Mar-2016
9-Feb-2009,YEH09,99.345,99.36,99.345,99.335,YEH09 Comdty,2-Feb-2009,16-Mar-2016
10-Feb-2009,YEH09,99.345,99.35,99.345,99.345,YEH09 Comdty,2-Feb-2009,16-Mar-2016
12-Feb-2009,YEH09,99.35,99.355,99.35,99.345,YEH09 Comdty,2-Feb-2009,16-Mar-2016
13-Feb-2009,YEH09,99.355,99.365,99.355,99.35,YEH09 Comdty,2-Feb-2009,16-Mar-2016
16-Feb-2009,YEH09,99.34,99.36,99.34,99.34,YEH09 Comdty,2-Feb-2009,16-Mar-2016
17-Feb-2009,YEH09,99.345,99.35,99.345,99.345,YEH09 Comdty,2-Feb-2009,16-Mar-2016
18-Feb-2009,YEH09,99.35,99.355,99.35,99.345,YEH09 Comdty,2-Feb-2009,16-Mar-2016
19-Feb-2009,YEH09,99.325,99.355,99.325,99.32,YEH09 Comdty,2-Feb-2009,16-Mar-2016
20-Feb-2009,YEH09,99.325,99.33,99.325,99.31,YEH09 Comdty,2-Feb-2009,16-Mar-2016
23-Feb-2009,YEH09,99.325,99.33,99.325,99.325,YEH09 Comdty,2-Feb-2009,16-Mar-2016
24-Feb-2009,YEH09,99.32,99.33,99.32,99.315,YEH09 Comdty,2-Feb-2009,16-Mar-2016
25-Feb-2009,YEH09,99.315,99.32,99.315,99.31,YEH09 Comdty,2-Feb-2009,16-Mar-2016
26-Feb-2009,YEH09,99.315,99.325,99.315,99.315,YEH09 Comdty,2-Feb-2009,16-Mar-2016
27-Feb-2009,YEH09,99.31,99.32,99.31,99.31,YEH09 Comdty,2-Feb-2009,16-Mar-2016
2-Mar-2009,YEH09,99.31,99.315,99.31,99.31,YEH09 Comdty,2-Feb-2009,16-Mar-2016
