,FUT_CUR_GEN_TICKER,LAST_PRICE,PX_HIGH,PX_LAST,PX_LOW,Match_id,FUT_ROLL_DT,SETTLE_DT
2012-11-21,YEZ12,99.685,99.685,99.685,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-11-22,YEZ12,99.68,99.685,99.68,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-11-26,YEZ12,99.68,99.685,99.68,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-11-27,YEZ12,99.68,99.685,99.68,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-11-28,YEZ12,99.68,99.685,99.68,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-11-29,YEZ12,99.685,99.685,99.685,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-11-30,YEZ12,99.685,99.685,99.685,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-03,YEZ12,99.68,99.685,99.68,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-04,YEZ12,99.685,99.685,99.685,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-05,YEZ12,99.685,99.685,99.685,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-06,YEZ12,99.68,99.685,99.68,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-07,YEZ12,99.685,99.685,99.685,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-10,YEZ12,99.685,99.685,99.685,99.685,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-11,YEZ12,99.685,99.685,99.685,99.685,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-12,YEZ12,99.685,99.685,99.685,99.685,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-13,YEZ12,99.68,99.68,99.68,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-14,YEZ12,99.68,99.685,99.68,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-17,YEZ12,99.682,99.685,99.682,99.68,YEZ12 Comdty,2012-04-06,2016-03-16
2012-12-18,YEH13,99.72,99.72,99.72,99.715,YEH13 Comdty,2012-08-21,2016-03-16
2012-12-19,YEH13,99.715,99.715,99.715,99.705,YEH13 Comdty,2012-08-21,2016-03-16
2012-12-20,YEH13,99.71,99.715,99.71,99.7,YEH13 Comdty,2012-08-21,2016-03-16
2012-12-21,YEH13,99.72,99.725,99.72,99.705,YEH13 Comdty,2012-08-21,2016-03-16
2012-12-25,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2012-12-26,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2012-12-27,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2012-12-28,YEH13,99.725,99.73,99.725,99.725,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-04,YEH13,99.725,99.73,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-07,YEH13,99.725,99.73,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-08,YEH13,99.72,99.725,99.72,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-09,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-10,YEH13,99.725,99.73,99.725,99.725,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-11,YEH13,99.73,99.74,99.73,99.725,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-15,YEH13,99.745,99.755,99.745,99.74,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-16,YEH13,99.735,99.755,99.735,99.73,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-17,YEH13,99.735,99.735,99.735,99.73,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-18,YEH13,99.74,99.745,99.74,99.735,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-21,YEH13,99.745,99.745,99.745,99.735,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-22,YEH13,99.72,99.75,99.72,99.715,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-23,YEH13,99.72,99.725,99.72,99.71,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-24,YEH13,99.72,99.725,99.72,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-25,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-28,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-29,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-30,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-01-31,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-01,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-04,YEH13,99.725,99.725,99.725,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-05,YEH13,99.72,99.72,99.72,99.715,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-06,YEH13,99.72,99.72,99.72,99.715,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-07,YEH13,99.72,99.725,99.72,99.72,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-08,YEH13,99.73,99.735,99.73,99.725,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-12,YEH13,99.735,99.735,99.735,99.73,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-13,YEH13,99.735,99.74,99.735,99.73,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-14,YEH13,99.74,99.745,99.74,99.735,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-15,YEH13,99.74,99.745,99.74,99.74,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-18,YEH13,99.745,99.755,99.745,99.74,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-19,YEH13,99.745,99.755,99.745,99.745,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-20,YEH13,99.745,99.755,99.745,99.745,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-21,YEH13,99.74,99.745,99.74,99.74,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-22,YEH13,99.74,99.745,99.74,99.74,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-25,YEH13,99.745,99.75,99.745,99.745,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-26,YEH13,99.74,99.75,99.74,99.74,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-27,YEH13,99.74,99.745,99.74,99.74,YEH13 Comdty,2012-08-21,2016-03-16
2013-02-28,YEH13,99.74,99.745,99.74,99.74,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-01,YEH13,99.75,99.755,99.75,99.74,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-04,YEH13,99.75,99.755,99.75,99.745,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-05,YEH13,99.75,99.755,99.75,99.75,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-06,YEH13,99.75,99.755,99.75,99.75,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-07,YEH13,99.75,99.755,99.75,99.75,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-08,YEH13,99.755,99.755,99.755,99.75,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-11,YEH13,99.75,99.75,99.75,99.75,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-12,YEH13,99.755,99.755,99.755,99.75,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-13,YEH13,99.755,99.755,99.755,99.75,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-14,YEH13,99.755,99.755,99.755,99.745,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-15,YEH13,99.75,99.75,99.75,99.75,YEH13 Comdty,2012-08-21,2016-03-16
2013-03-19,YEM13,99.8,99.81,99.8,99.8,YEM13 Comdty,2013-04-10,2016-03-16
2013-03-21,YEM13,99.8,99.805,99.8,99.795,YEM13 Comdty,2013-04-10,2016-03-16
2013-03-22,YEM13,99.795,99.8,99.795,99.79,YEM13 Comdty,2013-04-10,2016-03-16
2013-03-25,YEM13,99.785,99.79,99.785,99.78,YEM13 Comdty,2013-04-10,2016-03-16
2013-03-26,YEM13,99.795,99.795,99.795,99.785,YEM13 Comdty,2013-04-10,2016-03-16
2013-03-27,YEM13,99.795,99.795,99.795,99.79,YEM13 Comdty,2013-04-10,2016-03-16
2013-03-28,YEM13,99.795,99.8,99.795,99.79,YEM13 Comdty,2013-04-10,2016-03-16
2013-03-29,YEM13,99.795,99.8,99.795,99.795,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-01,YEM13,99.795,99.795,99.795,99.79,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-02,YEM13,99.81,99.81,99.81,99.8,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-03,YEM13,99.805,99.81,99.805,99.8,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-04,YEM13,99.805,99.81,99.805,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-05,YEM13,99.8,99.8,99.8,99.785,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-08,YEM13,99.8,99.805,99.8,99.785,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-09,YEM13,99.79,99.8,99.79,99.78,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-10,YEM13,99.775,99.785,99.775,99.76,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-11,YEM13,99.77,99.775,99.77,99.765,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-12,YEM13,99.77,99.775,99.77,99.765,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-15,YEM13,99.765,99.775,99.765,99.765,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-16,YEM13,99.78,99.78,99.78,99.765,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-17,YEM13,99.78,99.785,99.78,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-18,YEM13,99.78,99.78,99.78,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-19,YEM13,99.78,99.78,99.78,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-22,YEM13,99.78,99.78,99.78,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-23,YEM13,99.785,99.785,99.785,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-24,YEM13,99.785,99.785,99.785,99.78,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-25,YEM13,99.785,99.785,99.785,99.78,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-26,YEM13,99.785,99.79,99.785,99.78,YEM13 Comdty,2013-04-10,2016-03-16
2013-04-30,YEM13,99.78,99.785,99.78,99.78,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-01,YEM13,99.78,99.78,99.78,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-02,YEM13,99.775,99.785,99.775,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-07,YEM13,99.775,99.785,99.775,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-08,YEM13,99.78,99.78,99.78,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-09,YEM13,99.78,99.78,99.78,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-10,YEM13,99.775,99.78,99.775,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-13,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-14,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-15,YEM13,99.77,99.775,99.77,99.765,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-16,YEM13,99.77,99.775,99.77,99.765,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-17,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-20,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-21,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-22,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-23,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-24,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-27,YEM13,99.77,99.775,99.77,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-28,YEM13,99.77,99.775,99.77,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-29,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-30,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-05-31,YEM13,99.77,99.775,99.77,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-03,YEM13,99.775,99.775,99.775,99.775,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-04,YEM13,99.77,99.775,99.77,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-05,YEM13,99.77,99.775,99.77,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-06,YEM13,99.77,99.775,99.77,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-07,YEM13,99.77,99.775,99.77,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-10,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-11,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-12,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-13,YEM13,99.77,99.775,99.77,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-14,YEM13,99.775,99.775,99.775,99.77,YEM13 Comdty,2013-04-10,2016-03-16
2013-06-18,YEU13,99.77,99.775,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-06-19,YEU13,99.775,99.775,99.775,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-06-20,YEU13,99.775,99.775,99.775,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-06-21,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-06-24,YEU13,99.76,99.77,99.76,99.755,YEU13 Comdty,2013-04-23,2016-03-16
2013-06-25,YEU13,99.755,99.76,99.755,99.755,YEU13 Comdty,2013-04-23,2016-03-16
2013-06-26,YEU13,99.755,99.76,99.755,99.75,YEU13 Comdty,2013-04-23,2016-03-16
2013-06-27,YEU13,99.765,99.77,99.765,99.76,YEU13 Comdty,2013-04-23,2016-03-16
2013-06-28,YEU13,99.76,99.765,99.76,99.76,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-01,YEU13,99.765,99.765,99.765,99.76,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-02,YEU13,99.76,99.765,99.76,99.76,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-03,YEU13,99.76,99.765,99.76,99.76,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-04,YEU13,99.765,99.765,99.765,99.76,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-05,YEU13,99.765,99.765,99.765,99.76,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-08,YEU13,99.77,99.77,99.77,99.76,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-09,YEU13,99.765,99.77,99.765,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-10,YEU13,99.765,99.77,99.765,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-11,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-12,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-16,YEU13,99.765,99.77,99.765,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-17,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-18,YEU13,99.765,99.77,99.765,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-19,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-22,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-23,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-24,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-25,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-26,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-29,YEU13,99.77,99.77,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-30,YEU13,99.77,99.775,99.77,99.765,YEU13 Comdty,2013-04-23,2016-03-16
2013-07-31,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-01,YEU13,99.77,99.775,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-02,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-05,YEU13,99.77,99.775,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-06,YEU13,99.775,99.775,99.775,99.775,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-07,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-08,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-09,YEU13,99.77,99.775,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-12,YEU13,99.775,99.775,99.775,99.775,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-13,YEU13,99.77,99.775,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-14,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-15,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-16,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-19,YEU13,99.775,99.775,99.775,99.775,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-20,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-21,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-22,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-23,YEU13,99.77,99.775,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-26,YEU13,99.775,99.775,99.775,99.775,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-27,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-28,YEU13,99.775,99.775,99.775,99.775,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-29,YEU13,99.77,99.775,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-08-30,YEU13,99.77,99.775,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-09-02,YEU13,99.77,99.775,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-09-03,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-09-04,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-09-05,YEU13,99.77,99.77,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-09-09,YEU13,99.77,99.775,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-09-10,YEU13,99.775,99.775,99.775,99.775,YEU13 Comdty,2013-04-23,2016-03-16
2013-09-11,YEU13,99.77,99.77,99.77,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-09-12,YEU13,99.775,99.775,99.775,99.77,YEU13 Comdty,2013-04-23,2016-03-16
2013-09-17,YEZ13,99.775,99.775,99.775,99.77,YEZ13 Comdty,2013-06-05,2016-03-16
2013-09-18,YEZ13,99.765,99.775,99.765,99.765,YEZ13 Comdty,2013-06-05,2016-03-16
2013-09-19,YEZ13,99.77,99.77,99.77,99.765,YEZ13 Comdty,2013-06-05,2016-03-16
2013-09-20,YEZ13,99.77,99.77,99.77,99.765,YEZ13 Comdty,2013-06-05,2016-03-16
2013-09-24,YEZ13,99.775,99.775,99.775,99.77,YEZ13 Comdty,2013-06-05,2016-03-16
2013-09-25,YEZ13,99.775,99.775,99.775,99.77,YEZ13 Comdty,2013-06-05,2016-03-16
2013-09-26,YEZ13,99.775,99.775,99.775,99.77,YEZ13 Comdty,2013-06-05,2016-03-16
2013-09-27,YEZ13,99.775,99.775,99.775,99.77,YEZ13 Comdty,2013-06-05,2016-03-16
2013-09-30,YEZ13,99.77,99.775,99.77,99.77,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-01,YEZ13,99.775,99.775,99.775,99.77,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-02,YEZ13,99.775,99.775,99.775,99.77,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-03,YEZ13,99.775,99.78,99.775,99.775,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-04,YEZ13,99.78,99.785,99.78,99.775,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-07,YEZ13,99.78,99.78,99.78,99.775,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-08,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-09,YEZ13,99.78,99.785,99.78,99.775,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-10,YEZ13,99.785,99.785,99.785,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-11,YEZ13,99.79,99.79,99.79,99.785,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-15,YEZ13,99.785,99.785,99.785,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-16,YEZ13,99.785,99.785,99.785,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-17,YEZ13,99.785,99.785,99.785,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-18,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-21,YEZ13,99.785,99.785,99.785,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-22,YEZ13,99.785,99.785,99.785,99.785,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-23,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-24,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-25,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-28,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-29,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-30,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-10-31,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-01,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-05,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-06,YEZ13,99.785,99.785,99.785,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-07,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-08,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-11,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-12,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-13,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-14,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-15,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-18,YEZ13,99.78,99.78,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-19,YEZ13,99.78,99.78,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-20,YEZ13,99.78,99.78,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-21,YEZ13,99.78,99.78,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-22,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-25,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-26,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-27,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-28,YEZ13,99.785,99.785,99.785,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-11-29,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-02,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-03,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-04,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-05,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-06,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-09,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-10,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-11,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-12,YEZ13,99.78,99.785,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-13,YEZ13,99.78,99.78,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-16,YEZ13,99.78,99.78,99.78,99.78,YEZ13 Comdty,2013-06-05,2016-03-16
2013-12-17,YEH14,99.785,99.795,99.785,99.785,YEH14 Comdty,2013-07-02,2016-03-16
2013-12-18,YEH14,99.79,99.795,99.79,99.785,YEH14 Comdty,2013-07-02,2016-03-16
2013-12-19,YEH14,99.79,99.79,99.79,99.785,YEH14 Comdty,2013-07-02,2016-03-16
2013-12-20,YEH14,99.785,99.785,99.785,99.785,YEH14 Comdty,2013-07-02,2016-03-16
2013-12-24,YEH14,99.79,99.79,99.79,99.785,YEH14 Comdty,2013-07-02,2016-03-16
2013-12-25,YEH14,99.79,99.79,99.79,99.79,YEH14 Comdty,2013-07-02,2016-03-16
